time,.data
2022/11/28/22:55:41.110738,"(29, 25, -1, -2, 2, 0, -3, 21)"
2022/11/28/22:55:41.131592,"(-11, 2, -15, -12, -2, -1, -2, 6)"
2022/11/28/22:55:41.132069,"(60, -33, -4, 3, 0, -1, -2, 30)"
2022/11/28/22:55:41.133735,"(-39, -4, 20, 15, 2, -2, -3, -47)"
2022/11/28/22:55:41.133745,"(17, 23, -17, -29, -5, -2, -3, 11)"
2022/11/28/22:55:41.146092,"(-19, -1, 2, 12, 3, 1, 7, -2)"
2022/11/28/22:55:41.146117,"(11, -21, -4, 12, 0, -1, 2, 2)"
2022/11/28/22:55:41.148114,"(6, -78, -47, -21, -3, -1, 0, 3)"
2022/11/28/22:55:41.148123,"(-7, 69, 64, 18, 2, 0, 2, -7)"
2022/11/28/22:55:41.168578,"(55, -69, -16, -10, -4, -1, 0, 8)"
2022/11/28/22:55:41.168595,"(-30, 45, 6, -2, 1, -1, -10, -14)"
2022/11/28/22:55:41.170266,"(3, 15, 1, 2, -3, 0, -2, 23)"
2022/11/28/22:55:41.170289,"(-5, -16, -37, -15, -3, -1, 1, 4)"
2022/11/28/22:55:41.182395,"(-2, 39, 31, 8, 0, 0, -2, -36)"
2022/11/28/22:55:41.182416,"(9, -19, -4, 4, -3, -4, -3, 21)"
2022/11/28/22:55:41.191569,"(-20, -7, -5, -4, 1, -2, 0, -3)"
2022/11/28/22:55:41.191585,"(35, -26, -3, -16, -4, -1, 0, -11)"
2022/11/28/22:55:41.206222,"(-10, 29, -6, 21, 2, -1, -1, 12)"
2022/11/28/22:55:41.206242,"(-12, -34, -21, -12, -1, -1, 1, -5)"
2022/11/28/22:55:41.207813,"(14, 56, 4, 1, 0, 0, -2, -7)"
2022/11/28/22:55:41.207826,"(4, -23, 20, 12, -2, 1, 1, -3)"
2022/11/28/22:55:41.228621,"(-1, -1, -17, -13, -3, 0, 1, 4)"
2022/11/28/22:55:41.228643,"(-20, -12, -2, -7, -1, 1, 5, 19)"
2022/11/28/22:55:41.230479,"(17, 31, 8, 5, -1, -1, -3, -25)"
2022/11/28/22:55:41.230503,"(-8, 25, -6, 2, -4, -1, -3, 0)"
2022/11/28/22:55:41.242427,"(9, -35, 2, 1, -1, -1, -3, -9)"
2022/11/28/22:55:41.242458,"(-54, 1, 2, -4, 1, 0, 0, -2)"
2022/11/28/22:55:41.251671,"(9, -9, -20, -4, -1, -2, -1, 10)"
2022/11/28/22:55:41.251688,"(-8, -13, -11, 1, 0, -1, -5, -11)"
2022/11/28/22:55:41.267018,"(2, 4, 7, 2, -1, 0, 2, 11)"
2022/11/28/22:55:41.267048,"(46, 5, 5, -10, -3, 0, -1, -9)"
2022/11/28/22:55:41.268134,"(-16, 1, 1, 18, 2, 0, 3, 5)"
2022/11/28/22:55:41.268145,"(-19, -23, -18, -10, 1, -1, -2, -6)"
2022/11/28/22:55:41.289053,"(25, 18, 5, -7, -4, 2, 1, 9)"
2022/11/28/22:55:41.289088,"(1, -13, -11, -3, -1, -2, -4, -11)"
2022/11/28/22:55:41.290833,"(11, 12, 8, -7, -2, -2, 2, 6)"
2022/11/28/22:55:41.290848,"(4, -23, -17, -7, 0, -3, -3, 3)"
2022/11/28/22:55:41.302102,"(-31, 23, 29, 11, 0, 0, 0, 4)"
2022/11/28/22:55:41.302111,"(-56, -2, -18, -2, -3, -1, -3, -12)"
2022/11/28/22:55:41.311714,"(0, 18, 2, -4, -4, -2, -2, 5)"
2022/11/28/22:55:41.311729,"(-4, -13, -1, 2, -1, 1, -1, -6)"
2022/11/28/22:55:41.326125,"(3, -18, 5, -14, -3, -2, -3, 4)"
2022/11/28/22:55:41.326149,"(24, 17, 4, 13, -2, 1, 2, 2)"
2022/11/28/22:55:41.328037,"(-31, -2, 8, 3, 2, -2, -2, -7)"
2022/11/28/22:55:41.328060,"(15, 6, 0, 8, 0, -2, 5, 7)"
2022/11/28/22:55:41.349289,"(13, -3, -22, -13, -2, 0, -7, -8)"
2022/11/28/22:55:41.349323,"(13, -3, -2, 4, 4, -1, 0, -2)"
2022/11/28/22:55:41.351153,"(14, 3, 5, -3, 2, 1, -1, 3)"
2022/11/28/22:55:41.351179,"(-1, 3, 0, -4, -3, -2, 0, -1)"
2022/11/28/22:55:41.362123,"(-18, -1, -2, 3, -5, -1, 3, -1)"
2022/11/28/22:55:41.362132,"(3, -3, -2, -2, 2, -2, -1, 3)"
2022/11/28/22:55:41.372041,"(37, -1, -2, -9, -4, -1, -2, -2)"
2022/11/28/22:55:41.372062,"(0, -9, -14, 7, -1, -1, -1, -4)"
2022/11/28/22:55:41.387005,"(19, 34, 20, 1, 3, -1, 3, 6)"
2022/11/28/22:55:41.387049,"(-39, -8, -1, -4, -8, -3, -6, -11)"
2022/11/28/22:55:41.388729,"(6, 0, 13, 2, -4, -1, 4, 3)"
2022/11/28/22:55:41.388744,"(2, 5, 1, -5, 0, -1, 0, -3)"
2022/11/28/22:55:41.409078,"(10, -20, -22, -10, -2, -5, 0, 1)"
2022/11/28/22:55:41.409111,"(12, -5, -1, 13, 2, 8, 5, 8)"
2022/11/28/22:55:41.411465,"(-17, 5, 3, -1, -7, -2, -6, -7)"
2022/11/28/22:55:41.411481,"(-16, -2, 5, 3, 3, 0, 0, 1)"
2022/11/28/22:55:41.422471,"(26, -4, -15, -11, -9, -10, 7, -6)"
2022/11/28/22:55:41.422498,"(9, 4, 6, -6, 1, 0, -1, 3)"
2022/11/28/22:55:41.431407,"(8, -4, -8, 3, -5, -6, -16, -8)"
2022/11/28/22:55:41.431435,"(-10, 5, 5, 2, -3, 5, 6, -12)"
2022/11/28/22:55:41.445939,"(12, -1, 5, 1, 0, -1, -2, 12)"
2022/11/28/22:55:41.446218,"(-53, -6, -6, -4, 3, -3, -5, 0)"
2022/11/28/22:55:41.452545,"(3, -3, -6, -2, 1, 4, 14, 3)"
2022/11/28/22:55:41.452566,"(2, 2, 5, -1, -3, -3, -12, 9)"
2022/11/28/22:55:41.468882,"(-11, -3, -1, 3, 0, 2, 0, -24)"
2022/11/28/22:55:41.468911,"(34, 2, 0, 2, 0, 0, -5, 9)"
2022/11/28/22:55:41.470678,"(-9, -2, -4, -2, -2, -2, 0, 3)"
2022/11/28/22:55:41.470687,"(-29, -26, 5, 9, 1, -2, 4, -3)"
2022/11/28/22:55:41.482216,"(-11, 27, 10, -2, -1, 0, -2, 7)"
2022/11/28/22:55:41.482232,"(10, -6, -16, -5, -5, -2, 4, -4)"
2022/11/28/22:55:41.491602,"(-25, -4, 9, -8, 1, -2, 1, 1)"
2022/11/28/22:55:41.491630,"(34, 6, -9, -1, 0, -3, -4, -1)"
2022/11/28/22:55:41.506432,"(-25, -20, -7, 4, 2, 2, 2, 0)"
2022/11/28/22:55:41.506471,"(31, 3, 0, -5, -2, 1, 12, 16)"
2022/11/28/22:55:41.512127,"(-51, -1, 3, 14, 3, -3, -10, -19)"
2022/11/28/22:55:41.512141,"(15, 2, 2, -5, 0, -2, -15, -24)"
2022/11/28/22:55:41.528549,"(-14, -6, -6, -3, 2, 0, 2, 24)"
2022/11/28/22:55:41.528657,"(-10, 4, 5, -3, 4, -3, -5, -42)"
2022/11/28/22:55:41.530498,"(22, -7, -19, -10, -5, -1, 6, 11)"
2022/11/28/22:55:41.530520,"(-7, 4, 7, -3, 0, 1, -6, -5)"
2022/11/28/22:55:41.542307,"(-3, -1, 5, 9, -2, -2, -8, -3)"
2022/11/28/22:55:41.542336,"(-2, -1, -3, -9, 6, -1, -4, -1)"
2022/11/28/22:55:41.551432,"(9, -7, 0, 1, 1, 0, -1, -1)"
2022/11/28/22:55:41.551457,"(9, 8, -16, -7, -2, -2, 0, -4)"
2022/11/28/22:55:41.565524,"(0, -5, 9, -10, -2, -1, 0, -2)"
2022/11/28/22:55:41.565548,"(7, -4, 2, 11, -1, -1, 6, 19)"
2022/11/28/22:55:41.572214,"(-1, -3, -8, -6, 3, 0, -4, -10)"
2022/11/28/22:55:41.572235,"(-6, 13, 7, -1, -1, 1, 5, 12)"
2022/11/28/22:55:41.589021,"(-15, -24, -19, -6, -3, 0, 7, -3)"
2022/11/28/22:55:41.589035,"(23, 10, 13, 2, -4, -3, -17, -22)"
2022/11/28/22:55:41.590501,"(-54, -14, -8, -12, -6, -2, -1, 2)"
2022/11/28/22:55:41.590529,"(22, 6, -5, 6, -1, 0, 7, 6)"
2022/11/28/22:55:41.603073,"(19, 0, -5, 2, 1, -2, -4, -5)"
2022/11/28/22:55:41.603100,"(-27, -4, 6, 0, -3, 0, 6, 10)"
2022/11/28/22:55:41.611468,"(33, 7, -1, 0, 4, 2, 2, 1)"
2022/11/28/22:55:41.611487,"(-17, -10, -3, -6, -3, -3, 0, -5)"
2022/11/28/22:55:41.626015,"(-16, 0, -4, 1, -7, -4, -12, -12)"
2022/11/28/22:55:41.626060,"(20, -1, -10, -1, 2, 6, 5, 6)"
2022/11/28/22:55:41.632212,"(6, 6, 10, 11, 1, 2, -3, 5)"
2022/11/28/22:55:41.632227,"(-7, 1, 2, -13, -11, -9, -5, -12)"
2022/11/28/22:55:41.648871,"(-6, 1, 8, 7, 7, -1, -2, -6)"
2022/11/28/22:55:41.648955,"(4, 1, 4, -1, 0, -1, 0, 0)"
2022/11/28/22:55:41.650336,"(22, -4, 1, -2, -4, 13, 15, 8)"
2022/11/28/22:55:41.650352,"(-18, -4, 0, -2, 1, -15, 7, 2)"
2022/11/28/22:55:41.662470,"(9, 0, -7, -14, -6, -1, 4, 2)"
2022/11/28/22:55:41.662510,"(-32, -3, -1, 8, -2, -5, -8, -11)"
2022/11/28/22:55:41.672133,"(33, 8, 0, -10, 3, -2, -1, -13)"
2022/11/28/22:55:41.672143,"(0, 0, 0, 14, 2, 6, 3, 8)"
2022/11/28/22:55:41.685863,"(-3, -4, -7, -12, 2, 0, -8, -15)"
2022/11/28/22:55:41.685898,"(5, -2, -3, -6, -4, -2, 6, 14)"
2022/11/28/22:55:41.692710,"(-1, 4, 3, 7, 9, -6, -15, -3)"
2022/11/28/22:55:41.692727,"(-17, 0, 0, -2, 2, 2, -3, 3)"
2022/11/28/22:55:41.708706,"(7, 1, 1, 1, -2, -2, -5, -5)"
2022/11/28/22:55:41.708725,"(7, -6, -10, 2, -2, 0, -1, 6)"
2022/11/28/22:55:41.710567,"(2, 1, 8, 0, -3, -5, -2, -6)"
2022/11/28/22:55:41.710584,"(19, 0, 1, -5, -1, 2, -2, 3)"
2022/11/28/22:55:41.731850,"(-4, -2, 1, 8, 0, 4, 2, 1)"
2022/11/28/22:55:41.731872,"(-2, -8, -4, -8, -3, -5, 0, -3)"
2022/11/28/22:55:41.733619,"(9, 5, -1, 0, -1, -4, -1, -3)"
2022/11/28/22:55:41.733637,"(-5, -3, -2, 2, 1, 2, 2, -2)"
2022/11/28/22:55:41.745325,"(-2, -2, 0, 0, -2, -2, -4, 2)"
2022/11/28/22:55:41.745343,"(-11, -3, 0, -3, -4, -2, 1, -3)"
2022/11/28/22:55:41.752349,"(31, -4, -5, -1, -1, -2, 1, 9)"
2022/11/28/22:55:41.752370,"(-8, 4, -10, -5, -1, 0, -8, -5)"
2022/11/28/22:55:41.768663,"(-8, 7, 16, 10, 4, 0, -1, -1)"
2022/11/28/22:55:41.768691,"(19, 0, -6, 8, -1, -1, -2, 4)"
2022/11/28/22:55:41.770634,"(-31, -5, 6, -2, -1, -3, 0, -5)"
2022/11/28/22:55:41.770647,"(9, 0, 3, -5, -8, 1, 2, 4)"
2022/11/28/22:55:41.791902,"(-15, -4, -5, 1, -2, -1, 1, 5)"
2022/11/28/22:55:41.791921,"(15, 1, -2, -5, -1, -1, -4, -9)"
2022/11/28/22:55:41.793486,"(-7, 2, -4, -1, -1, -2, 0, 3)"
2022/11/28/22:55:41.793504,"(5, -7, -2, -7, -3, -2, 0, 2)"
2022/11/28/22:55:41.805588,"(1, 3, 4, 7, 4, 0, -6, -11)"
2022/11/28/22:55:41.805627,"(-19, -2, -2, -4, -1, 0, 1, -1)"
2022/11/28/22:55:41.812043,"(-2, 0, -9, -2, -5, 1, 0, -1)"
2022/11/28/22:55:41.812067,"(5, -5, 3, -3, -2, 2, 3, 7)"
2022/11/28/22:55:41.829334,"(-26, -2, 0, -6, 3, -2, 3, -5)"
2022/11/28/22:55:41.829356,"(-1, 4, 5, 8, -10, 0, -6, -5)"
2022/11/28/22:55:41.831499,"(-2, -3, -1, -6, -3, -3, -5, 3)"
2022/11/28/22:55:41.831504,"(-8, -1, 1, 4, 4, -1, -2, -1)"
2022/11/28/22:55:41.851621,"(1, -4, -12, -17, -4, 1, 10, 9)"
2022/11/28/22:55:41.851654,"(-3, -3, 1, 5, -3, -2, -1, -7)"
2022/11/28/22:55:41.853416,"(-8, -1, 4, -1, -1, 1, 0, 1)"
2022/11/28/22:55:41.853441,"(6, 3, 1, 1, 0, -1, -4, 0)"
2022/11/28/22:55:41.865691,"(5, -2, -2, 2, -2, -1, 1, 4)"
2022/11/28/22:55:41.865721,"(1, -5, -5, -10, 1, 1, 4, -1)"
2022/11/28/22:55:41.872192,"(1, -2, 1, 4, -2, 0, 1, 1)"
2022/11/28/22:55:41.872217,"(-7, 1, 2, 3, 7, -1, -1, -1)"
2022/11/28/22:55:41.889595,"(4, 1, -3, -13, -7, -2, -4, 2)"
2022/11/28/22:55:41.889611,"(-8, -1, 2, 15, 10, -1, 2, 0)"
2022/11/28/22:55:41.891584,"(27, 3, -3, -6, 1, -3, -8, 2)"
2022/11/28/22:55:41.891599,"(-6, -13, -6, 1, -5, -1, -3, -11)"
2022/11/28/22:55:41.911160,"(6, 11, -2, 2, -2, 2, 8, -4)"
2022/11/28/22:55:41.911374,"(-7, -4, 7, -6, 4, 0, -2, -2)"
2022/11/28/22:55:41.913123,"(-5, -5, -11, -3, -1, -2, 1, 4)"
2022/11/28/22:55:41.913152,"(-3, 1, 8, 0, -1, -2, -3, -7)"
2022/11/28/22:55:41.925768,"(4, -18, -2, 11, -1, -1, 0, 3)"
2022/11/28/22:55:41.925784,"(14, 3, 0, -7, -1, 0, -8, -8)"
2022/11/28/22:55:41.932089,"(-28, -4, -6, 2, -1, 0, 3, 0)"
2022/11/28/22:55:41.932099,"(18, 1, 5, -2, 1, -1, 1, 1)"
2022/11/28/22:55:41.949057,"(2, 4, -6, -2, 1, -1, -12, -3)"
2022/11/28/22:55:41.949088,"(-5, -2, 4, 5, -3, -1, 2, 4)"
2022/11/28/22:55:41.951204,"(-12, -3, 2, 0, -1, 2, 2, 2)"
2022/11/28/22:55:41.951214,"(-36, -10, -26, -12, -3, -2, 4, -10)"
2022/11/28/22:55:41.971400,"(85, -6, 6, 5, -4, -4, -4, 11)"
2022/11/28/22:55:41.971542,"(-19, 3, 5, -6, 8, -3, -7, -4)"
2022/11/28/22:55:41.973465,"(7, -11, -7, 3, -1, -2, -3, -15)"
2022/11/28/22:55:41.973487,"(-17, 17, 12, 7, -1, 1, -1, -1)"
2022/11/28/22:55:41.985551,"(-12, 0, -9, -14, -4, -2, -2, 1)"
2022/11/28/22:55:41.985567,"(-24, 1, 10, 6, -4, -3, -6, -33)"
2022/11/28/22:55:41.992158,"(2, -2, -14, 0, 0, -1, 4, -1)"
2022/11/28/22:55:41.992174,"(-8, -9, -33, -14, -1, -1, 0, 4)"
2022/11/28/22:55:42.008640,"(-20, -17, 22, 5, 2, -1, -2, 1)"
2022/11/28/22:55:42.008657,"(28, 23, -6, 3, -3, 0, 7, 24)"
2022/11/28/22:55:42.010437,"(-24, 32, 25, -1, 0, -1, -14, -4)"
2022/11/28/22:55:42.010449,"(10, -32, 0, 8, 0, 0, -5, -7)"
2022/11/28/22:55:42.031505,"(-5, 29, -2, 5, 1, -2, -4, -5)"
2022/11/28/22:55:42.031518,"(18, -10, -1, -13, -10, -3, 8, -6)"
2022/11/28/22:55:42.033155,"(-49, 8, 2, 6, 1, 1, 2, -3)"
2022/11/28/22:55:42.033177,"(40, -5, 10, -10, 0, 0, -1, 22)"
2022/11/28/22:55:42.045138,"(3, -15, -13, 6, -4, -2, -1, -14)"
2022/11/28/22:55:42.045174,"(1, -6, -3, -9, 1, -2, -2, -9)"
2022/11/28/22:55:42.054212,"(6, -8, -12, 0, -7, -5, -1, 3)"
2022/11/28/22:55:42.054229,"(-19, 10, 12, -2, -2, 0, -4, -6)"
2022/11/28/22:55:42.068579,"(-26, -6, -10, -11, -3, 0, 1, -12)"
2022/11/28/22:55:42.068693,"(23, 4, 5, 12, -2, 1, 0, 16)"
2022/11/28/22:55:42.070382,"(16, -3, -1, -6, -4, 0, 3, 4)"
2022/11/28/22:55:42.070397,"(1, 5, 0, 7, 1, -2, -1, -1)"
2022/11/28/22:55:42.091476,"(13, 8, 11, 0, 6, 2, 1, -1)"
2022/11/28/22:55:42.091499,"(-14, -5, -11, -7, -5, -5, -5, 8)"
2022/11/28/22:55:42.093267,"(2, -12, -3, -10, -1, 2, -5, -1)"
2022/11/28/22:55:42.093289,"(2, 6, -9, 17, -2, -1, 6, -5)"
2022/11/28/22:55:42.104773,"(-9, 3, 13, -11, -9, 0, -10, 2)"
2022/11/28/22:55:42.104790,"(0, -2, -3, 13, 12, 2, -7, 0)"
2022/11/28/22:55:42.114311,"(-22, -9, -1, 9, 1, -3, 7, -14)"
2022/11/28/22:55:42.114335,"(17, 9, -2, -14, -6, 1, 2, 11)"
2022/11/28/22:55:42.128824,"(-10, -1, -1, 1, -2, -2, 7, 1)"
2022/11/28/22:55:42.128850,"(-10, -5, -10, -11, -7, -2, -5, -8)"
2022/11/28/22:55:42.130721,"(19, 5, 7, 0, 1, -2, -4, 19)"
2022/11/28/22:55:42.130738,"(1, -1, 0, 5, 0, 0, -3, -25)"
2022/11/28/22:55:42.151533,"(-3, 0, -4, 1, 0, -3, 0, 4)"
2022/11/28/22:55:42.151569,"(-16, 1, 2, -7, -5, 0, -7, -18)"
2022/11/28/22:55:42.154352,"(26, 0, -10, 5, -1, 0, -9, -6)"
2022/11/28/22:55:42.154368,"(-20, 0, 7, -9, -1, -2, 4, 12)"
2022/11/28/22:55:42.164768,"(-4, -3, 0, 7, 7, 0, 1, -2)"
2022/11/28/22:55:42.164779,"(-10, -9, -3, -7, -4, -3, 12, 2)"
2022/11/28/22:55:42.174492,"(6, 1, -6, -4, -4, -2, -1, -4)"
2022/11/28/22:55:42.174504,"(4, 0, 6, 0, 0, 0, 0, 8)"
2022/11/28/22:55:42.189191,"(0, -5, -3, -1, -3, -4, -7, -9)"
2022/11/28/22:55:42.189230,"(-4, -7, -4, 0, 4, 0, 3, 5)"
2022/11/28/22:55:42.191356,"(3, -8, -1, -7, -4, -2, 0, 2)"
2022/11/28/22:55:42.191366,"(-12, 16, 14, -6, 1, -1, -6, -12)"
2022/11/28/22:55:42.211640,"(-3, -6, -7, 8, 0, -2, 3, 0)"
2022/11/28/22:55:42.211715,"(3, -6, 1, 2, -1, -3, -4, 6)"
2022/11/28/22:55:42.213592,"(21, 7, 5, 6, 3, -2, 1, 0)"
2022/11/28/22:55:42.213609,"(-67, -16, -3, -1, -2, -2, 2, 7)"
2022/11/28/22:55:42.224908,"(-20, -7, -7, -11, -6, 0, 4, -18)"
2022/11/28/22:55:42.224923,"(15, 4, -7, -8, -3, -1, -3, -4)"
2022/11/28/22:55:42.235066,"(1, 9, 6, 4, 2, -4, -5, -7)"
2022/11/28/22:55:42.235092,"(15, 4, 4, 3, 4, -2, 7, 11)"
2022/11/28/22:55:42.248852,"(-10, -11, -4, -3, -8, -4, -8, -30)"
2022/11/28/22:55:42.248878,"(-6, -5, -3, 1, -1, -3, -3, 2)"
2022/11/28/22:55:42.250990,"(-8, -6, -1, -3, -6, 5, 4, 1)"
2022/11/28/22:55:42.251010,"(5, -1, -3, -4, -3, -5, -2, -1)"
2022/11/28/22:55:42.271405,"(-1, 5, 2, 11, 5, 0, -5, 2)"
2022/11/28/22:55:42.271432,"(3, -1, -4, -5, -1, -2, 2, -6)"
2022/11/28/22:55:42.273512,"(-9, -6, -5, -10, -2, -3, -3, 19)"
2022/11/28/22:55:42.273532,"(21, -1, 4, 3, -2, 0, -14, -23)"
2022/11/28/22:55:42.285075,"(2, 10, 2, -2, -1, 2, 0, 14)"
2022/11/28/22:55:42.285089,"(-2, -8, -11, -20, -5, -1, -3, 0)"
2022/11/28/22:55:42.294243,"(-14, -9, -1, 30, 1, 0, 6, 2)"
2022/11/28/22:55:42.294285,"(3, 15, 0, -7, 1, 0, 2, 3)"
2022/11/28/22:55:42.309014,"(-6, -8, 5, -4, 0, -2, -2, -15)"
2022/11/28/22:55:42.309070,"(10, 7, -3, 5, 3, 2, -9, -5)"
2022/11/28/22:55:42.310761,"(0, -1, 1, -17, -3, -3, -2, -6)"
2022/11/28/22:55:42.310781,"(6, -7, -7, 5, -1, -2, -4, -2)"
2022/11/28/22:55:42.331714,"(-4, -4, -10, -7, 1, -1, 5, 6)"
2022/11/28/22:55:42.331874,"(-19, 3, 9, 3, -1, 2, -1, 14)"
2022/11/28/22:55:42.333678,"(-2, -4, -5, -3, 0, -1, -4, -8)"
2022/11/28/22:55:42.333690,"(9, 2, 3, 4, -2, -2, -4, -12)"
2022/11/28/22:55:42.344654,"(2, 1, -10, -9, 1, 0, 0, 13)"
2022/11/28/22:55:42.344665,"(-8, -4, 4, 6, -2, -2, -2, -14)"
2022/11/28/22:55:42.354042,"(1, 2, 4, -3, 2, 0, -6, -8)"
2022/11/28/22:55:42.354071,"(14, -3, -9, -11, -1, 2, 1, 5)"
2022/11/28/22:55:42.368833,"(-3, -4, -8, -1, -5, -1, 3, 10)"
2022/11/28/22:55:42.368849,"(8, 1, 2, 14, 1, -1, 7, 1)"
2022/11/28/22:55:42.370523,"(-1, 8, 8, 0, 3, 2, -3, 20)"
2022/11/28/22:55:42.370538,"(3, -3, 2, -6, 2, -2, -10, -9)"
2022/11/28/22:55:42.391255,"(-1, -7, -1, 2, 0, 0, -4, -18)"
2022/11/28/22:55:42.391266,"(1, 8, 5, -5, -4, -3, -7, -8)"
2022/11/28/22:55:42.393194,"(0, -6, -5, -3, -3, -1, 3, -11)"
2022/11/28/22:55:42.393217,"(-15, -3, -7, -2, -3, 0, 0, 4)"
2022/11/28/22:55:42.405021,"(17, 9, 12, 7, 0, -4, -15, 7)"
2022/11/28/22:55:42.405029,"(0, -11, 2, -3, -1, -1, 3, 5)"
2022/11/28/22:55:42.414017,"(-7, 9, -6, -3, -2, -3, 2, -3)"
2022/11/28/22:55:42.414029,"(10, -2, -10, 8, 1, 1, -2, 3)"
2022/11/28/22:55:42.429303,"(-8, 0, 0, -9, -2, -2, 5, -4)"
2022/11/28/22:55:42.429342,"(-7, -4, -1, 10, -2, 1, 4, 2)"
2022/11/28/22:55:42.430891,"(16, -1, 5, -7, 0, 0, -7, -1)"
2022/11/28/22:55:42.430913,"(2, -5, -7, -4, -5, -2, 4, 5)"
2022/11/28/22:55:42.451614,"(-10, -1, -2, -4, 0, -3, 2, -15)"
2022/11/28/22:55:42.452432,"(-2, 8, -3, -2, 3, 0, -7, 7)"
2022/11/28/22:55:42.453309,"(-4, -4, 5, 6, -1, 0, -3, -10)"
2022/11/28/22:55:42.453318,"(-2, 4, 4, 5, 1, 1, 7, 6)"
2022/11/28/22:55:42.464764,"(-5, -4, 1, -13, 1, -1, -11, -1)"
2022/11/28/22:55:42.464779,"(9, 8, 3, 5, -4, -2, 2, 7)"
2022/11/28/22:55:42.473906,"(15, 1, -3, -9, 3, 2, -1, 1)"
2022/11/28/22:55:42.473922,"(-19, -34, -5, 3, 1, -1, -2, -12)"
2022/11/28/22:55:42.488738,"(21, 30, -7, -8, -3, -1, 0, 20)"
2022/11/28/22:55:42.489013,"(-12, -5, -1, 5, -1, -2, -6, -27)"
2022/11/28/22:55:42.490737,"(-7, -7, 4, 0, -2, -2, 5, 10)"
2022/11/28/22:55:42.490764,"(-1, 0, -2, 1, -2, -2, 9, 3)"
2022/11/28/22:55:42.512221,"(3, -9, -2, 4, 2, 1, 7, 40)"
2022/11/28/22:55:42.512549,"(5, 11, 3, -8, -1, -2, 0, 8)"
2022/11/28/22:55:42.514253,"(0, 3, -3, 1, -2, -2, 1, -4)"
2022/11/28/22:55:42.514268,"(-4, -6, 2, -5, -4, -2, 0, 1)"
2022/11/28/22:55:42.525074,"(4, -10, -13, -4, -3, -1, 3, -5)"
2022/11/28/22:55:42.525294,"(11, 8, 1, 3, -2, 0, -6, 8)"
2022/11/28/22:55:42.534449,"(7, -5, -6, -9, -1, 0, -5, -10)"
2022/11/28/22:55:42.534455,"(-1, 6, 2, 11, 0, -1, -4, -7)"
2022/11/28/22:55:42.548498,"(1, 4, 12, 3, -1, 0, 0, 8)"
2022/11/28/22:55:42.548523,"(-7, -10, -3, -6, 1, 0, 5, -4)"
2022/11/28/22:55:42.550143,"(-11, -3, -9, -7, -3, -3, -4, 0)"
2022/11/28/22:55:42.550163,"(1, 0, 0, 1, -2, 0, 4, 3)"
2022/11/28/22:55:42.571648,"(26, -5, 0, 1, 0, -1, -4, -17)"
2022/11/28/22:55:42.573322,"(-70, -9, -10, -8, -2, -2, -5, -30)"
2022/11/28/22:55:42.573330,"(8, -3, 1, -1, -3, -4, -2, 1)"
2022/11/28/22:55:42.573336,"(-7, -5, -7, -8, -4, -3, 8, -8)"
2022/11/28/22:55:42.584748,"(-10, 6, 8, 10, 2, 2, 1, 3)"
2022/11/28/22:55:42.584771,"(20, -13, -15, -12, -2, -1, 13, 14)"
2022/11/28/22:55:42.594401,"(-16, -1, -1, 3, 1, -2, 1, -4)"
2022/11/28/22:55:42.594435,"(-11, 13, 10, -11, -3, -3, -5, -3)"
2022/11/28/22:55:42.609056,"(16, -3, 5, 26, -2, -3, -10, -10)"
2022/11/28/22:55:42.609087,"(1, -14, -12, -24, -3, -2, 0, 4)"
2022/11/28/22:55:42.610692,"(-8, 4, 8, 13, -2, -1, 1, 0)"
2022/11/28/22:55:42.610725,"(13, 0, 2, 0, 3, 1, -4, 6)"
2022/11/28/22:55:42.631706,"(-19, -1, 5, 0, 0, 0, 3, 4)"
2022/11/28/22:55:42.631878,"(3, 5, 4, 2, -2, -1, -3, 3)"
2022/11/28/22:55:42.634053,"(9, -12, -16, -10, -4, -2, 1, 3)"
2022/11/28/22:55:42.634064,"(-8, 2, -3, -2, 0, 0, -6, -2)"
2022/11/28/22:55:42.654241,"(-13, -2, 11, -6, -2, -2, 0, -7)"
2022/11/28/22:55:42.655122,"(12, 19, -6, 6, -1, -1, 0, 3)"
2022/11/28/22:55:42.656642,"(-17, -17, 5, -6, -4, -1, 3, -13)"
2022/11/28/22:55:42.656664,"(1, -5, -11, 1, 0, 0, -3, -2)"
2022/11/28/22:55:42.668595,"(13, 8, -4, -4, -2, 0, 1, 1)"
2022/11/28/22:55:42.668756,"(-13, -8, 1, -1, 2, -1, -5, 14)"
2022/11/28/22:55:42.670625,"(7, 2, -6, 18, 0, 0, 3, 9)"
2022/11/28/22:55:42.670647,"(1, 8, 5, -4, 2, -1, -2, 8)"
2022/11/28/22:55:42.691954,"(-7, -1, 0, -7, -2, -2, -3, -11)"
2022/11/28/22:55:42.691990,"(11, -7, 2, -5, -4, -2, 2, -4)"
2022/11/28/22:55:42.693610,"(-6, 5, 5, 4, 4, 0, -2, 6)"
2022/11/28/22:55:42.693621,"(1, -6, -2, -1, -4, 0, 0, -12)"
2022/11/28/22:55:42.714069,"(10, 7, 1, 0, 2, -2, -3, -12)"
2022/11/28/22:55:42.714149,"(-14, -6, 1, 5, 0, 0, 3, 5)"
2022/11/28/22:55:42.715741,"(13, -1, -8, -10, -2, -1, -4, -5)"
2022/11/28/22:55:42.715753,"(19, -6, 1, -1, -2, 0, -4, 5)"
