time,.data
2022/11/28/23:04:17.663816,"(1, -3, 5, -7, -6, 1, -1, -2)"
2022/11/28/23:04:17.663827,"(-2, 3, -5, 13, 7, -3, 1, -1)"
2022/11/28/23:04:17.675419,"(-8, -2, -2, 3, 1, -2, -1, -3)"
2022/11/28/23:04:17.675443,"(1, -1, -4, -3, 2, 0, 0, 1)"
2022/11/28/23:04:17.685444,"(-1, -4, -1, -10, 2, 3, -1, 0)"
2022/11/28/23:04:17.685457,"(2, -1, 5, 22, -5, -3, -1, 1)"
2022/11/28/23:04:17.699378,"(-1, -2, -1, -9, -3, -4, -1, -1)"
2022/11/28/23:04:17.699393,"(-2, -5, -4, -1, 2, 3, 0, -2)"
2022/11/28/23:04:17.701353,"(0, 3, -3, -6, -8, -1, 1, 0)"
2022/11/28/23:04:17.701364,"(-7, -7, -3, -12, 2, -2, -5, -7)"
2022/11/28/23:04:17.721815,"(3, 5, 5, 20, 6, -1, -1, 1)"
2022/11/28/23:04:17.721846,"(-2, 1, 2, 6, 0, 0, -1, 0)"
2022/11/28/23:04:17.723767,"(3, 2, -3, 1, 2, 2, 2, 3)"
2022/11/28/23:04:17.723781,"(1, 2, -3, -12, -7, -4, 0, 0)"
2022/11/28/23:04:17.735427,"(-2, -5, -6, -10, -5, -3, -2, -1)"
2022/11/28/23:04:17.735457,"(-2, -2, 0, -5, 2, 0, -1, -3)"
2022/11/28/23:04:17.745003,"(-1, 1, 3, 14, 6, 0, 0, -1)"
2022/11/28/23:04:17.745014,"(-2, -1, 1, -3, -3, -2, -1, -2)"
2022/11/28/23:04:17.759803,"(2, 1, 1, -4, 3, 3, 1, 0)"
2022/11/28/23:04:17.759820,"(-1, -1, 0, -5, 0, -1, -2, -3)"
2022/11/28/23:04:17.761079,"(-8, -3, 1, 0, -3, -5, -1, -4)"
2022/11/28/23:04:17.761088,"(8, 2, -5, 2, 4, 3, 3, 7)"
2022/11/28/23:04:17.781686,"(2, 6, -2, -22, -7, 0, 0, 1)"
2022/11/28/23:04:17.781702,"(0, -7, -1, 2, -5, -1, -2, -1)"
2022/11/28/23:04:17.783576,"(-1, -1, 2, 19, 6, -2, -3, -1)"
2022/11/28/23:04:17.783596,"(-4, -3, 3, 5, 12, 0, 0, -3)"
2022/11/28/23:04:17.795151,"(-1, 1, -2, 1, -8, -1, -2, -1)"
2022/11/28/23:04:17.795172,"(-1, -1, -10, -19, -3, -6, -1, 0)"
2022/11/28/23:04:17.804717,"(-3, -4, -5, 1, -7, -2, 0, -1)"
2022/11/28/23:04:17.804738,"(-3, 0, 0, 2, -3, -1, -1, -3)"
2022/11/28/23:04:17.819722,"(2, 1, 0, 2, 3, 2, 1, 0)"
2022/11/28/23:04:17.819754,"(0, -2, 1, -2, -5, -1, 1, -1)"
2022/11/28/23:04:17.822104,"(0, 0, 1, -4, 1, 0, -1, 0)"
2022/11/28/23:04:17.822126,"(1, 0, -4, -18, -2, 0, 0, 2)"
2022/11/28/23:04:17.841481,"(-1, -4, 2, 7, -13, 0, -1, 0)"
2022/11/28/23:04:17.841500,"(-6, 1, -2, 6, 16, -5, -2, -3)"
2022/11/28/23:04:17.843311,"(1, 2, 3, 7, 3, -1, 2, -1)"
2022/11/28/23:04:17.843325,"(0, 3, 1, 1, 3, 1, -1, -2)"
2022/11/28/23:04:17.855283,"(-2, -3, 0, -6, -2, 0, -1, -2)"
2022/11/28/23:04:17.855299,"(-1, -1, 9, -7, -19, -2, -2, -2)"
2022/11/28/23:04:17.865596,"(-8, -11, -15, 5, 5, -5, -2, -4)"
2022/11/28/23:04:17.865618,"(8, 14, -1, -1, 5, -2, 3, 5)"
2022/11/28/23:04:17.879466,"(-4, -8, -3, 4, 2, 0, 0, -2)"
2022/11/28/23:04:17.879492,"(-1, 1, 1, -5, -3, 4, 0, 0)"
2022/11/28/23:04:17.880930,"(-1, 2, 5, -4, -3, -1, -2, -3)"
2022/11/28/23:04:17.880942,"(-2, -5, -3, -1, -8, -4, -3, -2)"
2022/11/28/23:04:17.901771,"(2, 4, -1, 2, 3, -3, -2, 2)"
2022/11/28/23:04:17.901800,"(0, -1, -2, 3, 1, 0, 1, 2)"
2022/11/28/23:04:17.903607,"(1, 1, 1, -6, -1, 4, 2, 0)"
2022/11/28/23:04:17.903628,"(-4, -3, -4, 0, -2, -3, -3, -2)"
2022/11/28/23:04:17.915494,"(-2, -2, -2, -10, -1, -5, -2, -2)"
2022/11/28/23:04:17.915530,"(2, -3, -1, -2, 1, 3, -1, 0)"
2022/11/28/23:04:17.924929,"(2, 3, 8, 22, 0, -3, -3, 0)"
2022/11/28/23:04:17.924943,"(-6, -4, -4, -8, -6, -3, -3, -5)"
2022/11/28/23:04:17.939164,"(4, 1, 0, 2, 6, 4, 3, 4)"
2022/11/28/23:04:17.939290,"(-2, -1, -3, -4, -4, -4, -4, -3)"
2022/11/28/23:04:17.940984,"(3, -5, -8, -17, -18, -1, 2, 2)"
2022/11/28/23:04:17.940996,"(3, 4, 6, 9, 15, 1, 0, 1)"
2022/11/28/23:04:17.961748,"(-10, 1, 1, 3, 3, -3, -2, -6)"
2022/11/28/23:04:17.961764,"(-3, -1, -9, -3, -2, 0, 2, -1)"
2022/11/28/23:04:17.963717,"(-1, -1, 2, 2, -2, -2, -1, 0)"
2022/11/28/23:04:17.963729,"(-1, -6, -4, -5, -12, 1, 0, -1)"
2022/11/28/23:04:17.975126,"(2, -3, -1, -12, 0, 4, -1, -1)"
2022/11/28/23:04:17.975188,"(2, 3, 0, 5, 1, -1, 0, 2)"
2022/11/28/23:04:17.984933,"(0, -2, -4, 1, -1, -2, -3, -1)"
2022/11/28/23:04:17.984951,"(-2, -5, 1, -6, -2, 0, 0, 1)"
2022/11/28/23:04:17.998643,"(-1, 0, 0, 7, 0, -2, 0, -2)"
2022/11/28/23:04:17.998657,"(-2, 7, 4, -4, -2, -1, -3, -4)"
2022/11/28/23:04:18.005232,"(0, -13, -6, -4, 1, 1, 1, 4)"
2022/11/28/23:04:18.005245,"(-5, -1, -7, 5, -1, -4, -4, -1)"
2022/11/28/23:04:18.022464,"(2, -2, 1, 0, 3, 0, -1, -1)"
2022/11/28/23:04:18.022604,"(-1, -2, -3, -1, -5, -2, -1, 0)"
2022/11/28/23:04:18.025269,"(-1, 9, 2, -10, -2, -2, 0, -1)"
2022/11/28/23:04:18.025294,"(3, -1, 2, -6, 0, 2, 1, -2)"
2022/11/28/23:04:18.035239,"(-2, -6, -5, 16, -2, -2, -1, -1)"
2022/11/28/23:04:18.035265,"(-4, -7, 3, 1, 1, 1, -2, -4)"
2022/11/28/23:04:18.044556,"(6, 7, 1, 2, 6, 2, 1, 3)"
2022/11/28/23:04:18.044575,"(-6, -3, -4, -7, -5, -5, -1, -1)"
2022/11/28/23:04:18.058235,"(-3, 1, -3, -8, -5, -3, 0, -2)"
2022/11/28/23:04:18.058253,"(1, -4, -2, 9, 2, 2, 1, 1)"
2022/11/28/23:04:18.065218,"(-5, -1, 2, -2, 3, -2, -3, -3)"
2022/11/28/23:04:18.065242,"(-2, -3, 0, 0, -4, -1, 0, -2)"
2022/11/28/23:04:18.081891,"(-1, -1, 0, -2, -1, -3, -2, -2)"
2022/11/28/23:04:18.081933,"(-3, -1, -2, 0, -1, -3, -3, -1)"
2022/11/28/23:04:18.083722,"(5, 4, -1, -9, 2, 3, 3, 4)"
2022/11/28/23:04:18.083733,"(0, -2, 5, 13, 1, 5, 2, 1)"
2022/11/28/23:04:18.104632,"(0, 3, -2, -1, 1, -1, -1, 0)"
2022/11/28/23:04:18.104692,"(-5, -6, -3, -8, -5, -8, -4, -4)"
2022/11/28/23:04:18.106133,"(-6, -3, -5, -9, -3, 0, -2, -5)"
2022/11/28/23:04:18.106149,"(5, 3, 2, 3, -10, -1, 2, 1)"
2022/11/28/23:04:18.119396,"(-4, -4, -5, 2, 9, -3, -4, -5)"
2022/11/28/23:04:18.119414,"(4, 2, -1, 0, 1, 4, 2, 2)"
2022/11/28/23:04:18.121359,"(0, 1, -1, -5, -2, 1, 0, 0)"
2022/11/28/23:04:18.121377,"(0, -4, -2, 0, -2, 0, -3, 0)"
2022/11/28/23:04:18.141886,"(-5, -3, 7, 2, -4, 0, -2, -3)"
2022/11/28/23:04:18.141911,"(1, 1, -3, 2, 5, -1, 0, -2)"
2022/11/28/23:04:18.143589,"(-3, -3, -6, -1, 2, -1, -2, -2)"
2022/11/28/23:04:18.143596,"(-1, 0, -4, -2, -4, -1, -1, -1)"
2022/11/28/23:04:18.164123,"(0, -2, 3, -8, -5, -1, 1, -1)"
2022/11/28/23:04:18.164140,"(3, 3, 0, -10, 4, 4, 2, 2)"
2022/11/28/23:04:18.166233,"(3, 4, 4, 15, -6, -4, 0, 1)"
2022/11/28/23:04:18.166258,"(-2, -7, -2, -4, -13, -3, -2, -3)"
2022/11/28/23:04:18.179206,"(-2, 3, -1, 7, 23, -4, 0, 1)"
2022/11/28/23:04:18.179230,"(-4, -3, 2, 6, -2, 1, -2, -2)"
2022/11/28/23:04:18.180849,"(-2, -2, -3, -10, -3, 0, -1, -2)"
2022/11/28/23:04:18.180856,"(-2, 1, 8, 0, 4, -1, -2, -2)"
2022/11/28/23:04:18.201936,"(9, -6, -14, -17, -16, -1, 1, 4)"
2022/11/28/23:04:18.202035,"(-2, -3, -3, -16, -13, -4, 0, 0)"
2022/11/28/23:04:18.203915,"(3, 9, 8, 43, 22, 2, -1, 1)"
2022/11/28/23:04:18.203931,"(-8, -1, 8, 2, 1, -5, -4, -6)"
2022/11/28/23:04:18.224108,"(0, -1, -4, -4, -4, 3, 2, 1)"
2022/11/28/23:04:18.224196,"(-7, -4, -4, -3, 1, -6, 0, -2)"
2022/11/28/23:04:18.225930,"(-1, -6, 5, -17, -9, -2, -4, -4)"
2022/11/28/23:04:18.225942,"(2, 1, -15, 44, 6, -1, 2, 3)"
2022/11/28/23:04:18.238579,"(-3, 3, 7, -17, 5, -1, -2, -5)"
2022/11/28/23:04:18.238662,"(4, -6, -14, -16, -5, 4, 1, 1)"
2022/11/28/23:04:18.245609,"(2, -2, 7, -3, 10, 6, 2, 3)"
2022/11/28/23:04:18.245674,"(1, 7, 7, 1, 1, 0, -2, -2)"
2022/11/28/23:04:18.262362,"(-5, -2, 7, 6, -9, -6, -3, -2)"
2022/11/28/23:04:18.262394,"(-5, -1, -5, 1, -6, -4, -3, -3)"
2022/11/28/23:04:18.263836,"(4, -1, -17, -12, -5, 1, 1, 1)"
2022/11/28/23:04:18.263855,"(-4, -8, -2, -11, 8, -3, -2, -4)"
2022/11/28/23:04:18.284344,"(4, 0, -7, 5, -8, 1, 1, 0)"
2022/11/28/23:04:18.284359,"(-1, 9, 19, -15, 5, 5, 1, -2)"
2022/11/28/23:04:18.286113,"(-2, -4, -21, -20, -18, -8, -3, -1)"
2022/11/28/23:04:18.286131,"(2, 3, -3, 32, 5, -3, 0, 3)"
2022/11/28/23:04:18.298794,"(-1, 11, 17, 17, 14, 5, 1, -1)"
2022/11/28/23:04:18.298819,"(0, -13, 0, 17, 11, 2, 2, 1)"
2022/11/28/23:04:18.305475,"(-3, -2, -1, -6, 0, 2, 0, -4)"
2022/11/28/23:04:18.305496,"(-1, -3, -6, -32, -11, 0, 0, -1)"
2022/11/28/23:04:18.322362,"(2, -4, -3, -5, -3, 1, 0, 3)"
2022/11/28/23:04:18.322387,"(4, 5, -1, 10, 3, -1, -3, 1)"
2022/11/28/23:04:18.324242,"(-9, -4, -6, 2, -9, -6, -3, -4)"
2022/11/28/23:04:18.324257,"(-2, -5, -2, -12, 0, -3, 0, -2)"
2022/11/28/23:04:18.344327,"(-3, 1, -3, -1, -3, -3, -4, 0)"
2022/11/28/23:04:18.344350,"(-2, -1, 1, 2, -6, -2, -2, -5)"
2022/11/28/23:04:18.346438,"(6, 11, 3, 0, 1, 2, 1, 1)"
2022/11/28/23:04:18.346461,"(-11, -23, -3, -2, 2, 4, -1, 0)"
2022/11/28/23:04:18.357616,"(16, 6, -6, -3, -5, 0, -1, 3)"
2022/11/28/23:04:18.357634,"(1, -2, -5, 4, -1, 2, 0, -3)"
2022/11/28/23:04:18.367333,"(-7, 0, 7, 7, 3, -4, -3, -1)"
2022/11/28/23:04:18.367355,"(-1, 5, 0, -10, -4, 2, 0, 0)"
2022/11/28/23:04:18.381789,"(-7, -6, -5, -5, -5, -3, -3, -2)"
2022/11/28/23:04:18.381816,"(-1, -4, 0, 4, 0, -4, -1, 1)"
2022/11/28/23:04:18.383392,"(1, 0, 2, 4, 2, 0, 1, -1)"
2022/11/28/23:04:18.383402,"(1, 2, -1, -7, -2, -1, 1, -2)"
2022/11/28/23:04:18.404310,"(-6, -5, -7, -7, 0, 0, 0, -2)"
2022/11/28/23:04:18.404563,"(5, 6, 2, 6, 0, -4, -1, 1)"
2022/11/28/23:04:18.405875,"(-5, -1, 5, 3, 1, -4, 1, 1)"
2022/11/28/23:04:18.405887,"(0, -5, -3, -8, -4, -1, -2, 0)"
2022/11/28/23:04:18.417632,"(0, -2, -1, 2, -1, -2, 0, -2)"
2022/11/28/23:04:18.417654,"(-3, -1, -2, 1, -1, 1, -1, -2)"
2022/11/28/23:04:18.427157,"(5, -5, -5, -20, -2, 3, 2, 4)"
2022/11/28/23:04:18.427186,"(0, 6, 3, 23, 5, -1, -2, 0)"
2022/11/28/23:04:18.441464,"(-13, 2, -1, -2, -1, -9, -4, -8)"
2022/11/28/23:04:18.441500,"(2, -3, -7, -4, -3, 1, 1, 4)"
2022/11/28/23:04:18.443325,"(-3, -3, 0, 1, -1, -2, -3, -1)"
2022/11/28/23:04:18.443349,"(3, 2, -3, -18, -4, 3, 0, 0)"
2022/11/28/23:04:18.464220,"(1, -2, 3, 8, 0, 2, -1, 2)"
2022/11/28/23:04:18.464373,"(-6, -1, -1, 6, 0, -4, -3, -3)"
2022/11/28/23:04:18.466376,"(-4, -5, -3, 4, 1, 0, -1, -4)"
2022/11/28/23:04:18.466403,"(4, 6, -4, -8, 1, 1, 3, 3)"
2022/11/28/23:04:18.477737,"(-4, -3, 4, -2, -4, -2, -1, -2)"
2022/11/28/23:04:18.477752,"(-2, 0, -2, -5, -4, -6, -1, -1)"
2022/11/28/23:04:18.486999,"(-1, 8, 5, 4, 4, 1, -2, -2)"
2022/11/28/23:04:18.487011,"(-3, -15, -4, 0, 0, 1, -1, -2)"
2022/11/28/23:04:18.502364,"(2, 0, -4, -1, 1, 3, 3, -1)"
2022/11/28/23:04:18.502391,"(6, 7, 3, 7, 4, 2, 0, 1)"
2022/11/28/23:04:18.503941,"(-8, 3, -5, -6, -6, -10, -5, -6)"
2022/11/28/23:04:18.503953,"(-6, -2, -1, -4, -2, -4, -3, -3)"
2022/11/28/23:04:18.524466,"(1, -3, 4, 0, -8, 2, 1, 2)"
2022/11/28/23:04:18.524507,"(1, -8, -5, 1, 11, 1, 0, 0)"
2022/11/28/23:04:18.526485,"(5, -4, -1, -28, -6, 3, 1, 1)"
2022/11/28/23:04:18.526507,"(-1, 5, 1, 24, -1, -4, -3, -1)"
2022/11/28/23:04:18.537968,"(-5, 1, 3, 10, -1, -6, -2, -1)"
2022/11/28/23:04:18.537980,"(-5, 0, 2, -5, 13, 0, -1, -3)"
2022/11/28/23:04:18.547670,"(2, -1, 0, 9, -7, 1, 2, 1)"
2022/11/28/23:04:18.547698,"(0, 5, 2, -21, -1, -2, 0, -1)"
2022/11/28/23:04:18.562007,"(-3, -1, -7, -9, -12, 0, -2, -1)"
2022/11/28/23:04:18.562025,"(-3, 1, -3, 8, -1, -3, -1, -1)"
2022/11/28/23:04:18.563884,"(-1, -9, 3, 3, 5, 0, 0, 0)"
2022/11/28/23:04:18.563896,"(5, -1, -3, -5, -5, 2, -1, 0)"
2022/11/28/23:04:18.584028,"(0, 0, -7, 1, 4, -3, -3, 0)"
2022/11/28/23:04:18.584053,"(-4, 1, 4, -12, -10, -5, -1, 0)"
2022/11/28/23:04:18.585681,"(4, -2, -3, 8, 5, 5, 2, 2)"
2022/11/28/23:04:18.585697,"(0, 1, 2, 0, -4, 1, -1, 0)"
2022/11/28/23:04:18.597716,"(-1, -2, 0, -11, 2, -1, 0, -2)"
2022/11/28/23:04:18.597734,"(-1, -6, -1, -4, -8, 3, -2, -2)"
2022/11/28/23:04:18.606841,"(-4, 4, 4, 17, 2, -7, -3, -2)"
2022/11/28/23:04:18.606866,"(-7, -2, -3, -16, -4, -5, -1, -4)"
2022/11/28/23:04:18.621887,"(4, -8, -7, 26, 15, 7, 2, 2)"
2022/11/28/23:04:18.621910,"(2, 4, 1, -4, -7, -2, 2, 0)"
2022/11/28/23:04:18.623473,"(-6, -6, 1, 3, -11, -3, -3, -3)"
2022/11/28/23:04:18.623497,"(3, 10, 1, 1, 15, -1, -2, 0)"
2022/11/28/23:04:18.644489,"(-5, -7, -4, -15, -7, -5, 0, -3)"
2022/11/28/23:04:18.644542,"(4, 0, -3, 0, -1, 0, 0, 2)"
2022/11/28/23:04:18.646178,"(-4, -1, -5, -6, -5, -4, -2, -1)"
2022/11/28/23:04:18.646202,"(2, 0, 0, -1, -1, 1, 3, 2)"
2022/11/28/23:04:18.657746,"(0, 3, 1, -1, 0, 1, 0, -1)"
2022/11/28/23:04:18.657768,"(-1, -3, -4, -4, -22, -3, -3, -1)"
2022/11/28/23:04:18.667487,"(0, -4, -2, 1, 31, 1, 1, -2)"
2022/11/28/23:04:18.667517,"(-3, -2, -3, -1, -6, 2, -1, -1)"
2022/11/28/23:04:18.681760,"(-2, 3, 5, 8, -1, -2, -1, 0)"
2022/11/28/23:04:18.681800,"(-5, 3, 2, 3, -10, -5, -3, -2)"
2022/11/28/23:04:18.683954,"(-4, -6, 1, -5, 3, -3, -2, -2)"
2022/11/28/23:04:18.683969,"(6, 0, -7, 0, 1, 3, 2, 3)"
2022/11/28/23:04:18.704251,"(0, 2, 1, -2, -2, -3, 0, -1)"
2022/11/28/23:04:18.704269,"(-7, -12, -2, -7, -4, -2, -1, -4)"
2022/11/28/23:04:18.705860,"(4, 9, -1, 2, -3, 2, 0, 3)"
2022/11/28/23:04:18.705870,"(-4, -2, 1, 3, 3, -3, -1, -3)"
2022/11/28/23:04:18.717714,"(3, 4, -2, -10, -4, -2, 0, -1)"
2022/11/28/23:04:18.717734,"(-3, -5, -6, -4, 1, -4, -2, -3)"
2022/11/28/23:04:18.727114,"(-5, -6, -1, -3, -5, -1, -1, -3)"
2022/11/28/23:04:18.727125,"(3, 1, 0, 22, -2, 2, 1, -1)"
2022/11/28/23:04:18.741548,"(-5, -2, 3, -7, -1, 0, 0, -1)"
2022/11/28/23:04:18.741570,"(5, 3, 0, 5, 8, 0, 2, 1)"
2022/11/28/23:04:18.743438,"(-1, 1, 0, -3, -2, 1, -1, 0)"
2022/11/28/23:04:18.743447,"(-1, -9, -3, -7, -5, -1, -3, -2)"
2022/11/28/23:04:18.764424,"(1, 2, -8, 3, -1, 0, -2, 1)"
2022/11/28/23:04:18.764439,"(-6, -1, 0, -5, 1, -2, -1, -2)"
2022/11/28/23:04:18.766072,"(1, 0, -1, -4, -7, -5, 1, 2)"
2022/11/28/23:04:18.766090,"(-2, 1, 4, 0, 0, -3, -4, -4)"
2022/11/28/23:04:18.777915,"(-1, -14, -1, 2, 5, 1, -1, -2)"
2022/11/28/23:04:18.777947,"(7, 9, 1, 2, 7, 5, 2, 4)"
2022/11/28/23:04:18.787020,"(-1, 4, -3, -3, -2, -2, -4, -2)"
2022/11/28/23:04:18.787043,"(-4, -2, 2, 4, -8, -4, -1, -3)"
2022/11/28/23:04:18.801809,"(0, 3, 0, -4, -1, -2, -1, 2)"
2022/11/28/23:04:18.801826,"(-2, -5, -2, -2, 1, 0, -1, -1)"
2022/11/28/23:04:18.803581,"(0, 0, 1, 3, -3, 2, 1, 1)"
2022/11/28/23:04:18.803590,"(-1, 0, 1, -8, 1, -1, -3, -2)"
2022/11/28/23:04:18.824617,"(0, -1, -2, -3, -3, 0, -1, -2)"
2022/11/28/23:04:18.824645,"(-6, -5, -5, 0, 0, -6, -2, -2)"
2022/11/28/23:04:18.826334,"(-2, -2, 0, 0, -1, 0, 0, 0)"
2022/11/28/23:04:18.826348,"(0, 4, -4, -7, 1, -1, 1, 1)"
2022/11/28/23:04:18.837840,"(1, -2, 1, -9, -2, -1, 1, 1)"
2022/11/28/23:04:18.837866,"(-1, 1, 4, 13, 0, 0, -3, -1)"
2022/11/28/23:04:18.847434,"(0, -4, 0, 1, 1, 0, -1, -3)"
2022/11/28/23:04:18.847462,"(0, -2, 1, 0, 0, -1, 0, 1)"
2022/11/28/23:04:18.862000,"(-1, 6, -6, 4, 0, -2, -1, 0)"
2022/11/28/23:04:18.862105,"(2, 4, -1, -8, 5, 1, 1, 1)"
2022/11/28/23:04:18.864814,"(-3, -15, -7, -6, -6, -2, -1, -1)"
2022/11/28/23:04:18.864836,"(-4, -9, 1, 0, -4, -2, -5, -3)"
2022/11/28/23:04:18.883986,"(1, 1, 5, 0, 1, 0, -2, -1)"
2022/11/28/23:04:18.884460,"(1, 2, -6, -1, 0, -2, 1, -1)"
2022/11/28/23:04:18.886333,"(-1, 2, -3, -3, -2, 1, -2, -2)"
2022/11/28/23:04:18.886347,"(-3, -1, 3, 2, 0, -1, 0, -1)"
2022/11/28/23:04:18.897793,"(-2, -3, -1, 3, -3, -3, -3, -1)"
2022/11/28/23:04:18.897807,"(-3, -2, -1, -2, 0, 1, 0, -2)"
2022/11/28/23:04:18.907291,"(4, 0, 0, 6, 2, 4, 2, 2)"
2022/11/28/23:04:18.907306,"(-2, 2, -4, -9, -6, -5, -1, 0)"
2022/11/28/23:04:18.922053,"(-1, 5, -1, -7, -4, -1, -2, -1)"
2022/11/28/23:04:18.922072,"(3, -6, 2, 4, 2, 2, -2, -2)"
2022/11/28/23:04:18.923866,"(-6, -1, -4, -2, -1, -4, -1, -2)"
2022/11/28/23:04:18.923874,"(1, -1, -6, -7, -4, -2, -2, 0)"
2022/11/28/23:04:18.944171,"(-2, -3, 3, 2, 0, -3, -3, -2)"
2022/11/28/23:04:18.944199,"(1, -1, 2, -2, 0, 2, -1, 0)"
2022/11/28/23:04:18.946222,"(2, 4, 3, 22, 2, 2, 1, 0)"
2022/11/28/23:04:18.946249,"(0, -1, -2, -4, 1, -1, 2, -2)"
2022/11/28/23:04:18.958109,"(2, 3, -2, -4, -3, 0, -1, -3)"
2022/11/28/23:04:18.958138,"(-2, -5, -1, -9, -3, 0, -2, -1)"
2022/11/28/23:04:18.966016,"(1, 3, -2, -4, -1, 2, 0, 0)"
2022/11/28/23:04:18.966023,"(-1, 1, 0, 0, -7, -3, -1, 0)"
2022/11/28/23:04:18.982264,"(-3, -3, -2, -6, 8, -3, -2, -1)"
2022/11/28/23:04:18.982301,"(-6, -1, 1, 2, -2, -2, -4, -5)"
2022/11/28/23:04:18.984323,"(-1, -1, 1, 0, -1, -2, 1, 2)"
2022/11/28/23:04:18.984337,"(3, -1, -4, -7, 2, 0, 0, 1)"
2022/11/28/23:04:19.004638,"(-1, -7, -4, 4, -3, -1, 0, -1)"
2022/11/28/23:04:19.004680,"(1, 4, 4, 1, -1, -2, 0, 1)"
2022/11/28/23:04:19.006284,"(-4, -2, 0, -2, 2, -1, -2, -3)"
2022/11/28/23:04:19.006299,"(-3, -2, -3, -1, -2, 0, 0, -2)"
2022/11/28/23:04:19.018288,"(1, 1, -3, -1, -1, 1, 0, 2)"
2022/11/28/23:04:19.018303,"(1, -2, -5, -14, -20, -4, -1, 0)"
2022/11/28/23:04:19.027225,"(1, 9, 1, 2, 27, 1, -3, -2)"
2022/11/28/23:04:19.027248,"(-9, -16, 0, 19, 4, 3, 1, 3)"
2022/11/28/23:04:19.042125,"(-4, -4, -3, -15, -1, -2, -3, -4)"
2022/11/28/23:04:19.042161,"(6, 7, -1, 21, -4, 0, 1, 1)"
2022/11/28/23:04:19.044230,"(-5, -2, -2, -22, -25, -4, -1, -1)"
2022/11/28/23:04:19.044254,"(-7, 1, 1, -4, 20, -1, -1, 0)"
2022/11/28/23:04:19.064887,"(10, -2, 2, 15, -5, -1, 0, 3)"
2022/11/28/23:04:19.064919,"(6, 5, -3, -20, 2, 0, 3, 2)"
2022/11/28/23:04:19.066748,"(20, -10, -6, 3, -8, -6, -5, -3)"
2022/11/28/23:04:19.066777,"(-27, 0, 6, 9, 1, 5, 2, -12)"
2022/11/28/23:04:19.086780,"(-16, -9, -5, -8, -4, -4, -1, 2)"
2022/11/28/23:04:19.086797,"(24, 13, -3, -4, 5, 0, 3, 4)"
2022/11/28/23:04:19.088563,"(-5, -5, -4, -22, -26, -7, -9, -8)"
2022/11/28/23:04:19.088584,"(6, 7, -5, -11, 10, 1, 2, 5)"
2022/11/28/23:04:19.101865,"(-4, -3, 4, 19, 15, 3, 0, -3)"
2022/11/28/23:04:19.101893,"(-9, -2, 1, 21, 5, 2, 2, 2)"
2022/11/28/23:04:19.103844,"(-7, 0, 2, 11, 12, 1, 6, 2)"
2022/11/28/23:04:19.103863,"(6, 1, -1, -12, -23, -5, -3, 0)"
2022/11/28/23:04:19.132047,"(-9, 2, -2, -6, 1, 1, 1, 3)"
2022/11/28/23:04:19.132070,"(-8, -6, -2, -2, 5, -4, -4, -5)"
2022/11/28/23:04:19.133939,"(-5, -3, -1, -5, -7, -1, -6, -6)"
2022/11/28/23:04:19.133954,"(11, 11, 1, 0, -4, -2, -4, 2)"
2022/11/28/23:04:19.147418,"(-16, -19, -5, -3, 1, -1, -2, -4)"
2022/11/28/23:04:19.147454,"(4, 3, -1, -2, -4, -3, -1, -2)"
2022/11/28/23:04:19.148988,"(1, -1, 1, 3, 3, 1, 1, 4)"
2022/11/28/23:04:19.148998,"(5, 3, -1, 2, -2, -1, -2, 1)"
2022/11/28/23:04:19.161275,"(2, 4, 0, -4, -5, -1, -2, -4)"
2022/11/28/23:04:19.161300,"(-16, -8, -2, -2, 5, 2, -1, 0)"
2022/11/28/23:04:19.167743,"(-7, -1, -2, -27, -4, -5, -1, -6)"
2022/11/28/23:04:19.167768,"(7, -3, -3, 19, -10, -1, 1, 2)"
2022/11/28/23:04:19.184244,"(-1, 5, 4, -1, 11, -1, -1, -3)"
2022/11/28/23:04:19.184275,"(-5, -6, 1, 0, -4, 0, -2, -5)"
2022/11/28/23:04:19.186160,"(5, 4, 1, 20, 3, 1, 0, 3)"
2022/11/28/23:04:19.186176,"(-6, -7, -1, -9, 6, -1, -2, -5)"
2022/11/28/23:04:19.207555,"(4, 5, -1, 2, -6, -1, -1, 0)"
2022/11/28/23:04:19.207585,"(-1, -4, -1, 1, 3, 0, -2, -2)"
2022/11/28/23:04:19.209066,"(3, -6, -2, -10, -8, -4, -2, 1)"
2022/11/28/23:04:19.209094,"(-14, -4, -2, -8, -3, -3, 1, 1)"
2022/11/28/23:04:19.221048,"(0, 6, 0, 0, -11, 2, 2, 1)"
2022/11/28/23:04:19.221060,"(-12, -1, 2, 0, 8, -2, -4, -1)"
2022/11/28/23:04:19.228027,"(9, -1, -1, 7, 1, -1, 2, 0)"
2022/11/28/23:04:19.228055,"(-1, -3, -1, 0, 0, 3, 1, 2)"
2022/11/28/23:04:19.244453,"(5, 3, -2, -3, -1, 0, 1, -2)"
2022/11/28/23:04:19.244480,"(-2, -5, -14, -100, -18, -4, -5, -4)"
2022/11/28/23:04:19.245934,"(-9, -1, 5, 44, -10, 1, -2, 0)"
2022/11/28/23:04:19.245944,"(6, 0, 4, 56, 43, -2, -5, -2)"
2022/11/28/23:04:19.266644,"(0, -1, 9, 12, 8, 0, 0, -1)"
2022/11/28/23:04:19.266657,"(-1, 3, 6, 24, 6, 2, 4, 0)"
2022/11/28/23:04:19.268903,"(-9, -3, -4, -23, 1, -1, 0, -2)"
