time,.data
2022/11/28/23:10:39.646209,"(-4, -7, -2, 0, 1, 1, 2, -3)"
2022/11/28/23:10:39.646236,"(8, 3, 0, -3, -1, 8, -3, -10)"
2022/11/28/23:10:39.652153,"(-10, 3, 1, 0, -2, -2, 4, 7)"
2022/11/28/23:10:39.652171,"(14, 1, -4, 1, 2, 1, 1, -2)"
2022/11/28/23:10:39.667284,"(-5, 2, 2, 4, 1, -8, -7, -2)"
2022/11/28/23:10:39.667309,"(3, -1, -2, -5, 1, 7, -1, -7)"
2022/11/28/23:10:39.668198,"(2, 20, 5, -1, 10, 8, 5, 8)"
2022/11/28/23:10:39.668286,"(8, -11, -1, 6, -1, -8, -9, -5)"
2022/11/28/23:10:39.689925,"(-16, -20, -10, 1, -17, -19, -6, -3)"
2022/11/28/23:10:39.689939,"(-10, -3, -2, -4, 1, 0, -5, -7)"
2022/11/28/23:10:39.690644,"(5, 16, 10, 2, -13, 11, 5, 4)"
2022/11/28/23:10:39.690657,"(17, 10, 6, 3, 20, 11, 0, 2)"
2022/11/28/23:10:39.704317,"(-6, -10, -6, 0, 2, -13, -20, -9)"
2022/11/28/23:10:39.704331,"(-14, -13, -19, -4, -24, -14, -10, -31)"
2022/11/28/23:10:39.712604,"(-19, -14, -10, -10, -15, -18, 10, 3)"
2022/11/28/23:10:39.712633,"(20, 18, 17, -3, 2, 15, 23, 21)"
2022/11/28/23:10:39.727498,"(28, 36, 25, 8, 13, 30, 30, 43)"
2022/11/28/23:10:39.727639,"(13, -14, -19, -2, 3, 3, -8, 2)"
2022/11/28/23:10:39.728515,"(-23, -25, -14, -10, -7, -22, -21, -24)"
2022/11/28/23:10:39.728527,"(-25, -14, -14, 1, -16, -14, -24, -28)"
2022/11/28/23:10:39.750934,"(9, 18, 26, -3, 16, 5, -2, -7)"
2022/11/28/23:10:39.750982,"(-3, -4, 12, 17, -4, 0, -2, -4)"
2022/11/28/23:10:39.752103,"(1, -15, -33, 4, 23, 2, -1, 4)"
2022/11/28/23:10:39.752133,"(4, 19, 38, -4, -3, 5, 0, 5)"
2022/11/28/23:10:39.764051,"(2, -21, -32, -3, -4, 8, 1, -3)"
2022/11/28/23:10:39.764066,"(8, 5, -17, -22, -21, -10, 5, 10)"
2022/11/28/23:10:39.772868,"(-3, 10, 19, -14, -23, 1, 2, 3)"
2022/11/28/23:10:39.772919,"(10, 15, 13, 16, 28, -2, -4, 2)"
2022/11/28/23:10:39.787609,"(-6, 17, 7, 14, 0, 2, 1, -6)"
2022/11/28/23:10:39.787809,"(9, 26, 41, 13, 82, 25, 9, 4)"
2022/11/28/23:10:39.788574,"(-6, -58, -48, 2, -17, -7, 5, 5)"
2022/11/28/23:10:39.788589,"(-13, -13, -63, -52, -113, -32, -8, -4)"
2022/11/28/23:10:39.809921,"(-5, -30, 17, 13, 90, -5, -2, -3)"
2022/11/28/23:10:39.809936,"(-4, 6, -14, 10, -46, 9, 6, 7)"
2022/11/28/23:10:39.810637,"(11, 53, 59, 13, 61, 10, -4, -2)"
2022/11/28/23:10:39.810655,"(8, 11, 15, 12, -28, 6, 0, -1)"
2022/11/28/23:10:39.833886,"(-5, -12, -18, -15, -23, -12, -1, -2)"
2022/11/28/23:10:39.833920,"(-5, 4, 4, -16, -22, 2, 0, 0)"
2022/11/28/23:10:39.834575,"(11, 3, -2, 9, -2, 5, -1, -3)"
2022/11/28/23:10:39.834597,"(0, -11, 3, -33, -10, -14, 1, 2)"
2022/11/28/23:10:39.847530,"(-15, -4, -38, -5, -11, -7, -6, -10)"
2022/11/28/23:10:39.847551,"(13, 17, 62, 25, 69, 16, -1, 1)"
2022/11/28/23:10:39.848238,"(3, -21, -59, 17, 38, 11, 5, 9)"
2022/11/28/23:10:39.848253,"(-21, 1, 9, 18, 19, -12, -8, -7)"
2022/11/28/23:10:39.869935,"(4, -10, 17, 8, 2, 11, 3, 1)"
2022/11/28/23:10:39.869968,"(4, -2, -31, -13, -25, -11, 0, 4)"
2022/11/28/23:10:39.870613,"(-4, -4, 7, -28, -65, -16, -1, 0)"
2022/11/28/23:10:39.870643,"(-4, 13, 24, -23, 13, 6, -2, -4)"
2022/11/28/23:10:39.893374,"(-2, -6, -21, -8, -38, -3, 0, -3)"
2022/11/28/23:10:39.893586,"(-15, -6, -1, 8, -16, -6, -7, -7)"
2022/11/28/23:10:39.894798,"(3, 14, 23, -26, -12, 7, 1, -1)"
2022/11/28/23:10:39.894835,"(7, -13, -37, -37, 50, 2, 0, 3)"
2022/11/28/23:10:39.907645,"(6, 20, 31, 53, 36, 2, -1, 1)"
2022/11/28/23:10:39.907676,"(0, -13, -18, 8, 14, -4, 0, 2)"
2022/11/28/23:10:39.908205,"(5, 12, 24, 13, -74, -4, 0, 1)"
2022/11/28/23:10:39.908217,"(6, -13, -30, 1, 97, 10, 2, 2)"
2022/11/28/23:10:39.930430,"(-23, -5, -1, -49, -48, -14, -7, -12)"
2022/11/28/23:10:39.930508,"(5, -3, 17, 41, 17, 2, -1, 0)"
2022/11/28/23:10:39.931281,"(-4, -1, -26, -2, 0, -4, 1, -1)"
2022/11/28/23:10:39.931290,"(-1, 5, 25, 30, -29, 11, 2, -1)"
2022/11/28/23:10:39.954424,"(2, -8, -12, -1, 51, 6, 2, 3)"
2022/11/28/23:10:39.954443,"(-5, -9, -13, -7, -8, -6, -3, -4)"
2022/11/28/23:10:39.955453,"(3, 5, 18, -13, -19, -1, -1, -1)"
2022/11/28/23:10:39.955678,"(6, -2, -27, 0, -15, -5, 0, 1)"
2022/11/28/23:10:39.967341,"(-6, -2, 12, -18, -10, -10, -5, -3)"
2022/11/28/23:10:39.967368,"(4, 8, -4, -8, -23, 4, 3, -1)"
2022/11/28/23:10:39.968047,"(-2, -1, 11, 9, 20, -1, -5, -2)"
2022/11/28/23:10:39.968062,"(2, -14, -14, -4, 16, 4, 1, 1)"
2022/11/28/23:10:39.990358,"(3, 6, 0, 12, -28, 0, -1, 0)"
2022/11/28/23:10:39.990381,"(-8, 3, -13, -13, -4, -9, -1, -2)"
2022/11/28/23:10:39.990613,"(-2, -3, 10, 19, 27, 0, -2, -1)"
2022/11/28/23:10:39.990627,"(-12, -5, 15, 19, -8, -5, -3, -3)"
2022/11/28/23:10:40.013196,"(9, -9, 3, -11, -4, 11, 4, 2)"
2022/11/28/23:10:40.013213,"(11, 10, -25, -6, -12, -7, 1, 4)"
2022/11/28/23:10:40.014132,"(-14, -3, -7, -43, 12, -6, -4, -5)"
2022/11/28/23:10:40.014158,"(2, 3, 24, 52, -22, 3, 2, 2)"
2022/11/28/23:10:40.028181,"(-2, -11, 4, 20, 35, 6, 0, -3)"
2022/11/28/23:10:40.028201,"(-1, 1, -2, -18, -6, -3, 1, 0)"
2022/11/28/23:10:40.028962,"(-3, -9, -9, -18, -9, -4, -3, -3)"
2022/11/28/23:10:40.028976,"(8, 12, 6, -10, -20, -2, 0, 0)"
2022/11/28/23:10:40.050534,"(-8, 0, -23, -9, -13, -16, -4, -3)"
2022/11/28/23:10:40.050560,"(-1, -13, 14, -3, 20, 13, 2, 0)"
2022/11/28/23:10:40.051253,"(-1, 15, -2, 25, 8, -4, -3, -3)"
2022/11/28/23:10:40.051270,"(-5, -13, -6, 3, 8, -2, -4, -2)"
2022/11/28/23:10:40.073188,"(3, -3, -15, -18, -22, 2, 0, 0)"
2022/11/28/23:10:40.073203,"(1, 7, 10, -53, -14, -7, -3, -2)"
2022/11/28/23:10:40.073951,"(-3, 0, -2, 70, 13, -3, -2, -2)"
2022/11/28/23:10:40.074098,"(-5, -12, -11, -11, 2, 4, 0, -2)"
2022/11/28/23:10:40.087358,"(0, 18, 7, -22, -17, -8, 0, 0)"
2022/11/28/23:10:40.087382,"(0, -6, 0, -5, 17, 8, 3, 0)"
2022/11/28/23:10:40.088393,"(3, -5, 0, 22, -3, 3, 1, 1)"
2022/11/28/23:10:40.088414,"(1, -1, -12, 3, -10, -3, -2, 0)"
2022/11/28/23:10:40.112038,"(-5, 15, 16, -4, -2, -7, -4, -3)"
2022/11/28/23:10:40.112066,"(-3, -2, 0, -2, -7, -2, -2, -2)"
2022/11/28/23:10:40.112788,"(-4, -6, -1, -9, 10, 0, -3, -4)"
2022/11/28/23:10:40.112805,"(4, -2, -15, -3, 1, 2, 1, 1)"
2022/11/28/23:10:40.133772,"(1, -3, -3, -21, -37, -6, -3, -1)"
2022/11/28/23:10:40.133812,"(-5, -2, -1, 6, 6, -4, -6, -2)"
2022/11/28/23:10:40.134583,"(-1, 3, 8, 0, 13, 8, -2, -1)"
2022/11/28/23:10:40.134618,"(0, -5, 1, 4, 4, 0, -1, -1)"
2022/11/28/23:10:40.147136,"(0, -5, -4, -6, -21, 1, 2, -2)"
2022/11/28/23:10:40.147246,"(-1, 5, 1, 26, 32, 2, 2, -2)"
2022/11/28/23:10:40.148012,"(1, 2, 15, -5, 1, 0, 0, -1)"
2022/11/28/23:10:40.148031,"(2, 2, -5, -23, -14, -1, 2, 2)"
2022/11/28/23:10:40.170012,"(-1, 0, 0, 17, 4, -4, -1, 1)"
2022/11/28/23:10:40.170032,"(1, -5, -5, 2, -9, 1, -2, 3)"
2022/11/28/23:10:40.170962,"(-1, 0, -5, -18, -3, 3, 0, -1)"
2022/11/28/23:10:40.170977,"(-4, 6, 7, 2, -6, -7, -4, -1)"
2022/11/28/23:10:40.193519,"(1, -3, -5, 14, 4, 1, -2, 1)"
2022/11/28/23:10:40.193545,"(-2, -4, -4, 3, -17, -1, -2, 0)"
2022/11/28/23:10:40.194280,"(1, -2, -4, -5, 5, -2, -4, -1)"
2022/11/28/23:10:40.194306,"(-3, -4, 4, 4, 3, 0, -4, -4)"
2022/11/28/23:10:40.207506,"(0, 4, -3, -2, -2, -2, -4, 1)"
2022/11/28/23:10:40.207732,"(0, -6, -7, -18, -2, 0, -3, -1)"
2022/11/28/23:10:40.208359,"(-2, -3, 5, -3, -8, -2, 0, -1)"
2022/11/28/23:10:40.208380,"(-1, -3, -5, 8, -1, -2, -2, -2)"
2022/11/28/23:10:40.229929,"(-1, -5, 3, 2, 4, 0, 0, -2)"
2022/11/28/23:10:40.229955,"(0, -2, -1, 5, -3, -3, 1, -1)"
2022/11/28/23:10:40.230769,"(5, -10, -10, -13, 2, 4, 4, 2)"
2022/11/28/23:10:40.230777,"(-3, 18, 15, 0, -19, -6, -2, -1)"
2022/11/28/23:10:40.253360,"(-7, -1, 5, 5, 33, -3, -2, -4)"
2022/11/28/23:10:40.253403,"(4, 4, -1, -6, -7, 4, 5, 5)"
2022/11/28/23:10:40.254119,"(7, 1, -6, -5, 9, 2, 5, 4)"
2022/11/28/23:10:40.254180,"(1, -2, 1, 10, -18, -1, 1, 2)"
2022/11/28/23:10:40.267503,"(-5, -5, -5, -6, 28, -7, -4, -4)"
2022/11/28/23:10:40.267588,"(-4, -2, 4, 8, -10, -3, -1, -4)"
2022/11/28/23:10:40.268492,"(-1, 5, -3, 8, 6, 5, 1, 1)"
2022/11/28/23:10:40.268503,"(2, 0, -3, -19, 1, -3, 0, 0)"
2022/11/28/23:10:40.290479,"(0, 2, 2, 0, -19, -5, -3, -1)"
2022/11/28/23:10:40.290494,"(-7, -9, -6, 5, 2, -3, -6, -4)"
2022/11/28/23:10:40.291301,"(3, 9, -1, -13, -6, 2, 2, 2)"
2022/11/28/23:10:40.291330,"(-3, -8, -7, -1, 5, 0, 0, -3)"
2022/11/28/23:10:40.313076,"(6, 7, 8, -4, 4, 3, 4, 2)"
2022/11/28/23:10:40.313107,"(-3, -11, -10, 13, -8, -2, -1, -4)"
2022/11/28/23:10:40.314070,"(-2, 8, 4, -6, -5, -4, -3, 0)"
2022/11/28/23:10:40.314083,"(-1, 1, 10, 15, 11, -1, -2, -1)"
2022/11/28/23:10:40.328052,"(1, -2, -8, -1, -4, 5, 0, -1)"
2022/11/28/23:10:40.328085,"(-5, -5, -4, -6, 0, -1, -4, -4)"
2022/11/28/23:10:40.328579,"(1, -3, -5, -5, 3, -3, -3, -1)"
2022/11/28/23:10:40.328596,"(1, -1, -3, -7, 6, 3, 1, 2)"
2022/11/28/23:10:40.350152,"(2, -1, -5, 2, -7, 1, 1, 1)"
2022/11/28/23:10:40.350191,"(-2, 0, 7, -5, 0, -2, -2, -4)"
2022/11/28/23:10:40.351106,"(-2, -7, -8, -2, -1, 1, 0, 0)"
2022/11/28/23:10:40.351120,"(-5, 4, 7, 1, -3, -10, -5, -3)"
2022/11/28/23:10:40.373269,"(1, -3, -4, 6, -10, 1, 0, -1)"
2022/11/28/23:10:40.373295,"(4, 8, 8, 8, 9, -3, 1, 3)"
2022/11/28/23:10:40.373911,"(-1, 1, -2, -6, -4, -3, -3, -3)"
2022/11/28/23:10:40.373933,"(-1, -10, -6, -3, 4, 2, 0, -1)"
2022/11/28/23:10:40.396127,"(-2, -5, -6, -9, -10, 1, 0, 0)"
2022/11/28/23:10:40.396152,"(1, -2, -5, -11, -33, 2, 2, 0)"
2022/11/28/23:10:40.396944,"(-3, 5, 8, 13, 52, -2, -2, 0)"
2022/11/28/23:10:40.397008,"(-3, 4, 5, 15, -8, 1, -1, -3)"
2022/11/28/23:10:40.410173,"(-4, -1, 6, 8, -12, -6, -3, -3)"
2022/11/28/23:10:40.410209,"(3, 3, 2, -9, 17, 2, 2, 0)"
2022/11/28/23:10:40.410894,"(1, -2, -4, -4, -24, -2, 1, 0)"
2022/11/28/23:10:40.410920,"(3, -1, -7, -7, 6, 1, 0, 0)"
2022/11/28/23:10:40.434006,"(-2, -4, -7, -7, 2, 4, 0, 0)"
2022/11/28/23:10:40.434052,"(0, 2, 1, 1, -7, -4, -1, -3)"
2022/11/28/23:10:40.434532,"(-5, -8, -8, -4, -16, -3, -2, -2)"
2022/11/28/23:10:40.434547,"(0, -1, -5, -1, 18, 1, 0, 1)"
2022/11/28/23:10:40.446827,"(1, -2, -1, -3, -10, -1, -2, -1)"
2022/11/28/23:10:40.446854,"(-1, 3, 4, 0, 7, -1, -1, 0)"
2022/11/28/23:10:40.454822,"(-7, -7, -6, -7, -14, -9, -6, -6)"
2022/11/28/23:10:40.455163,"(1, -2, 2, -17, -6, -1, 0, 1)"
2022/11/28/23:10:40.469969,"(1, 6, 5, 31, 7, -5, -1, 0)"
2022/11/28/23:10:40.469992,"(-2, -3, 1, 6, 13, 3, 0, 1)"
2022/11/28/23:10:40.470696,"(0, 0, 1, -4, -6, -3, -1, 0)"
2022/11/28/23:10:40.470721,"(0, -4, -8, -12, -7, 4, 1, 0)"
2022/11/28/23:10:40.493321,"(2, 0, 0, -14, 0, 2, 2, 1)"
2022/11/28/23:10:40.493340,"(1, 5, 3, 7, 2, -4, -2, 0)"
2022/11/28/23:10:40.493971,"(0, 0, -1, 3, -5, -1, 0, -2)"
2022/11/28/23:10:40.494123,"(-4, 0, -4, -5, 0, -5, -4, -4)"
2022/11/28/23:10:40.506835,"(0, -5, -2, -1, -7, 1, 0, -1)"
2022/11/28/23:10:40.506867,"(-3, -5, -7, -1, 6, -1, -3, -3)"
2022/11/28/23:10:40.515289,"(0, 2, 9, -11, 0, 1, -1, 0)"
2022/11/28/23:10:40.515319,"(1, -3, -2, 13, 3, -2, 0, 1)"
2022/11/28/23:10:40.531470,"(0, 1, -5, -4, -4, 2, -1, 0)"
2022/11/28/23:10:40.531495,"(-2, 0, -1, -7, -4, -7, -3, 0)"
2022/11/28/23:10:40.531517,"(-1, 3, 4, 13, 1, 0, 1, 1)"
2022/11/28/23:10:40.531533,"(-3, -7, -1, -3, 1, 0, -3, -3)"
2022/11/28/23:10:40.553650,"(3, 4, -1, 2, -2, 1, -1, 1)"
2022/11/28/23:10:40.553674,"(-5, -1, -5, -23, -15, -6, -4, -2)"
2022/11/28/23:10:40.554210,"(-1, -2, -2, 3, 5, -2, -2, -1)"
2022/11/28/23:10:40.554232,"(-2, -1, 0, 5, -13, -2, -1, -1)"
2022/11/28/23:10:40.567007,"(-3, -4, -4, 3, 20, 1, 0, -3)"
2022/11/28/23:10:40.567028,"(1, -2, 4, 3, 3, 5, 0, -1)"
2022/11/28/23:10:40.575104,"(3, -3, -5, -2, -6, -1, 0, -1)"
2022/11/28/23:10:40.575138,"(-2, 3, -1, -19, -6, -1, -1, -1)"
2022/11/28/23:10:40.591268,"(-2, 6, 6, 17, 1, -3, -1, -1)"
2022/11/28/23:10:40.591283,"(-1, 2, -1, 6, -3, -3, -1, -2)"
2022/11/28/23:10:40.591979,"(-2, -6, -5, 5, 6, 4, 0, -2)"
2022/11/28/23:10:40.591993,"(0, -3, -1, 0, -10, -4, 0, 0)"
2022/11/28/23:10:40.613434,"(-2, -8, -11, -45, -7, -3, -1, -3)"
2022/11/28/23:10:40.613554,"(2, 6, 4, 15, 15, -2, -1, 1)"
2022/11/28/23:10:40.614306,"(-3, -2, 6, 19, -2, 0, 1, -2)"
2022/11/28/23:10:40.614498,"(-1, 0, -6, -8, -20, -3, -2, -2)"
2022/11/28/23:10:40.626746,"(-1, -2, -3, 7, 35, 2, 0, 1)"
2022/11/28/23:10:40.626774,"(6, 3, 1, -7, -18, 4, 4, 4)"
2022/11/28/23:10:40.635612,"(-1, 4, 1, 0, -7, -8, -5, -2)"
2022/11/28/23:10:40.635647,"(-2, -8, -10, -5, 11, 1, 1, -3)"
2022/11/28/23:10:40.650419,"(-2, 0, 2, -18, -27, -1, -3, 0)"
2022/11/28/23:10:40.650498,"(-2, -8, -9, 24, 8, 2, -2, -2)"
2022/11/28/23:10:40.651192,"(3, 3, 4, 3, -3, 6, 4, 3)"
2022/11/28/23:10:40.651204,"(-2, 5, 5, 2, 15, -10, -7, -3)"
2022/11/28/23:10:40.672605,"(-4, -8, -4, -13, -7, 1, -2, -3)"
2022/11/28/23:10:40.672621,"(0, 4, 8, 1, -9, -4, 3, 2)"
2022/11/28/23:10:40.673068,"(-1, 1, -9, -7, -2, -1, -2, -1)"
2022/11/28/23:10:40.673103,"(2, -1, -7, -13, 6, 2, 1, 1)"
2022/11/28/23:10:40.686618,"(-2, -8, -9, -8, -21, 3, 2, -1)"
2022/11/28/23:10:40.686638,"(-5, 1, 24, 34, 21, -3, -5, -3)"
2022/11/28/23:10:40.694972,"(-3, -4, -9, -9, -3, -4, 0, -1)"
2022/11/28/23:10:40.694994,"(1, 2, 0, 8, -22, -2, -2, 1)"
2022/11/28/23:10:40.709920,"(3, 11, 14, 7, 39, 2, 1, 1)"
2022/11/28/23:10:40.709945,"(-6, -3, -13, -19, -5, 3, -2, -5)"
2022/11/28/23:10:40.710665,"(-4, -10, -7, -29, -18, -4, -2, -2)"
2022/11/28/23:10:40.710690,"(2, 0, 3, 19, -1, 1, 0, 0)"
2022/11/28/23:10:40.732358,"(2, 3, 6, 32, -2, -4, -1, 0)"
2022/11/28/23:10:40.732376,"(-2, -1, -6, -17, -7, 1, 1, -1)"
2022/11/28/23:10:40.733282,"(-6, 1, 6, -8, 3, -5, -5, -4)"
2022/11/28/23:10:40.733305,"(-1, -5, -14, -35, -6, 1, 1, -1)"
2022/11/28/23:10:40.756068,"(-2, 0, 5, 30, 5, 1, -3, -3)"
2022/11/28/23:10:40.756083,"(0, 2, 0, -8, 2, -4, -2, -1)"
2022/11/28/23:10:40.756390,"(2, -1, -7, -19, -8, 2, 2, 2)"
2022/11/28/23:10:40.756577,"(-4, -7, -1, 27, 7, 4, -2, -3)"
2022/11/28/23:10:40.770151,"(2, 6, 8, 6, -4, -4, -1, 2)"
2022/11/28/23:10:40.771433,"(-3, -2, -15, -14, -5, -1, -1, -2)"
2022/11/28/23:10:40.771458,"(-3, -3, 2, -15, -2, -5, -2, -3)"
2022/11/28/23:10:40.771466,"(2, 6, 10, 17, 9, -2, 2, 1)"
2022/11/28/23:10:40.792355,"(0, -5, -7, 2, -2, 1, 2, -1)"
2022/11/28/23:10:40.792539,"(3, -9, -5, 2, 1, 3, 0, 0)"
2022/11/28/23:10:40.793283,"(-2, 3, -6, 4, 2, -2, 0, -2)"
2022/11/28/23:10:40.793310,"(2, 6, 16, -25, -3, 3, 2, 3)"
2022/11/28/23:10:40.816285,"(-2, -1, 3, 31, 24, 2, -1, -1)"
2022/11/28/23:10:40.816332,"(3, 5, -1, -17, -20, -5, 1, 1)"
2022/11/28/23:10:40.816734,"(-4, -3, -3, -22, 8, 1, -4, -3)"
2022/11/28/23:10:40.816757,"(1, -4, -2, 44, -1, 2, 2, -1)"
2022/11/28/23:10:40.830113,"(-2, -6, -12, -29, -19, -4, 1, -2)"
2022/11/28/23:10:40.830136,"(-2, -4, -2, 7, 0, 0, -3, -1)"
2022/11/28/23:10:40.830871,"(1, 1, 4, -1, 6, -4, -2, -2)"
2022/11/28/23:10:40.830885,"(-4, 0, -3, -9, -6, -6, -4, -3)"
2022/11/28/23:10:40.852785,"(1, -1, -4, 4, -3, 1, 1, 0)"
2022/11/28/23:10:40.852813,"(0, -1, -4, -3, 6, 2, 0, -1)"
2022/11/28/23:10:40.853629,"(-5, 3, 8, 10, -3, 2, 0, -2)"
2022/11/28/23:10:40.853642,"(-2, 0, 2, -10, -2, -5, -2, -2)"
2022/11/28/23:10:40.875721,"(-2, 0, -8, 4, 6, -1, 0, -2)"
2022/11/28/23:10:40.875733,"(-2, -6, -3, -10, 0, 0, 0, -2)"
2022/11/28/23:10:40.876697,"(5, 2, 5, 22, 0, 2, 2, 3)"
2022/11/28/23:10:40.876704,"(-2, -3, -6, -5, 2, 1, -2, -1)"
2022/11/28/23:10:40.890266,"(-1, 0, -3, -19, -13, -3, -2, -1)"
2022/11/28/23:10:40.890304,"(-2, -6, -4, -2, -6, -3, -2, -3)"
2022/11/28/23:10:40.891181,"(5, 9, 6, 12, 1, 3, 1, 2)"
2022/11/28/23:10:40.891202,"(-9, 5, 7, 15, 14, -5, -6, -5)"
2022/11/28/23:10:40.913040,"(-1, -4, -7, -11, -7, -2, -3, -2)"
2022/11/28/23:10:40.913059,"(-1, -1, 2, -5, -8, -4, -2, 0)"
2022/11/28/23:10:40.913322,"(-3, -8, -7, -2, -1, -1, -1, -2)"
2022/11/28/23:10:40.913331,"(4, 2, 1, -10, -1, -1, 0, 2)"
2022/11/28/23:10:40.937622,"(-1, 2, 6, 5, -3, -3, -1, -1)"
2022/11/28/23:10:40.938510,"(0, -6, -7, 1, 2, 0, -1, -3)"
2022/11/28/23:10:40.938544,"(0, -5, -10, -9, -10, 4, 0, 0)"
2022/11/28/23:10:40.938553,"(-4, 9, 7, -8, -1, -6, -2, -3)"
2022/11/28/23:10:40.949817,"(0, -2, 0, 5, 2, -3, 0, 0)"
2022/11/28/23:10:40.949848,"(-1, 1, 8, 13, -8, 0, 2, 1)"
2022/11/28/23:10:40.950743,"(2, -13, -13, -4, 11, 3, 0, 0)"
2022/11/28/23:10:40.950762,"(-2, 7, 4, -3, -13, -1, 0, -1)"
2022/11/28/23:10:40.972354,"(-3, 2, -2, -11, 19, 1, 1, 0)"
2022/11/28/23:10:40.972368,"(-2, 2, 1, -6, -2, -1, -1, 0)"
2022/11/28/23:10:40.973139,"(0, -3, 3, 7, -1, -3, -1, -3)"
2022/11/28/23:10:40.973151,"(2, -11, -15, -10, -2, -2, 0, -1)"
2022/11/28/23:10:40.996044,"(1, 0, 3, -7, -11, 0, 0, 1)"
2022/11/28/23:10:40.996086,"(-1, 2, 2, 3, 4, -2, -1, 0)"
2022/11/28/23:10:40.996875,"(-4, 1, 0, 1, 1, -1, -2, -2)"
2022/11/28/23:10:40.996901,"(-3, -9, -6, 2, 0, -3, -1, -3)"
2022/11/28/23:10:41.009994,"(1, 5, 1, -6, -11, 0, 1, 0)"
2022/11/28/23:10:41.010006,"(-2, -2, 0, 0, 6, 3, 0, -1)"
2022/11/28/23:10:41.010652,"(3, 3, 1, 7, -4, -4, -1, 0)"
2022/11/28/23:10:41.010676,"(0, -6, 0, 10, 1, 3, 2, 0)"
2022/11/28/23:10:41.033174,"(-4, 0, -2, -8, 0, 1, -3, -3)"
2022/11/28/23:10:41.033462,"(-1, -4, 0, 1, 0, -3, -1, -3)"
2022/11/28/23:10:41.034063,"(-2, 1, -5, -19, -15, -2, 0, -2)"
2022/11/28/23:10:41.034078,"(-1, -10, -5, 8, 12, 0, -2, -2)"
2022/11/28/23:10:41.056119,"(3, 5, 4, -2, -1, -2, 1, 1)"
2022/11/28/23:10:41.056141,"(-1, 10, 7, 10, 2, -3, 0, -1)"
2022/11/28/23:10:41.056706,"(0, -4, -8, 7, 0, -2, -2, -2)"
2022/11/28/23:10:41.056728,"(2, 3, -4, -21, -12, -1, 1, 1)"
2022/11/28/23:10:41.069829,"(-7, -8, -5, -9, -9, -5, -3, -5)"
2022/11/28/23:10:41.069841,"(2, 2, -3, 4, 12, 6, 1, 1)"
2022/11/28/23:10:41.070529,"(1, -2, 3, 2, -1, 0, -2, 0)"
2022/11/28/23:10:41.070554,"(-3, -1, -2, 0, 0, 0, -2, -2)"
2022/11/28/23:10:41.093009,"(1, -4, -5, -6, -10, -1, 0, -1)"
2022/11/28/23:10:41.093033,"(-1, 4, 7, -3, 0, -5, -2, -1)"
2022/11/28/23:10:41.094018,"(2, -2, -9, 2, 5, 1, 0, 2)"
2022/11/28/23:10:41.094041,"(0, 7, 5, 10, 5, 3, -1, -2)"
2022/11/28/23:10:41.115925,"(-4, -2, 2, 5, -2, -3, -3, -3)"
2022/11/28/23:10:41.115952,"(-1, -5, -6, -10, -3, 1, -1, -1)"
2022/11/28/23:10:41.117864,"(2, -3, 0, -2, -4, -1, 0, 1)"
2022/11/28/23:10:41.117873,"(-4, -1, -8, -15, -9, -3, -1, -3)"
2022/11/28/23:10:41.130243,"(1, 2, -7, -18, -22, -1, 0, 2)"
2022/11/28/23:10:41.130262,"(-1, -7, 1, 14, 27, 2, -1, -1)"
2022/11/28/23:10:41.130730,"(-4, 4, 8, 11, -5, -4, 0, -1)"
2022/11/28/23:10:41.130746,"(1, -11, -11, 0, 5, 2, 0, -1)"
2022/11/28/23:10:41.152364,"(-1, 9, 15, 18, -2, -4, -1, 0)"
2022/11/28/23:10:41.152398,"(0, -8, -11, -30, -20, -2, -1, 0)"
2022/11/28/23:10:41.153323,"(0, 6, 8, 5, 4, -1, -1, -1)"
2022/11/28/23:10:41.153346,"(0, -6, -4, 0, -2, -2, -2, -2)"
2022/11/28/23:10:41.175714,"(-1, -7, -7, -8, 2, 3, 0, -3)"
2022/11/28/23:10:41.175737,"(3, 7, 7, 10, -2, -1, 1, 2)"
2022/11/28/23:10:41.177865,"(-3, -8, -2, 2, 4, 4, 1, -2)"
2022/11/28/23:10:41.177876,"(0, 11, 6, -3, -5, -2, 0, 0)"
2022/11/28/23:10:41.189664,"(0, -6, -9, -6, 4, -2, -1, -1)"
2022/11/28/23:10:41.189681,"(-2, 1, 1, 1, 2, 1, -2, -2)"
2022/11/28/23:10:41.190783,"(0, 1, 0, 9, 2, 1, 0, -1)"
2022/11/28/23:10:41.190797,"(4, 0, 4, -3, 5, 2, 0, 2)"
2022/11/28/23:10:41.213820,"(-4, -4, -3, -3, -3, 0, 0, -4)"
2022/11/28/23:10:41.213850,"(0, -7, -10, -13, -10, -3, -1, -2)"
2022/11/28/23:10:41.213892,"(0, 2, 2, -2, 2, -1, 0, 0)"
2022/11/28/23:10:41.213901,"(-3, -1, 1, 12, 1, -1, -3, -2)"
2022/11/28/23:10:41.236404,"(-2, 2, 1, 7, 11, 0, -1, 0)"
2022/11/28/23:10:41.236601,"(0, -3, -2, -2, -14, -1, 1, -1)"
2022/11/28/23:10:41.237043,"(0, -1, 0, -18, 16, 1, -1, -1)"
2022/11/28/23:10:41.237052,"(-3, 3, 2, 23, 2, 1, -1, -1)"
2022/11/28/23:10:41.249764,"(-1, -2, 0, -9, -5, -3, -2, -1)"
