time,.data
2022/11/28/23:10:42.525504,"(-19, -4, -11, 7, -5, 0, 0, -12)"
2022/11/28/23:10:42.527309,"(12, 11, -16, -15, -2, 0, 3, 0)"
2022/11/28/23:10:42.527345,"(-21, -18, 22, 9, 6, 0, 0, -4)"
2022/11/28/23:10:42.546996,"(-1, 6, -19, -11, -11, -2, -2, 5)"
2022/11/28/23:10:42.547016,"(6, 1, 13, 14, -1, -3, -2, 4)"
2022/11/28/23:10:42.548948,"(8, -27, 9, -2, 2, 1, 8, 4)"
2022/11/28/23:10:42.548963,"(-43, 37, 4, 3, 0, -2, -9, -21)"
2022/11/28/23:10:42.560586,"(4, -38, -14, -15, -9, -4, -3, 4)"
2022/11/28/23:10:42.560601,"(-20, 4, -25, -9, -2, -1, 3, 9)"
2022/11/28/23:10:42.570199,"(19, 22, 5, 15, -1, -3, -10, -21)"
2022/11/28/23:10:42.570216,"(-3, -22, -8, -11, 0, 2, 3, 9)"
2022/11/28/23:10:42.584543,"(37, 7, 4, 6, 2, 1, 1, 2)"
2022/11/28/23:10:42.584562,"(-34, 12, 6, -7, -1, 0, 1, -3)"
2022/11/28/23:10:42.586459,"(16, -11, -10, -3, 0, -4, -4, 43)"
2022/11/28/23:10:42.586478,"(-7, 22, 11, 0, -3, -1, 1, 17)"
2022/11/28/23:10:42.607873,"(13, 15, -7, 1, 0, -2, -11, -62)"
2022/11/28/23:10:42.607896,"(38, -3, 15, 9, 1, 2, 0, 13)"
2022/11/28/23:10:42.609693,"(-62, -3, -13, -6, -3, -2, 2, -33)"
2022/11/28/23:10:42.609714,"(-9, -7, -3, 2, 0, 0, 2, 21)"
2022/11/28/23:10:42.620923,"(-3, -7, -5, 0, 2, 0, -1, 3)"
2022/11/28/23:10:42.620963,"(26, 26, 9, -1, 0, -1, -2, 21)"
2022/11/28/23:10:42.629986,"(-26, -20, 1, 0, -2, 1, -2, -35)"
2022/11/28/23:10:42.630002,"(13, -1, -11, -9, -2, -1, -3, 10)"
2022/11/28/23:10:42.644447,"(-39, -6, 12, 23, 3, 2, 15, -21)"
2022/11/28/23:10:42.644459,"(20, -2, -4, -15, 2, -3, -15, 15)"
2022/11/28/23:10:42.646115,"(5, 1, -2, 2, 2, 1, 1, -34)"
2022/11/28/23:10:42.646127,"(3, -26, -14, -6, -3, 0, -5, 2)"
2022/11/28/23:10:42.667165,"(61, 26, 14, -2, 1, -1, 2, 35)"
2022/11/28/23:10:42.667193,"(-75, -36, -23, -9, -7, -3, 11, -23)"
2022/11/28/23:10:42.669157,"(-38, 12, 6, -4, 0, -2, -8, -13)"
2022/11/28/23:10:42.669183,"(18, 30, -2, 1, -1, 1, 4, 10)"
2022/11/28/23:10:42.680434,"(-37, -40, -4, 7, -1, -5, -9, 2)"
2022/11/28/23:10:42.680442,"(62, 14, 4, 0, -1, -1, 9, 3)"
2022/11/28/23:10:42.696037,"(-4, -20, -1, -2, -1, -2, -2, 2)"
2022/11/28/23:10:42.696069,"(15, 23, 10, 0, -1, -1, 10, 65)"
2022/11/28/23:10:42.704041,"(56, -10, -10, -1, -2, -1, -8, -2)"
2022/11/28/23:10:42.704058,"(-31, 18, 0, -4, 1, -1, 2, 17)"
2022/11/28/23:10:42.710487,"(-17, -21, -18, -14, 0, -1, -3, 1)"
2022/11/28/23:10:42.710511,"(10, -1, 19, 17, 0, 1, 4, -22)"
2022/11/28/23:10:42.727065,"(6, 21, -5, -7, 2, 2, 11, 29)"
2022/11/28/23:10:42.727089,"(12, -19, -8, 0, -2, 0, 1, 45)"
2022/11/28/23:10:42.728584,"(35, 9, 1, -5, -2, -1, -2, -14)"
2022/11/28/23:10:42.728591,"(-24, -18, -14, -12, -3, -3, -4, -31)"
2022/11/28/23:10:42.740665,"(-16, 3, -1, 7, -1, -3, -10, -20)"
2022/11/28/23:10:42.740689,"(14, 7, 16, 4, 3, -1, -15, 36)"
2022/11/28/23:10:42.750224,"(9, 2, -2, 5, -1, 0, 6, -35)"
2022/11/28/23:10:42.750238,"(-6, -7, 7, -2, -2, 1, 8, -3)"
2022/11/28/23:10:42.763795,"(-44, -5, 2, -3, -2, 0, -15, -53)"
2022/11/28/23:10:42.763810,"(41, 3, -14, -9, -2, -2, -13, -1)"
2022/11/28/23:10:42.770624,"(-3, -26, 8, 16, 0, -2, 13, 39)"
2022/11/28/23:10:42.770647,"(38, 21, 1, -7, -1, 1, -1, -1)"
2022/11/28/23:10:42.787558,"(-58, 9, 5, -2, 0, 0, -2, -1)"
2022/11/28/23:10:42.787573,"(-6, 1, 6, 0, 0, 0, -1, -23)"
2022/11/28/23:10:42.789441,"(6, 11, 1, -5, -2, 0, -1, 4)"
2022/11/28/23:10:42.789455,"(0, -19, -13, -2, -2, -2, -9, -27)"
2022/11/28/23:10:42.801414,"(1, 3, -5, -2, 1, 2, 14, 45)"
2022/11/28/23:10:42.801438,"(19, -11, 2, 1, -1, -3, -24, -73)"
2022/11/28/23:10:42.809683,"(12, 13, 4, -4, -1, 0, 20, 82)"
2022/11/28/23:10:42.809691,"(-17, -8, 0, 4, 0, -2, -23, -66)"
2022/11/28/23:10:42.824175,"(35, -2, -3, 0, -2, -1, 15, 43)"
2022/11/28/23:10:42.824197,"(-68, -8, 1, -2, -2, -1, 4, -92)"
2022/11/28/23:10:42.830876,"(39, 7, 2, 5, 1, 0, -8, 35)"
2022/11/28/23:10:42.830907,"(-10, -12, -4, -5, -1, -1, 2, 20)"
2022/11/28/23:10:42.846891,"(17, -4, -4, -7, -2, -2, -4, -23)"
2022/11/28/23:10:42.846912,"(10, 10, 7, 5, -2, 3, 15, 28)"
2022/11/28/23:10:42.848703,"(-1, -5, -1, -2, 0, -3, -27, 0)"
2022/11/28/23:10:42.848725,"(-52, 3, -2, 2, 0, -1, 2, -14)"
2022/11/28/23:10:42.860918,"(24, 3, -3, -3, -3, -4, -11, -18)"
2022/11/28/23:10:42.860931,"(3, 5, 3, 3, 1, -2, -12, -71)"
2022/11/28/23:10:42.869950,"(-29, -14, -11, -7, -4, 3, 14, 44)"
2022/11/28/23:10:42.869971,"(-11, 2, -7, 2, -1, -3, -9, -24)"
2022/11/28/23:10:42.884682,"(32, 8, 14, 5, 1, 1, -6, 11)"
2022/11/28/23:10:42.884708,"(-60, -25, 2, -2, 3, 2, 2, 14)"
2022/11/28/23:10:42.892317,"(31, 0, -10, 1, 1, -1, -10, -29)"
2022/11/28/23:10:42.892339,"(-15, -19, 6, 4, -1, -2, -8, -9)"
2022/11/28/23:10:42.907575,"(13, 21, -10, -7, -3, 2, 24, 21)"
2022/11/28/23:10:42.907744,"(12, -6, 7, -1, -1, -2, -4, 22)"
2022/11/28/23:10:42.910237,"(3, 27, 12, 2, 3, 0, 8, 28)"
2022/11/28/23:10:42.910254,"(-28, -10, -2, -4, -3, 1, 7, 78)"
2022/11/28/23:10:42.920498,"(-43, 3, 8, 13, 0, -4, -8, -47)"
2022/11/28/23:10:42.920513,"(35, 4, 7, 1, 4, 4, 1, 1)"
2022/11/28/23:10:42.930043,"(7, -5, -13, -3, -2, -4, -9, -37)"
2022/11/28/23:10:42.930063,"(-10, 9, -1, -4, 0, 0, 0, 6)"
2022/11/28/23:10:42.943900,"(-2, -18, -7, -10, -6, -3, 1, 17)"
2022/11/28/23:10:42.944158,"(-12, -4, -6, 3, -3, -2, 7, 22)"
2022/11/28/23:10:42.950576,"(-20, -1, 2, -4, -3, -2, 7, -14)"
2022/11/28/23:10:42.950600,"(14, -5, -23, 3, 3, -3, -24, -21)"
2022/11/28/23:10:42.967609,"(29, 16, 47, 0, -1, 3, 5, 93)"
2022/11/28/23:10:42.967633,"(10, 16, -6, 0, -2, -4, -10, -56)"
2022/11/28/23:10:42.969605,"(-29, 0, -3, -5, -2, -4, -18, -18)"
2022/11/28/23:10:42.969617,"(23, -9, -6, 4, 3, 3, 2, -19)"
2022/11/28/23:10:42.990065,"(-27, -1, -16, 0, 4, -1, -14, -7)"
2022/11/28/23:10:42.990088,"(-41, -4, -9, -10, -7, -1, 24, 27)"
2022/11/28/23:10:42.991367,"(45, 16, 20, 7, 4, 3, -5, -3)"
2022/11/28/23:10:42.991396,"(27, 4, 14, 4, -1, -4, -8, 3)"
2022/11/28/23:10:43.005012,"(-5, -8, -13, -10, -2, -1, 6, -26)"
2022/11/28/23:10:43.005046,"(17, -19, 5, 12, 0, -2, -3, 13)"
2022/11/28/23:10:43.010890,"(-54, -4, -16, -14, -7, -2, 8, -21)"
2022/11/28/23:10:43.010911,"(-51, 2, -10, -3, -4, 3, 29, 14)"
2022/11/28/23:10:43.027221,"(33, 1, 6, -1, 0, 2, -9, 4)"
2022/11/28/23:10:43.027239,"(9, 11, 5, 3, 0, -1, -6, 15)"
2022/11/28/23:10:43.029006,"(13, -18, 8, 2, 3, 0, 4, -8)"
2022/11/28/23:10:43.029031,"(31, 1, 16, 6, -1, 1, 12, 50)"
2022/11/28/23:10:43.049945,"(-24, -6, -19, -10, -3, -2, 4, 10)"
2022/11/28/23:10:43.050400,"(-3, -1, -7, -4, -2, -1, -5, 1)"
2022/11/28/23:10:43.051745,"(-17, 9, -4, -3, -5, -3, -2, 41)"
2022/11/28/23:10:43.051767,"(38, -24, -22, -11, -4, -6, -9, -18)"
2022/11/28/23:10:43.063018,"(-76, -25, 7, 4, -2, -5, -15, -87)"
2022/11/28/23:10:43.063027,"(67, 9, -3, -7, -2, -2, -1, -4)"
2022/11/28/23:10:43.072546,"(61, 27, 10, 14, -1, -2, 0, -5)"
2022/11/28/23:10:43.072573,"(-14, 0, -6, -6, -1, -3, 3, 3)"
2022/11/28/23:10:43.087071,"(-15, -18, -21, -13, -4, -3, -1, -51)"
2022/11/28/23:10:43.087294,"(5, 15, 11, 7, 3, 1, -4, 0)"
2022/11/28/23:10:43.088969,"(15, -3, 3, -2, -2, -1, -6, -13)"
2022/11/28/23:10:43.088983,"(-26, 0, -4, -4, -3, -3, -3, -68)"
2022/11/28/23:10:43.109792,"(17, -5, -9, -9, 1, 3, -2, 33)"
2022/11/28/23:10:43.109826,"(-16, 10, 26, 4, -4, -2, -4, -9)"
2022/11/28/23:10:43.111669,"(-11, -10, -18, 14, 1, -2, 1, -2)"
2022/11/28/23:10:43.111684,"(-1, 4, -4, 18, 1, 1, 1, -14)"
2022/11/28/23:10:43.123116,"(-14, 11, 48, 9, 3, 0, 4, 12)"
2022/11/28/23:10:43.123135,"(-2, -7, -29, -15, -2, -1, 5, 29)"
2022/11/28/23:10:43.132548,"(10, -7, 3, -7, -1, -3, -11, -15)"
2022/11/28/23:10:43.132571,"(6, 0, -8, -6, -2, 0, 2, -1)"
2022/11/28/23:10:43.146865,"(29, 3, -19, -8, -2, -1, 1, 46)"
2022/11/28/23:10:43.147035,"(-29, -4, 5, 3, 2, -2, 1, -14)"
2022/11/28/23:10:43.148610,"(-53, -15, -5, -6, 1, 1, -3, -25)"
2022/11/28/23:10:43.148640,"(-4, 9, 3, -4, -1, -3, -4, -25)"
2022/11/28/23:10:43.169610,"(-7, -5, -7, 0, -4, -1, 8, 3)"
2022/11/28/23:10:43.169637,"(2, 1, 2, 2, 1, 2, 4, 32)"
2022/11/28/23:10:43.171518,"(-17, -1, -8, -5, -5, -2, 1, 5)"
2022/11/28/23:10:43.171541,"(-6, -5, 4, -5, -1, -1, -3, 0)"
2022/11/28/23:10:43.182944,"(-4, -5, -5, 4, -1, -1, 2, -48)"
2022/11/28/23:10:43.182954,"(-11, -1, -11, -4, -2, -1, -2, -12)"
2022/11/28/23:10:43.192479,"(-51, -6, 5, 1, -2, 0, 0, -5)"
2022/11/28/23:10:43.192491,"(-2, 6, 9, 4, -1, 2, 6, 6)"
2022/11/28/23:10:43.207519,"(6, -4, -2, 0, 0, -1, -2, 3)"
2022/11/28/23:10:43.208210,"(10, 12, -14, -7, -1, -1, 0, 14)"
2022/11/28/23:10:43.209019,"(1, -14, 5, 1, 0, 0, 3, -7)"
2022/11/28/23:10:43.209035,"(3, -5, 0, 0, 0, -4, -5, -33)"
2022/11/28/23:10:43.228953,"(-17, 14, 1, 2, 1, -1, -5, 30)"
2022/11/28/23:10:43.228969,"(-9, -6, -1, -3, -1, -2, -7, -36)"
2022/11/28/23:10:43.237488,"(-3, -5, -1, -1, -1, -1, 2, 8)"
2022/11/28/23:10:43.237501,"(9, 3, -3, -4, -2, 0, -3, -15)"
2022/11/28/23:10:43.243150,"(14, -10, -8, -1, -1, 1, 2, 43)"
2022/11/28/23:10:43.243176,"(2, 1, 5, 3, 0, -1, -13, -1)"
2022/11/28/23:10:43.258078,"(22, 6, 0, -2, 0, -3, -7, -17)"
2022/11/28/23:10:43.258093,"(-4, 2, 4, -1, 0, 0, -1, 10)"
2022/11/28/23:10:43.266951,"(-10, -3, -7, -2, -1, 0, 4, -16)"
2022/11/28/23:10:43.267115,"(6, 2, 2, 1, -3, -1, -4, 64)"
2022/11/28/23:10:43.268905,"(7, -1, -8, -5, -2, 3, 3, 24)"
2022/11/28/23:10:43.268914,"(6, 3, 3, -3, -1, 2, -3, 2)"
2022/11/28/23:10:43.289682,"(-5, 5, 3, 1, 0, -4, -10, -27)"
2022/11/28/23:10:43.289943,"(-8, -5, -4, -2, 0, 2, 6, -11)"
2022/11/28/23:10:43.291388,"(10, 0, -1, -4, 0, -3, 0, -2)"
2022/11/28/23:10:43.291400,"(-4, -3, 0, 0, -2, -1, 6, 52)"
2022/11/28/23:10:43.303289,"(8, -1, -7, -2, 0, 0, 4, -11)"
2022/11/28/23:10:43.303309,"(-1, 3, 3, 1, 1, -1, -7, -31)"
2022/11/28/23:10:43.312278,"(10, -4, -2, -4, -2, 1, 0, 13)"
2022/11/28/23:10:43.312290,"(2, -4, -2, 0, 1, -2, -2, 19)"
2022/11/28/23:10:43.327586,"(-1, 3, -1, 1, -3, -3, 3, 16)"
2022/11/28/23:10:43.327615,"(11, 3, -1, -2, 0, 2, 3, 27)"
2022/11/28/23:10:43.328862,"(0, -7, -1, 6, 1, -3, -16, -2)"
2022/11/28/23:10:43.328875,"(-5, 5, 4, 0, 0, 0, 0, 8)"
2022/11/28/23:10:43.349557,"(-1, -13, -9, -4, -2, -4, -7, -8)"
2022/11/28/23:10:43.349573,"(5, -10, -4, -3, -2, -3, -4, -8)"
2022/11/28/23:10:43.351306,"(2, 16, 5, 0, -1, 1, 7, -8)"
2022/11/28/23:10:43.351322,"(-17, -20, -1, -4, -2, -3, 5, 1)"
2022/11/28/23:10:43.363176,"(-1, -4, 1, 1, 0, -1, -11, -27)"
2022/11/28/23:10:43.363199,"(-5, 2, -6, -4, -3, 0, 9, -3)"
2022/11/28/23:10:43.372235,"(1, 6, 0, 0, 0, -2, 1, 7)"
2022/11/28/23:10:43.372248,"(10, 5, -3, -3, -1, -2, -5, -5)"
2022/11/28/23:10:43.387373,"(-9, 0, -3, -1, -1, 2, 10, -17)"
2022/11/28/23:10:43.387642,"(-11, -9, 1, 0, -3, -6, 2, -2)"
2022/11/28/23:10:43.389437,"(7, -3, -5, -4, -1, 5, 24, 97)"
2022/11/28/23:10:43.389448,"(14, 9, 4, 1, 1, 0, 1, 15)"
2022/11/28/23:10:43.409416,"(-19, -5, -1, -2, 0, -1, -10, -9)"
2022/11/28/23:10:43.409457,"(17, -7, -1, 1, -1, 1, 0, -12)"
2022/11/28/23:10:43.411362,"(6, -4, -5, -3, -2, -1, -7, -26)"
2022/11/28/23:10:43.411388,"(-13, 8, 4, 0, 0, 0, -2, -27)"
2022/11/28/23:10:43.423367,"(1, -1, 0, -2, -2, 1, 2, 18)"
2022/11/28/23:10:43.423386,"(4, 3, -2, 0, -1, -4, -10, 16)"
2022/11/28/23:10:43.438127,"(0, 2, 2, -2, -2, -3, -2, 24)"
2022/11/28/23:10:43.438155,"(-13, -5, -3, -2, -3, -1, -10, -89)"
2022/11/28/23:10:43.446792,"(3, 3, -2, 0, 0, 0, 3, 11)"
2022/11/28/23:10:43.446806,"(0, 3, 1, 1, 2, 1, -5, 0)"
2022/11/28/23:10:43.448451,"(-8, -6, -3, -2, -2, -2, -1, -21)"
2022/11/28/23:10:43.448469,"(-1, 2, 0, -2, -4, -1, -1, 16)"
2022/11/28/23:10:43.469688,"(-3, 1, 0, 0, -1, -3, -5, 0)"
2022/11/28/23:10:43.469703,"(-8, -4, -1, -4, -3, -2, 4, -12)"
2022/11/28/23:10:43.471477,"(-7, -2, -2, 2, 8, 1, -4, -21)"
2022/11/28/23:10:43.471489,"(12, 1, 0, 1, 4, -2, 0, 12)"
2022/11/28/23:10:43.483456,"(6, 2, 2, 2, 1, 0, -1, 8)"
2022/11/28/23:10:43.483476,"(-5, -5, -3, -7, -15, 1, 5, -1)"
2022/11/28/23:10:43.492380,"(-4, 1, 1, 2, -1, -6, -6, -17)"
2022/11/28/23:10:43.492393,"(2, -1, -6, -5, -6, -1, 0, 14)"
2022/11/28/23:10:43.507118,"(0, -1, -1, -2, -8, -3, -10, -2)"
2022/11/28/23:10:43.507144,"(-14, 1, 0, -2, -1, -2, 7, -18)"
2022/11/28/23:10:43.508961,"(4, 0, 3, 5, 16, 0, -17, -25)"
2022/11/28/23:10:43.508982,"(5, 3, 0, 0, -1, 2, 7, 33)"
2022/11/28/23:10:43.530676,"(-26, 0, 3, 0, -3, -4, -3, -34)"
2022/11/28/23:10:43.530731,"(33, -2, -2, 5, 7, 0, -7, -19)"
2022/11/28/23:10:43.532523,"(4, 3, -3, -7, -6, 0, 3, 21)"
2022/11/28/23:10:43.532539,"(3, -7, -5, -1, 0, 1, 2, 9)"
2022/11/28/23:10:43.543095,"(3, 4, -1, -2, 0, -1, -4, -10)"
2022/11/28/23:10:43.543241,"(-18, -6, -1, -3, -3, -4, 6, -14)"
2022/11/28/23:10:43.552791,"(-3, -16, -1, 1, -3, -1, -2, -6)"
2022/11/28/23:10:43.552809,"(2, 23, -5, -6, -3, -1, -7, -5)"
2022/11/28/23:10:43.567729,"(-1, -34, 0, 3, 1, 2, -2, 11)"
2022/11/28/23:10:43.567800,"(-3, -9, -7, -2, 1, -1, -2, 13)"
2022/11/28/23:10:43.569496,"(3, -3, 2, -4, -7, -1, 3, -12)"
2022/11/28/23:10:43.569514,"(-19, 13, -5, 1, 2, -1, -4, -16)"
2022/11/28/23:10:43.589652,"(46, 29, -11, -7, -1, -1, 8, 3)"
2022/11/28/23:10:43.589666,"(11, -49, 0, 1, 2, 0, -3, -9)"
2022/11/28/23:10:43.591284,"(-51, -2, 1, 2, -2, 3, 2, 7)"
2022/11/28/23:10:43.591297,"(-27, -17, -18, -6, -5, -8, -33, -53)"
2022/11/28/23:10:43.603244,"(15, 27, 8, 2, -1, -2, 2, 3)"
2022/11/28/23:10:43.603256,"(-14, -24, -12, -14, -4, -1, 3, 14)"
2022/11/28/23:10:43.612713,"(22, -43, -26, -5, -4, -4, 2, 32)"
2022/11/28/23:10:43.612737,"(69, 29, 8, 13, 3, 3, 4, -28)"
2022/11/28/23:10:43.626137,"(-92, -66, -19, -10, -3, 2, 2, 4)"
2022/11/28/23:10:43.626163,"(26, 94, 27, 4, 3, 2, 14, -16)"
2022/11/28/23:10:43.633762,"(-81, -2, -14, -13, -10, -11, -29, -47)"
2022/11/28/23:10:43.633796,"(0, -34, -8, 0, 1, -3, -3, 32)"
2022/11/28/23:10:43.649740,"(51, 17, -19, -20, -2, 0, 7, -56)"
2022/11/28/23:10:43.649768,"(24, -5, -9, 22, 3, 5, 20, 31)"
2022/11/28/23:10:43.651289,"(-80, -33, 23, 18, 2, -2, -19, -29)"
2022/11/28/23:10:43.651305,"(93, 46, 28, -2, 1, 3, 11, 50)"
2022/11/28/23:10:43.663237,"(-55, 16, 25, 1, 0, -2, -9, 55)"
2022/11/28/23:10:43.663254,"(-40, 27, -43, -23, -8, -6, -2, -87)"
2022/11/28/23:10:43.672648,"(96, -57, -37, -15, -2, 1, 6, -4)"
2022/11/28/23:10:43.672671,"(23, -12, 0, -4, -2, 1, 18, 26)"
2022/11/28/23:10:43.686656,"(-51, -78, 26, -7, -4, -3, -6, -15)"
2022/11/28/23:10:43.686673,"(51, 107, 26, 37, -2, 1, -6, 66)"
2022/11/28/23:10:43.693382,"(-26, -57, -62, -22, -1, -7, -14, -70)"
2022/11/28/23:10:43.693402,"(-7, 63, 12, -1, 7, 2, -6, -54)"
2022/11/28/23:10:43.709008,"(127, 12, 44, -2, 6, 8, 6, 52)"
2022/11/28/23:10:43.709035,"(-57, -69, -16, 1, -11, -12, -36, 4)"
2022/11/28/23:10:43.723988,"(-43, 32, -18, -23, 0, 7, 35, 32)"
2022/11/28/23:10:43.724232,"(14, -38, 42, -34, -3, -2, 34, 41)"
2022/11/28/23:10:43.724824,"(-73, 20, -64, 89, 0, -10, -47, -33)"
2022/11/28/23:10:43.724838,"(-2, 38, 30, -52, -1, 1, 2, 22)"
2022/11/28/23:10:43.732465,"(45, 88, -10, 2, 7, 5, 3, 24)"
2022/11/28/23:10:43.732482,"(-1, -45, 114, 46, 6, 4, 10, 6)"
2022/11/28/23:10:43.746532,"(-29, -13, -89, -43, -7, -3, -2, 3)"
2022/11/28/23:10:43.746544,"(-48, 18, 0, -19, 5, -1, 6, -23)"
2022/11/28/23:10:43.753033,"(72, 79, 39, 38, 0, 5, 0, 14)"
2022/11/28/23:10:43.753052,"(-101, -50, -46, -39, -7, -2, 11, 9)"
2022/11/28/23:10:43.769431,"(-32, 4, 13, -13, -2, -3, -1, -13)"
2022/11/28/23:10:43.769454,"(51, -8, 71, 53, 3, -4, -32, 15)"
2022/11/28/23:10:43.771462,"(-18, 4, -8, -12, -7, -1, 10, -4)"
2022/11/28/23:10:43.771501,"(35, -39, -65, -5, -4, -1, -3, 6)"
2022/11/28/23:10:43.783275,"(20, 43, 18, -50, 7, 1, 6, 4)"
2022/11/28/23:10:43.783304,"(-12, -72, -7, 57, 1, 1, 10, 6)"
2022/11/28/23:10:43.792239,"(18, 30, 88, 9, 0, 3, 9, 15)"
2022/11/28/23:10:43.792248,"(-71, -5, -35, 37, 7, -5, -26, -18)"
2022/11/28/23:10:43.807008,"(13, -14, 21, -37, -9, 0, 14, 5)"
2022/11/28/23:10:43.807040,"(9, 49, -64, -43, 1, -1, 3, -7)"
2022/11/28/23:10:43.815161,"(10, -22, -6, 26, -4, -1, -12, 4)"
2022/11/28/23:10:43.815186,"(-20, 20, 14, -19, -4, -2, 1, 6)"
2022/11/28/23:10:43.829336,"(36, 6, -70, -22, -4, -2, 5, 0)"
2022/11/28/23:10:43.829351,"(-28, -50, 40, 34, -14, -2, -3, 2)"
2022/11/28/23:10:43.831006,"(1, 2, -10, -63, 2, -5, -2, -1)"
2022/11/28/23:10:43.831018,"(2, 6, -74, 24, 3, -3, -8, -4)"
2022/11/28/23:10:43.853528,"(-16, 0, 18, 33, -14, -8, 3, 1)"
2022/11/28/23:10:43.853563,"(16, -18, -23, -13, 21, 15, 5, 6)"
2022/11/28/23:10:43.855416,"(1, 9, 66, 4, 6, 7, 4, 4)"
2022/11/28/23:10:43.855431,"(5, 0, -54, -31, -25, -8, -8, -3)"
2022/11/28/23:10:43.866360,"(11, -4, 25, 21, 22, 4, 2, 6)"
2022/11/28/23:10:43.866393,"(-19, -18, -33, -39, -8, -9, -4, -6)"
2022/11/28/23:10:43.873234,"(9, -7, -4, 40, 6, -7, 2, 0)"
2022/11/28/23:10:43.873255,"(-11, -3, 14, -19, 4, 6, -9, -2)"
2022/11/28/23:10:43.889619,"(2, 4, 7, 17, -35, -1, 0, -2)"
2022/11/28/23:10:43.889649,"(4, -5, -5, -49, -8, -5, 3, 2)"
2022/11/28/23:10:43.891427,"(-13, -9, -11, 4, 4, -1, -4, -5)"
2022/11/28/23:10:43.891440,"(10, 2, -3, 24, 6, 0, 1, 5)"
2022/11/28/23:10:43.912510,"(-4, 5, 41, -20, -23, -2, -1, -4)"
2022/11/28/23:10:43.912527,"(7, -1, -29, 46, 24, 5, 3, 4)"
2022/11/28/23:10:43.917896,"(-3, -8, -4, -37, -29, -6, -3, -1)"
2022/11/28/23:10:43.917912,"(-7, 4, 12, 7, 15, -1, -5, -1)"
2022/11/28/23:10:43.926448,"(2, -12, -17, -7, 10, 1, -1, -6)"
2022/11/28/23:10:43.926472,"(-6, -7, 50, 32, 1, -2, -2, 0)"
2022/11/28/23:10:43.933417,"(1, 14, 4, 51, 1, 3, 1, 1)"
2022/11/28/23:10:43.933446,"(0, 1, 31, -26, -1, 0, 0, 7)"
2022/11/28/23:10:43.949738,"(5, 43, 20, 31, 15, 0, -11, -3)"
2022/11/28/23:10:43.949920,"(-16, -17, -24, -43, -10, -4, 14, -7)"
2022/11/28/23:10:43.951809,"(-1, -15, -26, -18, -1, -3, 2, 1)"
2022/11/28/23:10:43.951827,"(8, 2, 19, 21, -6, 0, -3, -1)"
2022/11/28/23:10:43.972089,"(-1, -13, -24, -25, 11, -2, -5, -1)"
2022/11/28/23:10:43.972124,"(-5, -4, 11, 17, 10, 1, -7, 2)"
2022/11/28/23:10:43.973994,"(-4, -16, -45, -20, -6, -1, 0, -4)"
2022/11/28/23:10:43.974007,"(-3, 9, 15, 0, 6, -4, -1, 0)"
2022/11/28/23:10:43.985517,"(0, 4, 14, 36, 36, 6, 3, 3)"
2022/11/28/23:10:43.985543,"(7, 10, 15, 5, 2, 0, -2, 1)"
2022/11/28/23:10:44.000871,"(-2, -7, -1, 0, -11, 0, 0, -1)"
2022/11/28/23:10:44.000894,"(1, -1, -15, -19, -6, -1, -6, -4)"
2022/11/28/23:10:44.009565,"(-4, -7, 0, -19, -10, -2, 3, -2)"
2022/11/28/23:10:44.009574,"(3, -5, -10, -4, 0, -1, 0, 0)"
2022/11/28/23:10:44.011213,"(1, 3, -8, -5, 6, -1, -2, 6)"
2022/11/28/23:10:44.011224,"(-8, -2, 6, 3, -12, -3, -3, -9)"
2022/11/28/23:10:44.032470,"(4, -4, -1, 0, -5, -1, 4, 5)"
2022/11/28/23:10:44.032506,"(6, -4, -18, -16, -3, 0, -6, 10)"
2022/11/28/23:10:44.034034,"(-9, 1, 21, 5, -1, -2, -1, -25)"
2022/11/28/23:10:44.034055,"(-5, 3, -12, -12, 5, 1, 3, 13)"
2022/11/28/23:10:44.045660,"(1, -1, 24, 31, -7, 2, 3, 0)"
2022/11/28/23:10:44.045670,"(1, 3, -5, -12, 12, 2, 0, 2)"
2022/11/28/23:10:44.054810,"(7, -2, -22, -18, -12, -5, -5, 3)"
2022/11/28/23:10:44.054828,"(-1, 0, 19, 32, 5, -1, -1, -1)"
2022/11/28/23:10:44.069727,"(-8, -3, -2, 0, 0, -1, 1, -2)"
2022/11/28/23:10:44.069746,"(-12, 4, 1, -6, -12, -3, -1, 5)"
2022/11/28/23:10:44.071180,"(10, -4, 1, -4, 1, -1, -9, 0)"
2022/11/28/23:10:44.071189,"(13, -35, -37, -29, -30, -2, -2, 3)"
2022/11/28/23:10:44.093055,"(-5, 37, 14, 22, 1, 0, 4, 2)"
2022/11/28/23:10:44.093082,"(3, -2, -4, -10, -1, -1, -2, -3)"
2022/11/28/23:10:44.095004,"(-4, -7, -1, 26, 6, 1, 9, 13)"
2022/11/28/23:10:44.095015,"(16, -4, -2, -26, -9, -3, -8, -20)"
2022/11/28/23:10:44.105797,"(-20, -23, -7, -8, -1, -4, -2, -4)"
2022/11/28/23:10:44.105815,"(4, -7, -17, 7, -4, -1, -2, -6)"
2022/11/28/23:10:44.114780,"(-9, 13, 6, -3, -2, -1, -9, -7)"
2022/11/28/23:10:44.114791,"(11, 12, 21, 16, 11, 3, -1, -5)"
2022/11/28/23:10:44.129817,"(-3, -14, -16, -6, -5, 0, -4, 0)"
2022/11/28/23:10:44.129839,"(5, 6, -10, 30, -3, -1, -5, -7)"
