time,.data
2022/11/28/23:08:21.068506,"(-2, -12, 1, 0, 4, 14, 38, 15)"
2022/11/28/23:08:21.068522,"(3, 0, 1, 0, 0, -1, 3, 10)"
2022/11/28/23:08:21.082873,"(12, 2, -1, 0, -1, -2, -3, 4)"
2022/11/28/23:08:21.082904,"(-11, 0, -2, -1, 0, 2, 3, -9)"
2022/11/28/23:08:21.084876,"(-5, 4, 0, 1, 0, -5, -15, -11)"
2022/11/28/23:08:21.084890,"(3, 1, 0, -3, 0, -2, -2, -5)"
2022/11/28/23:08:21.112936,"(0, 0, -3, -6, -4, -1, 1, -2)"
2022/11/28/23:08:21.112960,"(7, -6, -3, 1, 1, 1, 3, 5)"
2022/11/28/23:08:21.114596,"(10, 4, -2, 3, 2, 3, 5, 9)"
2022/11/28/23:08:21.114621,"(1, 1, 2, -2, 0, -1, -4, -5)"
2022/11/28/23:08:21.118588,"(-3, 4, 4, 3, 1, 3, 1, 1)"
2022/11/28/23:08:21.118611,"(7, -3, 0, -5, 0, 3, 4, -1)"
2022/11/28/23:08:21.128241,"(-4, 1, 2, -9, -6, -6, -4, -6)"
2022/11/28/23:08:21.128268,"(-14, -9, -5, 8, -5, -8, -10, -8)"
2022/11/28/23:08:21.142599,"(6, 15, 6, -3, -1, 3, 0, -1)"
2022/11/28/23:08:21.142626,"(8, -6, -4, 7, 4, 3, 6, 5)"
2022/11/28/23:08:21.144531,"(-9, -13, -9, -9, -3, -4, -9, -10)"
2022/11/28/23:08:21.144547,"(4, 1, 3, 1, 9, 6, 2, 2)"
2022/11/28/23:08:21.165221,"(-13, 15, 31, 12, -1, -4, -6, -6)"
2022/11/28/23:08:21.165235,"(20, 3, -10, 6, -2, 6, 10, 9)"
2022/11/28/23:08:21.167742,"(-17, -24, -34, -18, -11, -17, -15, -9)"
2022/11/28/23:08:21.167762,"(-24, -40, -38, -20, -20, -16, -7, -10)"
2022/11/28/23:08:21.178852,"(3, 21, 11, -13, -13, 0, 3, 4)"
2022/11/28/23:08:21.178879,"(15, 21, 13, -2, 3, 13, 1, 2)"
2022/11/28/23:08:21.187951,"(18, 10, 3, 22, 32, 10, 3, 2)"
2022/11/28/23:08:21.187964,"(-27, -25, 8, 17, 13, -10, -9, -11)"
2022/11/28/23:08:21.202547,"(-3, -11, -19, 7, -5, -6, -1, -1)"
2022/11/28/23:08:21.202560,"(2, 33, 30, -16, -25, -2, -2, 0)"
2022/11/28/23:08:21.204361,"(5, -16, -16, -2, -3, 6, 2, 1)"
2022/11/28/23:08:21.204372,"(3, -2, -14, -5, -3, -1, -1, -1)"
2022/11/28/23:08:21.226577,"(6, 29, 18, 3, -1, -1, 1, 1)"
2022/11/28/23:08:21.226604,"(22, 15, 18, 2, 18, 2, 0, 5)"
2022/11/28/23:08:21.228462,"(-17, -34, -36, -16, -30, 0, 1, -3)"
2022/11/28/23:08:21.228472,"(-31, 4, 8, -19, -5, -4, -11, -15)"
2022/11/28/23:08:21.238651,"(8, -31, -18, -5, -2, -1, 2, 3)"
2022/11/28/23:08:21.238678,"(-15, -26, -32, -12, 0, -6, -1, -2)"
2022/11/28/23:08:21.248544,"(5, 18, 7, 18, 41, -9, -4, -4)"
2022/11/28/23:08:21.248556,"(4, 12, 19, 14, 20, 3, 1, 2)"
2022/11/28/23:08:21.263006,"(13, 22, 30, 13, 8, 18, 5, 2)"
2022/11/28/23:08:21.263040,"(1, 2, 7, 13, -6, 0, 2, 1)"
2022/11/28/23:08:21.265036,"(-10, 0, 12, -8, -14, -6, 1, -4)"
2022/11/28/23:08:21.265048,"(-1, -15, -46, -17, -34, -10, 3, 1)"
2022/11/28/23:08:21.285645,"(-4, 7, 3, -7, 20, 1, 0, 0)"
2022/11/28/23:08:21.285680,"(-6, -17, -8, 0, -86, -8, -4, -4)"
2022/11/28/23:08:21.287268,"(-1, 28, 40, -2, 36, -1, -7, -8)"
2022/11/28/23:08:21.287287,"(25, 24, -7, 1, -33, 7, 7, 8)"
2022/11/28/23:08:21.298489,"(-7, -46, -31, -9, 19, 3, 3, 2)"
2022/11/28/23:08:21.298504,"(-16, -13, 24, 8, 40, 1, -3, -7)"
2022/11/28/23:08:21.308378,"(0, -2, -22, 7, -21, -6, -2, 1)"
2022/11/28/23:08:21.308390,"(6, 7, 10, -10, 8, -4, -5, -4)"
2022/11/28/23:08:21.323166,"(4, -13, -8, 17, -6, 0, 5, 7)"
2022/11/28/23:08:21.323206,"(-14, -6, -8, -20, 13, -7, -3, -6)"
2022/11/28/23:08:21.325004,"(-2, 6, -20, 6, -4, 15, 1, 0)"
2022/11/28/23:08:21.325015,"(2, 12, 31, 10, 24, -1, -3, -3)"
2022/11/28/23:08:21.345554,"(-3, -10, -2, -4, -53, -5, -5, -5)"
2022/11/28/23:08:21.345588,"(14, 10, -13, -24, 47, -7, 6, 9)"
2022/11/28/23:08:21.347667,"(-6, -1, 20, 8, 5, -6, -3, -3)"
2022/11/28/23:08:21.347689,"(16, 6, 29, 25, 9, 15, 6, 6)"
2022/11/28/23:08:21.358598,"(-6, 10, -2, 13, -8, -1, -2, -2)"
2022/11/28/23:08:21.358616,"(-17, 2, -9, -18, -107, -23, -9, -10)"
2022/11/28/23:08:21.367805,"(3, -9, -24, -30, 62, 1, -4, -3)"
2022/11/28/23:08:21.367818,"(7, 3, -18, -10, 15, 9, 5, 5)"
2022/11/28/23:08:21.390403,"(-3, -3, 14, 8, 22, -2, -4, -6)"
2022/11/28/23:08:21.390433,"(5, -2, 5, 24, 21, 9, 0, 1)"
2022/11/28/23:08:21.392318,"(-4, -3, 0, 9, -17, -5, -5, -5)"
2022/11/28/23:08:21.392343,"(-2, -6, -4, -35, -5, -3, -1, -1)"
2022/11/28/23:08:21.405447,"(2, -1, -6, 3, -9, -1, -2, 2)"
2022/11/28/23:08:21.405470,"(-7, -14, -15, 26, 23, -6, -3, 1)"
2022/11/28/23:08:21.407019,"(3, 18, 29, 4, -42, -4, -2, -1)"
2022/11/28/23:08:21.407039,"(0, 5, 10, -4, 3, 4, 0, 0)"
2022/11/28/23:08:21.418553,"(-5, -17, -32, -22, 1, -7, -3, -2)"
2022/11/28/23:08:21.418565,"(-5, -7, -10, -5, 8, 3, -2, 0)"
2022/11/28/23:08:21.428591,"(-4, 8, 23, 1, -6, -1, 1, -1)"
2022/11/28/23:08:21.428626,"(5, -7, -12, -3, -3, 0, 3, 2)"
2022/11/28/23:08:21.442042,"(-2, 0, -14, -22, -2, -1, -3, -1)"
2022/11/28/23:08:21.442057,"(-7, -2, 12, 17, 1, -6, -4, -4)"
2022/11/28/23:08:21.448692,"(0, -2, 6, 0, 2, 3, 1, 2)"
2022/11/28/23:08:21.448708,"(0, -1, -17, 9, 6, 0, 0, 1)"
2022/11/28/23:08:21.465052,"(0, 3, 6, 6, 6, 2, -2, -2)"
2022/11/28/23:08:21.465069,"(9, -10, -1, 3, 28, 13, 3, 3)"
2022/11/28/23:08:21.467042,"(-1, 11, -8, -17, -33, -8, -2, -1)"
2022/11/28/23:08:21.467063,"(-1, -6, 6, -6, -19, -10, -2, 0)"
2022/11/28/23:08:21.478945,"(-2, 3, 13, 11, 28, 3, -2, -2)"
2022/11/28/23:08:21.478969,"(0, -4, -22, -11, -6, -4, 0, 2)"
2022/11/28/23:08:21.488151,"(2, 3, 7, -17, -14, -3, -1, 0)"
2022/11/28/23:08:21.488174,"(2, 3, 12, 46, -4, 5, -2, -1)"
2022/11/28/23:08:21.501999,"(-2, 1, -3, -2, 35, -4, -1, -1)"
2022/11/28/23:08:21.502016,"(-8, -5, -4, -15, -20, -1, 1, -5)"
2022/11/28/23:08:21.509067,"(3, -8, -18, 2, 8, 0, 3, 1)"
2022/11/28/23:08:21.509104,"(0, 6, 10, -4, -6, -6, -1, -2)"
2022/11/28/23:08:21.525410,"(-6, -7, -9, -18, -21, -8, -2, -1)"
2022/11/28/23:08:21.525429,"(-3, -1, 1, 0, 9, 0, -5, -3)"
2022/11/28/23:08:21.527198,"(2, -4, 2, 8, -3, 3, 2, 2)"
2022/11/28/23:08:21.527224,"(3, 2, -6, 0, 8, 3, 1, 0)"
2022/11/28/23:08:21.547797,"(-8, -2, -5, -10, -14, -8, -2, -4)"
2022/11/28/23:08:21.547822,"(6, 4, 3, -5, -1, 1, 2, 1)"
2022/11/28/23:08:21.550033,"(-5, 0, 4, 9, 1, -5, -2, -3)"
2022/11/28/23:08:21.550048,"(-4, -1, -1, 2, 8, 1, -2, -2)"
2022/11/28/23:08:21.561866,"(0, -6, -7, -7, -2, 6, 2, -1)"
2022/11/28/23:08:21.561883,"(3, 4, 4, 6, 8, -2, -2, 1)"
2022/11/28/23:08:21.569238,"(1, 1, -4, -4, -13, -2, -4, -2)"
2022/11/28/23:08:21.569277,"(-11, 2, 10, -10, -14, -8, -7, -8)"
2022/11/28/23:08:21.585496,"(14, 4, -4, 22, 12, 7, 3, 7)"
2022/11/28/23:08:21.585523,"(-1, -10, -11, -2, 5, 5, -1, -2)"
2022/11/28/23:08:21.587351,"(3, 0, -5, -6, -16, -2, -4, -1)"
2022/11/28/23:08:21.587364,"(-4, -1, 7, -21, -4, -4, -10, -4)"
2022/11/28/23:08:21.608348,"(-6, -7, -3, 13, 1, -1, -8, -8)"
2022/11/28/23:08:21.608366,"(-3, 2, -5, 4, 11, 2, -5, -2)"
2022/11/28/23:08:21.610229,"(2, 2, 14, 17, -4, -1, -1, 0)"
2022/11/28/23:08:21.610259,"(0, 0, -7, -15, 3, -1, 3, 1)"
2022/11/28/23:08:21.622125,"(-4, -1, 4, -14, -12, -4, -1, 0)"
2022/11/28/23:08:21.622139,"(2, 3, 0, 0, 1, 1, 4, 1)"
2022/11/28/23:08:21.629225,"(1, 10, 9, 5, 10, 3, 0, 1)"
2022/11/28/23:08:21.629263,"(1, -10, -1, 8, -2, 2, 3, 3)"
2022/11/28/23:08:21.645631,"(-2, -3, -2, -3, -4, -6, -3, -2)"
2022/11/28/23:08:21.645644,"(-7, -4, -1, -12, -3, -3, -1, -4)"
2022/11/28/23:08:21.647672,"(3, 2, -1, -6, -1, 2, 1, 2)"
2022/11/28/23:08:21.647688,"(0, 1, -3, 5, 0, -3, 0, -2)"
2022/11/28/23:08:21.667711,"(0, -3, -6, -3, 3, 4, 1, 1)"
2022/11/28/23:08:21.667744,"(5, 13, 13, 8, -1, 0, 0, 1)"
2022/11/28/23:08:21.670156,"(-5, -3, 2, 9, 9, -5, -3, 0)"
2022/11/28/23:08:21.670184,"(7, 5, -3, 3, 5, 4, 4, 5)"
2022/11/28/23:08:21.681859,"(-9, -6, 2, 4, -14, -7, -5, -6)"
2022/11/28/23:08:21.681890,"(-4, -5, 1, 0, 3, 1, -4, -5)"
2022/11/28/23:08:21.688685,"(1, -9, -8, -10, -1, 7, 1, 0)"
2022/11/28/23:08:21.688711,"(0, 5, 5, 9, -4, -11, -4, 0)"
2022/11/28/23:08:21.705316,"(0, 3, -6, -19, -2, -2, -1, -1)"
2022/11/28/23:08:21.705599,"(-3, -15, -3, -6, -32, 1, -1, 0)"
2022/11/28/23:08:21.707368,"(2, 10, 1, 13, 52, -2, 0, 1)"
2022/11/28/23:08:21.707384,"(-2, 1, 3, -4, -17, 4, -3, -3)"
2022/11/28/23:08:21.727991,"(1, 2, 2, 5, -3, 1, 0, 0)"
2022/11/28/23:08:21.728008,"(-2, 0, -1, -3, 0, -4, -2, -1)"
2022/11/28/23:08:21.729793,"(-1, -9, -4, -8, -15, 3, 0, -3)"
2022/11/28/23:08:21.729808,"(0, -3, -3, 0, 2, -1, 0, 0)"
2022/11/28/23:08:21.742166,"(0, 6, -1, -2, -1, -5, -2, -2)"
2022/11/28/23:08:21.742454,"(-5, -9, -6, -3, 0, -2, -2, -2)"
2022/11/28/23:08:21.748481,"(9, 7, 0, -1, -9, 8, 6, 3)"
2022/11/28/23:08:21.748494,"(-4, -2, 0, 8, 24, 0, -4, -4)"
2022/11/28/23:08:21.765043,"(13, 4, 3, -4, -10, -4, -3, -1)"
2022/11/28/23:08:21.765068,"(-7, -3, -7, -15, 0, -4, -1, -3)"
2022/11/28/23:08:21.766815,"(-7, -14, -6, -20, -13, 0, -2, -4)"
2022/11/28/23:08:21.766824,"(5, 17, 12, 39, 4, -8, 2, 1)"
2022/11/28/23:08:21.787887,"(-10, -5, 4, 23, 12, -3, 0, -3)"
2022/11/28/23:08:21.787907,"(-1, 6, 1, -2, 8, -4, -1, 1)"
2022/11/28/23:08:21.789720,"(-2, -8, -4, -21, -13, -2, -1, -1)"
2022/11/28/23:08:21.789731,"(3, -8, -16, -16, -15, 2, 2, 0)"
2022/11/28/23:08:21.801014,"(-5, -2, 0, -8, -22, -1, -2, -3)"
2022/11/28/23:08:21.801034,"(5, 3, 3, 21, 50, 2, 1, 1)"
2022/11/28/23:08:21.810608,"(-4, 2, 4, 3, -20, 1, -1, -2)"
2022/11/28/23:08:21.810633,"(0, -5, -6, -21, 6, 0, -3, -3)"
2022/11/28/23:08:21.825915,"(-1, -1, -8, 1, -6, 1, 0, -1)"
2022/11/28/23:08:21.826036,"(6, 5, 5, -2, -17, 1, 1, 1)"
2022/11/28/23:08:21.827608,"(-3, 11, 9, 13, 9, -4, -3, -2)"
2022/11/28/23:08:21.827620,"(0, -19, -7, 1, 3, 2, 1, 1)"
2022/11/28/23:08:21.848076,"(-1, -5, 0, -6, 0, 2, -2, 0)"
2022/11/28/23:08:21.848105,"(1, 1, -10, -11, -7, 0, 1, 1)"
2022/11/28/23:08:21.849793,"(-2, 7, 2, 3, -12, -7, -3, -1)"
2022/11/28/23:08:21.849811,"(-10, -2, -1, 4, 15, -3, -4, -6)"
2022/11/28/23:08:21.861658,"(-1, -2, -1, -14, -1, 2, -1, 0)"
2022/11/28/23:08:21.861684,"(-3, -3, 1, -7, -9, -1, -3, -4)"
2022/11/28/23:08:21.870369,"(4, -3, 2, 16, 3, -1, -1, 1)"
2022/11/28/23:08:21.870391,"(0, 0, -13, -10, -12, -2, -1, 0)"
2022/11/28/23:08:21.885630,"(-2, 2, 10, 12, 17, 3, -1, -1)"
2022/11/28/23:08:21.885658,"(1, 2, 6, 16, 4, -4, -1, -1)"
2022/11/28/23:08:21.887465,"(-6, -9, -5, -14, -1, -2, -3, -2)"
2022/11/28/23:08:21.887485,"(0, 3, 2, -4, -5, 4, 0, 2)"
2022/11/28/23:08:21.908510,"(-5, 0, -3, 0, 2, -1, -1, -2)"
2022/11/28/23:08:21.908544,"(7, 10, 2, 1, -4, 4, 4, 6)"
2022/11/28/23:08:21.909902,"(-1, -11, -2, -1, 3, -1, -1, -1)"
2022/11/28/23:08:21.909937,"(2, 4, 2, -10, -8, -1, -2, -5)"
2022/11/28/23:08:21.922063,"(-6, -4, -5, -5, -5, -5, -3, -3)"
2022/11/28/23:08:21.922089,"(-5, -5, -2, -1, -4, -3, -3, -4)"
2022/11/28/23:08:21.928688,"(-3, -1, -3, -4, -1, -1, 2, 1)"
2022/11/28/23:08:21.928714,"(1, 1, 3, 4, 2, 0, 2, 2)"
2022/11/28/23:08:21.944952,"(0, -1, -1, 3, -2, -1, -2, -1)"
2022/11/28/23:08:21.944973,"(-4, 0, -1, -3, -12, -2, -3, -2)"
2022/11/28/23:08:21.946987,"(-1, -1, -2, 2, 11, 2, 0, -3)"
2022/11/28/23:08:21.947013,"(1, -2, -2, 2, -17, 0, 1, 0)"
2022/11/28/23:08:21.967880,"(4, 4, 2, 1, 23, 2, 0, 2)"
2022/11/28/23:08:21.967920,"(-2, -3, -4, -4, -12, -5, -5, -2)"
2022/11/28/23:08:21.969610,"(-5, -1, 2, -4, -3, -4, -3, -2)"
2022/11/28/23:08:21.969629,"(6, 3, -2, -4, -3, 4, 2, 3)"
2022/11/28/23:08:21.981992,"(4, 2, -4, 2, -3, -3, 2, 2)"
2022/11/28/23:08:21.982853,"(-3, -2, 5, 18, 11, -2, -2, -3)"
2022/11/28/23:08:21.988520,"(-6, -8, -4, -1, -5, -4, -4, -5)"
2022/11/28/23:08:21.988538,"(1, -6, -4, -8, 3, 2, 1, 2)"
2022/11/28/23:08:22.005211,"(7, 5, 1, -1, -5, 0, 2, 4)"
2022/11/28/23:08:22.007333,"(-5, 7, -3, -7, -2, -5, -1, -2)"
2022/11/28/23:08:22.007350,"(-1, -2, 1, 4, 1, 2, -1, -3)"
2022/11/28/23:08:22.007377,"(-2, -1, 0, -9, 3, 1, -1, 0)"
2022/11/28/23:08:22.029355,"(-7, -3, -1, -7, -16, -7, -3, -4)"
2022/11/28/23:08:22.029391,"(0, -5, -7, -13, 8, -1, 0, 1)"
2022/11/28/23:08:22.030937,"(1, 0, -2, 25, 2, -1, -1, -3)"
2022/11/28/23:08:22.030963,"(-3, 2, 5, 2, -4, 0, -2, -1)"
2022/11/28/23:08:22.041187,"(0, 1, 2, 0, 3, -3, -1, 0)"
2022/11/28/23:08:22.041212,"(-4, -1, 4, 1, 0, 0, -1, -3)"
2022/11/28/23:08:22.050873,"(2, 0, -9, -8, 2, 0, 0, 3)"
2022/11/28/23:08:22.050896,"(1, -3, 4, 12, 5, 2, -1, -2)"
2022/11/28/23:08:22.065195,"(0, 9, 3, -2, -6, -5, -1, -2)"
2022/11/28/23:08:22.065213,"(-5, -19, -6, -13, -8, -4, -4, -2)"
2022/11/28/23:08:22.066967,"(8, 0, -10, -20, -32, 1, 4, 6)"
2022/11/28/23:08:22.066988,"(-4, -2, -5, 9, 42, -2, -2, -3)"
2022/11/28/23:08:22.088073,"(-1, 3, 8, 15, -1, 5, 1, 0)"
2022/11/28/23:08:22.088098,"(-1, 2, -4, 7, 2, 2, 0, 0)"
2022/11/28/23:08:22.089613,"(-3, -1, 4, -1, -6, -5, -1, 0)"
2022/11/28/23:08:22.089634,"(5, 0, -9, -26, -13, -2, 0, -1)"
2022/11/28/23:08:22.101367,"(-2, -8, -3, -10, -2, 1, -1, 0)"
2022/11/28/23:08:22.101376,"(4, 1, 2, 5, 6, -1, -1, -1)"
2022/11/28/23:08:22.110610,"(0, 7, 12, 10, -22, -1, 1, -2)"
2022/11/28/23:08:22.110624,"(-6, -4, -5, 0, 21, -5, -1, -2)"
2022/11/28/23:08:22.126103,"(-2, -3, -12, 1, 6, 6, 1, -1)"
2022/11/28/23:08:22.126149,"(0, 0, 6, 3, -8, 1, 2, 2)"
2022/11/28/23:08:22.127987,"(-3, -5, 0, -10, 10, -4, -2, -2)"
2022/11/28/23:08:22.128021,"(4, 6, 5, 12, -11, 0, 1, 2)"
2022/11/28/23:08:22.147935,"(-4, -4, -11, -5, -11, -5, -1, -2)"
2022/11/28/23:08:22.148337,"(0, -9, -6, -5, 8, 2, 0, -1)"
2022/11/28/23:08:22.150114,"(1, 6, 8, 2, 6, 3, -2, -3)"
2022/11/28/23:08:22.150127,"(-8, 7, -3, -11, -19, -9, -5, -5)"
2022/11/28/23:08:22.161227,"(0, -11, 3, -2, 17, 1, -1, -1)"
2022/11/28/23:08:22.161253,"(-2, 4, -5, -6, -16, -2, -2, -1)"
2022/11/28/23:08:22.170489,"(2, -6, 0, -2, 15, -1, -2, 0)"
2022/11/28/23:08:22.170507,"(0, -7, 13, 15, -14, 5, 0, 1)"
2022/11/28/23:08:22.185408,"(6, 7, -13, -4, 0, -4, 1, 3)"
2022/11/28/23:08:22.185423,"(-3, 3, 6, -12, -2, -7, -3, -3)"
2022/11/28/23:08:22.187096,"(0, -5, -11, 6, 2, 3, 1, 0)"
2022/11/28/23:08:22.187109,"(-3, -5, 4, 10, -9, -2, -1, -1)"
2022/11/28/23:08:22.207990,"(-5, -1, 1, 4, 4, -1, -2, -4)"
2022/11/28/23:08:22.208030,"(0, -2, -3, -2, 2, 1, -1, 0)"
2022/11/28/23:08:22.210059,"(-5, -3, 4, 6, 5, -5, -3, -2)"
2022/11/28/23:08:22.210074,"(6, 9, -15, -24, -11, -3, 2, 2)"
2022/11/28/23:08:22.221256,"(-2, -8, 8, -12, -6, -1, -1, -3)"
2022/11/28/23:08:22.221269,"(0, -8, -4, 17, 6, 2, 0, -1)"
2022/11/28/23:08:22.230934,"(-7, -1, -9, 1, 1, -2, -2, -5)"
2022/11/28/23:08:22.230959,"(3, 1, 6, 3, 6, 1, -1, 1)"
2022/11/28/23:08:22.245525,"(-1, 6, 2, -8, -8, -3, -2, 0)"
2022/11/28/23:08:22.245542,"(-1, -2, -5, -13, -2, -3, -2, -1)"
2022/11/28/23:08:22.247483,"(0, -6, 0, 1, -1, 1, -3, -1)"
2022/11/28/23:08:22.247497,"(-5, -1, 7, 8, -1, -5, -5, -5)"
2022/11/28/23:08:22.268315,"(2, -4, -16, -5, 0, 7, 2, 0)"
2022/11/28/23:08:22.268425,"(2, 2, 4, -6, -7, 0, -1, 2)"
2022/11/28/23:08:22.270272,"(-8, -3, -1, -7, 2, -13, -4, -4)"
2022/11/28/23:08:22.270298,"(1, 1, -5, 11, 12, 5, 0, 0)"
2022/11/28/23:08:22.281205,"(-3, -4, 5, -5, -5, -3, -2, -2)"
2022/11/28/23:08:22.281219,"(-1, -2, -11, 2, -4, 4, -1, -2)"
2022/11/28/23:08:22.290293,"(-1, 6, 6, -10, -2, 0, -1, -1)"
2022/11/28/23:08:22.290305,"(-2, -3, 2, -8, -7, -2, -1, 0)"
2022/11/28/23:08:22.305337,"(-5, 0, 5, 8, 4, -2, -3, -3)"
2022/11/28/23:08:22.305356,"(2, 2, -2, 3, -6, -3, 4, 2)"
2022/11/28/23:08:22.307290,"(3, -1, -5, 0, 4, 3, 0, 1)"
2022/11/28/23:08:22.307306,"(-3, -3, -1, -3, -1, 2, 1, -1)"
2022/11/28/23:08:22.327775,"(-2, -16, -10, -8, -11, 0, -1, -3)"
2022/11/28/23:08:22.327790,"(4, 8, -1, -4, 4, 1, 0, 3)"
2022/11/28/23:08:22.329679,"(1, 9, 13, 20, 14, -3, 1, 1)"
2022/11/28/23:08:22.329711,"(-5, -6, -6, -5, -3, 0, -1, -3)"
2022/11/28/23:08:22.341208,"(0, 0, 3, -5, -4, -7, -3, -1)"
2022/11/28/23:08:22.341215,"(0, -9, -1, -1, -7, -1, -2, -1)"
2022/11/28/23:08:22.351135,"(1, -8, -13, -7, 3, 7, 0, -1)"
2022/11/28/23:08:22.351165,"(-1, 5, 5, 0, -6, -7, -4, 1)"
2022/11/28/23:08:22.363759,"(-2, 0, -5, 0, -7, 0, 0, 0)"
2022/11/28/23:08:22.363784,"(-3, 10, 11, 6, 9, -2, 2, 0)"
2022/11/28/23:08:22.373126,"(-1, -6, -7, -6, -3, 1, 0, 1)"
2022/11/28/23:08:22.373149,"(0, -3, -7, -6, -3, 1, 0, -1)"
2022/11/28/23:08:22.387882,"(0, -5, -2, -13, -1, 1, -1, 2)"
2022/11/28/23:08:22.387895,"(4, 4, 6, 25, 0, -1, 0, 0)"
2022/11/28/23:08:22.389236,"(-3, 5, 5, 1, 14, 2, 1, 0)"
2022/11/28/23:08:22.389245,"(-2, -3, -3, -1, -5, -1, -1, -2)"
2022/11/28/23:08:22.401300,"(-1, -2, 0, 1, 2, -2, -2, -1)"
2022/11/28/23:08:22.401335,"(-2, -5, -6, -8, -3, 2, -2, -2)"
2022/11/28/23:08:22.410903,"(1, 3, -1, 0, -5, -1, 0, -1)"
2022/11/28/23:08:22.410921,"(0, 0, 2, -3, 2, -3, -1, 0)"
2022/11/28/23:08:22.424811,"(3, 1, -2, 3, -1, 1, -1, 1)"
2022/11/28/23:08:22.424838,"(-7, 0, -1, -3, -1, -6, -6, -6)"
2022/11/28/23:08:22.431568,"(-2, -7, -6, -5, -9, -2, -2, -3)"
2022/11/28/23:08:22.431590,"(2, 8, 5, -3, 2, -1, 2, 0)"
2022/11/28/23:08:22.447901,"(-1, -4, -1, -3, -2, -2, 0, -2)"
2022/11/28/23:08:22.447927,"(1, -4, -2, 3, 0, 1, 0, 2)"
2022/11/28/23:08:22.449694,"(-6, 7, 8, 4, 4, -1, -2, -3)"
2022/11/28/23:08:22.449707,"(1, -7, -8, 4, 0, 1, 1, 1)"
2022/11/28/23:08:22.470386,"(1, 1, 7, 3, 1, 0, 0, 2)"
2022/11/28/23:08:22.470412,"(1, 2, -15, -1, 3, -1, 0, 1)"
2022/11/28/23:08:22.472422,"(-1, -5, -1, -27, -7, -2, -2, 0)"
2022/11/28/23:08:22.472437,"(-5, -5, -8, -3, -39, -4, -4, -4)"
2022/11/28/23:08:22.484721,"(5, 9, 13, 15, 45, 1, 2, 4)"
2022/11/28/23:08:22.484735,"(-9, -2, 13, 25, 11, 0, -2, -3)"
2022/11/28/23:08:22.499167,"(3, -8, -10, -1, -3, 3, 2, 1)"
2022/11/28/23:08:22.499185,"(0, -1, -3, -7, 3, 2, -2, -1)"
2022/11/28/23:08:22.508074,"(-3, -4, -9, -16, -24, -7, -2, -1)"
2022/11/28/23:08:22.508099,"(4, -2, -8, -10, 0, 5, 0, 0)"
2022/11/28/23:08:22.509830,"(0, 7, 8, 9, 4, -4, 0, 0)"
2022/11/28/23:08:22.509845,"(-3, -6, 3, -3, -1, 0, -1, -3)"
2022/11/28/23:08:22.530607,"(2, -1, -1, 7, -4, 3, -2, -1)"
2022/11/28/23:08:22.530641,"(-6, 2, 0, -1, -1, -8, -4, -3)"
2022/11/28/23:08:22.532684,"(4, 4, -4, -14, -15, 0, 1, 1)"
2022/11/28/23:08:22.532698,"(-2, 8, 7, -1, 8, -1, -1, -1)"
2022/11/28/23:08:22.544691,"(-1, -17, -13, 14, 9, 3, 0, 0)"
2022/11/28/23:08:22.544770,"(1, 16, 14, 3, -3, -2, 0, -1)"
2022/11/28/23:08:22.551666,"(-5, 1, 3, -3, -10, -9, -4, -4)"
2022/11/28/23:08:22.551683,"(-1, -6, -5, -5, 4, 2, 0, -3)"
2022/11/28/23:08:22.568034,"(-1, 6, -1, -18, -10, -7, 0, -1)"
2022/11/28/23:08:22.568059,"(-1, -15, -15, -5, -3, 5, 0, -2)"
2022/11/28/23:08:22.569592,"(-3, -2, 3, 22, 6, -3, -2, -1)"
2022/11/28/23:08:22.569601,"(-1, 1, 5, -2, 9, -1, -1, -1)"
2022/11/28/23:08:22.590462,"(-3, -3, -4, -1, -6, 0, -1, -2)"
2022/11/28/23:08:22.590477,"(2, 0, 4, -16, -4, 0, 0, 0)"
2022/11/28/23:08:22.592361,"(3, 0, -1, -4, -2, -2, -3, 1)"
2022/11/28/23:08:22.592374,"(-3, -2, 0, 8, 1, -1, -1, -1)"
2022/11/28/23:08:22.604319,"(-3, -1, -3, -5, -6, -1, 0, -2)"
2022/11/28/23:08:22.604376,"(-1, -1, 0, -5, -3, -5, -2, 0)"
2022/11/28/23:08:22.611306,"(0, -6, 2, 1, -2, 0, 0, -3)"
2022/11/28/23:08:22.611316,"(2, -5, -6, -1, 6, 3, 1, 0)"
2022/11/28/23:08:22.627768,"(-5, 7, 3, 3, 0, -1, -2, -1)"
2022/11/28/23:08:22.627877,"(0, 2, 3, -7, -2, -5, 0, 0)"
2022/11/28/23:08:22.629819,"(-2, -9, -8, -1, -4, 1, 0, -1)"
2022/11/28/23:08:22.629829,"(-2, 1, 1, 1, 3, -1, -2, -2)"
2022/11/28/23:08:22.650066,"(-2, 1, -4, -6, -3, -3, -1, -2)"
2022/11/28/23:08:22.650096,"(0, -4, 2, -9, 1, -1, 0, 0)"
2022/11/28/23:08:22.652128,"(-1, 0, -7, 13, -13, 4, 0, 0)"
2022/11/28/23:08:22.652149,"(0, 2, 3, 5, 29, 1, -1, 0)"
2022/11/28/23:08:22.664412,"(2, 1, 4, 1, 1, -2, -1, 0)"
2022/11/28/23:08:22.664430,"(-3, -8, -5, -10, -8, -4, -1, -3)"
2022/11/28/23:08:22.671208,"(-1, -3, -4, -7, -5, 0, -1, 0)"
