time,.data
2022/11/28/22:58:56.404874,"(3, -6, -10, 0, -3, 0, -3, 1)"
2022/11/28/22:58:56.425803,"(17, 10, 3, -3, 0, -1, 4, -2)"
2022/11/28/22:58:56.425924,"(-38, -10, -11, -3, -1, -2, -1, -42)"
2022/11/28/22:58:56.427608,"(-3, -5, -2, 0, -1, -3, -7, 5)"
2022/11/28/22:58:56.427619,"(-8, 8, 16, 2, -2, -1, -2, -8)"
2022/11/28/22:58:56.439902,"(19, 4, -9, -1, -1, -1, 1, 8)"
2022/11/28/22:58:56.439927,"(18, -7, -8, 0, 1, 1, -6, -1)"
2022/11/28/22:58:56.446850,"(3, 27, 18, 2, -1, -1, 1, 5)"
2022/11/28/22:58:56.446886,"(-6, -6, -8, -2, -3, 0, 2, 23)"
2022/11/28/22:58:56.462670,"(13, 6, 2, 2, 2, 1, -5, -9)"
2022/11/28/22:58:56.462699,"(1, -40, -3, -3, -2, -1, 2, 15)"
2022/11/28/22:58:56.464688,"(-3, -8, -13, -2, -1, -2, -5, -11)"
2022/11/28/22:58:56.464701,"(18, 19, 6, 0, -4, 0, -1, -5)"
2022/11/28/22:58:56.485653,"(1, 0, -5, -2, -1, -1, -1, 2)"
2022/11/28/22:58:56.485674,"(11, 67, 18, 4, 0, 0, 6, 4)"
2022/11/28/22:58:56.488412,"(-49, -69, -2, -1, -1, -1, -7, -10)"
2022/11/28/22:58:56.488420,"(7, -1, -6, 1, 0, -4, -19, -7)"
2022/11/28/22:58:56.499560,"(-7, -15, -15, -5, -4, 0, 9, -3)"
2022/11/28/22:58:56.499574,"(7, 13, 6, 1, 0, 0, 1, -9)"
2022/11/28/22:58:56.506405,"(24, 4, 3, 1, -1, 0, 6, 42)"
2022/11/28/22:58:56.506433,"(-34, 5, -1, -4, 0, 0, 6, 1)"
2022/11/28/22:58:56.523366,"(17, 10, 4, 3, 1, 3, -4, 76)"
2022/11/28/22:58:56.523388,"(11, -23, -3, -2, -3, -2, 0, 6)"
2022/11/28/22:58:56.524862,"(14, 26, 2, -3, 2, -4, -12, -19)"
2022/11/28/22:58:56.524885,"(-1, -16, -4, 3, -1, 2, 10, -2)"
2022/11/28/22:58:56.545512,"(0, 5, 0, -3, 1, -4, -5, -36)"
2022/11/28/22:58:56.545666,"(-46, -2, 1, 0, 0, -4, -2, -3)"
2022/11/28/22:58:56.547774,"(-14, -12, -3, -3, -3, 0, -1, -13)"
2022/11/28/22:58:56.547796,"(5, -3, -6, -2, -5, 0, -5, -22)"
2022/11/28/22:58:56.558797,"(-8, 3, -1, 2, -2, -5, 3, -14)"
2022/11/28/22:58:56.558821,"(24, -3, -2, -12, 0, -7, -26, 13)"
2022/11/28/22:58:56.568226,"(-15, 13, 2, 11, 1, 7, 22, -17)"
2022/11/28/22:58:56.568249,"(11, -17, 0, -6, -4, -7, -8, -52)"
2022/11/28/22:58:56.583120,"(1, -10, -3, 0, -3, 1, -1, 0)"
2022/11/28/22:58:56.583149,"(6, -6, -6, -2, -1, 1, 11, 2)"
2022/11/28/22:58:56.585109,"(4, 13, -2, -4, -2, 0, 4, 9)"
2022/11/28/22:58:56.585139,"(0, 1, 1, -1, 0, -1, 4, -3)"
2022/11/28/22:58:56.605577,"(3, -5, -6, -3, -1, 3, 7, 2)"
2022/11/28/22:58:56.605703,"(16, 3, 4, 3, 4, 1, -10, 13)"
2022/11/28/22:58:56.607317,"(-3, 3, -2, -4, -1, -1, -6, -23)"
2022/11/28/22:58:56.607334,"(2, 1, 4, 3, 1, -2, -5, 3)"
2022/11/28/22:58:56.618933,"(8, -4, -4, -6, -2, -1, 0, 0)"
2022/11/28/22:58:56.618949,"(-19, 1, 0, 2, -3, 1, -2, -1)"
2022/11/28/22:58:56.628622,"(10, -6, -3, 0, 0, 0, 2, 1)"
2022/11/28/22:58:56.628632,"(19, 5, 0, -1, 1, 2, -5, 58)"
2022/11/28/22:58:56.643338,"(-9, 0, -1, -2, 0, -3, 4, 34)"
2022/11/28/22:58:56.643377,"(10, 2, -1, 2, 0, 2, 5, 23)"
2022/11/28/22:58:56.645031,"(-18, -3, -1, -3, -2, -5, 11, 12)"
2022/11/28/22:58:56.645042,"(-20, -18, -4, -1, 0, 1, -4, -5)"
2022/11/28/22:58:56.665222,"(13, 16, 6, 3, 1, -5, -23, -22)"
2022/11/28/22:58:56.665261,"(-9, -16, -4, -1, -3, 0, 4, -1)"
2022/11/28/22:58:56.667343,"(15, 17, 3, 2, 1, -3, -11, 48)"
2022/11/28/22:58:56.667455,"(1, 8, 0, -1, -3, -3, 7, -6)"
2022/11/28/22:58:56.678990,"(-5, -9, 0, -3, 0, -1, 1, -38)"
2022/11/28/22:58:56.679001,"(6, 6, 1, 1, -1, -2, 2, 7)"
2022/11/28/22:58:56.688061,"(-26, -5, 0, -1, -4, -2, -4, -21)"
2022/11/28/22:58:56.688074,"(0, 2, 2, -2, -4, -2, -5, -10)"
2022/11/28/22:58:56.703036,"(7, -2, -5, -1, 0, 2, 2, -1)"
2022/11/28/22:58:56.703211,"(9, -3, -2, 0, -2, 1, 0, -16)"
2022/11/28/22:58:56.704748,"(-7, 9, -1, -2, 0, 0, 4, -2)"
2022/11/28/22:58:56.704760,"(2, -20, -1, 3, 2, 1, -1, 4)"
2022/11/28/22:58:56.725782,"(-9, 3, -4, -1, -2, -2, 2, 5)"
2022/11/28/22:58:56.725893,"(-5, -7, 0, -4, -2, 0, 2, -15)"
2022/11/28/22:58:56.727676,"(-9, 2, -1, 0, -1, -3, -7, 3)"
2022/11/28/22:58:56.727700,"(-10, 10, 1, -2, -3, -1, -8, -54)"
2022/11/28/22:58:56.738831,"(6, -2, 1, -1, -3, -3, 0, 5)"
2022/11/28/22:58:56.738862,"(-17, 2, -5, 1, -4, -2, -4, -44)"
2022/11/28/22:58:56.748583,"(-5, -15, 0, -3, -2, -1, -10, -23)"
2022/11/28/22:58:56.748609,"(2, 0, 0, -1, 0, -1, 5, 28)"
2022/11/28/22:58:56.762064,"(38, 1, 1, 1, 0, 1, 8, 2)"
2022/11/28/22:58:56.762098,"(22, 10, 0, -1, -2, -5, -13, -9)"
2022/11/28/22:58:56.770923,"(-24, -23, -1, -1, -2, -1, 0, -14)"
2022/11/28/22:58:56.770936,"(-4, 8, -3, -5, -2, -2, 1, 17)"
2022/11/28/22:58:56.785254,"(-4, -5, 2, 1, 0, 2, 0, -15)"
2022/11/28/22:58:56.785285,"(3, 6, -2, -3, -1, 0, 3, 21)"
2022/11/28/22:58:56.787383,"(16, 19, 3, 1, 1, 0, -4, -3)"
2022/11/28/22:58:56.787397,"(6, 6, 2, 3, 2, 1, -10, -4)"
2022/11/28/22:58:56.799406,"(-2, -8, -4, -2, -3, -1, -6, 4)"
2022/11/28/22:58:56.799825,"(-8, -1, 1, -2, 0, -2, 0, -6)"
2022/11/28/22:58:56.806274,"(8, -5, -1, -2, 1, -1, 1, 2)"
2022/11/28/22:58:56.806290,"(-1, 4, -3, -1, -1, 2, 3, 10)"
2022/11/28/22:58:56.822858,"(-11, 5, -3, -2, -3, -3, -2, -25)"
2022/11/28/22:58:56.822977,"(-12, -16, -2, 0, -1, -1, 1, 29)"
2022/11/28/22:58:56.825030,"(16, 2, -4, 0, 0, 0, 0, -7)"
2022/11/28/22:58:56.825043,"(-3, 2, 0, 0, 1, -2, -3, 32)"
2022/11/28/22:58:56.845659,"(-7, -8, -5, -2, -2, -4, -5, -17)"
2022/11/28/22:58:56.845859,"(-3, 2, -2, -2, 0, 0, -3, -4)"
2022/11/28/22:58:56.847704,"(9, -5, 6, 2, -2, -4, -11, -36)"
2022/11/28/22:58:56.847722,"(-1, 0, 0, -3, -3, -3, -2, -20)"
2022/11/28/22:58:56.859449,"(-10, -2, -3, 1, 0, 1, 4, 22)"
2022/11/28/22:58:56.859474,"(-1, 1, 4, -1, -1, 0, 5, 6)"
2022/11/28/22:58:56.866775,"(1, -14, -6, -1, 1, -1, -2, 5)"
2022/11/28/22:58:56.866815,"(24, 1, 1, -4, 2, 3, 1, 34)"
2022/11/28/22:58:56.883162,"(-4, 3, 1, 3, -1, -1, -3, 5)"
2022/11/28/22:58:56.883194,"(0, 1, -3, 2, 0, 0, -5, -22)"
2022/11/28/22:58:56.885396,"(-6, 1, 2, -1, -3, 0, 6, 3)"
2022/11/28/22:58:56.885422,"(-9, -10, -1, -3, 2, -1, 3, -11)"
2022/11/28/22:58:56.905591,"(-4, 12, 0, -2, 3, 1, 0, 16)"
2022/11/28/22:58:56.906773,"(-19, -10, -3, -1, 0, 2, 0, 12)"
2022/11/28/22:58:56.907759,"(-2, 2, -5, -3, -2, -2, -4, 2)"
2022/11/28/22:58:56.907768,"(1, 1, 3, 5, 1, -3, -8, -9)"
2022/11/28/22:58:56.918744,"(-6, -1, 1, -5, -2, -3, -1, 3)"
2022/11/28/22:58:56.918763,"(33, -3, 0, 1, -1, -2, -2, -12)"
2022/11/28/22:58:56.928309,"(-28, 0, -2, -1, 1, 1, 1, -1)"
2022/11/28/22:58:56.928321,"(-4, 7, -6, 0, -3, -3, -1, -17)"
2022/11/28/22:58:56.943450,"(-12, -22, -4, -3, -3, -3, -2, -50)"
2022/11/28/22:58:56.943695,"(-1, 2, 2, 0, 3, -2, 0, 20)"
2022/11/28/22:58:56.945200,"(19, 3, -2, -2, -2, -2, -1, 10)"
2022/11/28/22:58:56.945207,"(-13, -3, 0, -1, -2, 0, -3, -1)"
2022/11/28/22:58:56.966137,"(0, 9, -1, -2, -2, 0, 0, -5)"
2022/11/28/22:58:56.966192,"(-4, -33, -6, -1, -2, -1, 3, 6)"
2022/11/28/22:58:56.968379,"(7, 20, 4, 1, 1, 2, 0, 8)"
2022/11/28/22:58:56.968416,"(-11, -8, -4, -5, -1, -3, 1, -22)"
2022/11/28/22:58:56.978664,"(7, 10, -1, 2, -1, 0, 2, 13)"
2022/11/28/22:58:56.978678,"(-26, 4, -2, -4, -3, -2, 1, -6)"
2022/11/28/22:58:56.988908,"(11, 8, 2, -1, 4, 1, 0, 3)"
2022/11/28/22:58:56.988942,"(30, -6, 0, 1, -1, -2, -15, -15)"
2022/11/28/22:58:57.002829,"(-41, 3, 1, 0, -1, -2, 0, 11)"
2022/11/28/22:58:57.002872,"(0, 5, 3, 1, -3, -1, -4, 0)"
2022/11/28/22:58:57.004980,"(-8, 9, 2, -2, -3, -2, 2, -4)"
2022/11/28/22:58:57.005000,"(11, -11, -7, -2, 0, -1, 8, 9)"
2022/11/28/22:58:57.025430,"(-3, -11, 3, 1, 0, -1, -1, -1)"
2022/11/28/22:58:57.025464,"(11, 12, -3, -1, -1, -1, -5, -9)"
2022/11/28/22:58:57.027463,"(-1, -15, 2, 0, 0, -1, -2, -1)"
2022/11/28/22:58:57.027480,"(-18, 1, -2, -3, -3, 2, 6, 1)"
2022/11/28/22:58:57.038747,"(11, -1, -5, -4, 4, 0, 1, 11)"
2022/11/28/22:58:57.038759,"(-2, -4, -3, 0, 2, -3, -1, 0)"
2022/11/28/22:58:57.048367,"(1, -10, -9, -2, -2, -3, -5, 1)"
2022/11/28/22:58:57.048375,"(7, 16, -3, -1, -2, -2, 2, 8)"
2022/11/28/22:58:57.062950,"(8, -17, 3, -1, -2, 1, 2, 1)"
2022/11/28/22:58:57.062974,"(-3, 25, -1, -2, -2, -1, -5, 3)"
2022/11/28/22:58:57.064993,"(-14, -36, -7, -1, -2, -2, 1, -2)"
2022/11/28/22:58:57.065005,"(15, 10, 0, -2, -1, 0, 4, -5)"
2022/11/28/22:58:57.085881,"(4, -8, 1, -3, -1, -3, 0, 4)"
2022/11/28/22:58:57.085918,"(-1, -2, -3, 1, 0, 0, 1, -3)"
2022/11/28/22:58:57.087917,"(1, 16, 1, 0, -3, -2, -13, 4)"
2022/11/28/22:58:57.087928,"(7, -7, -2, 0, 0, 1, 6, 1)"
2022/11/28/22:58:57.099671,"(-10, 6, 0, -1, -2, 1, -2, 1)"
2022/11/28/22:58:57.099856,"(-5, -3, 0, -1, -1, -1, 0, -4)"
2022/11/28/22:58:57.108521,"(1, 1, -2, -2, -1, -1, -10, 10)"
2022/11/28/22:58:57.108538,"(-5, -17, -10, -3, -2, 0, 5, -19)"
2022/11/28/22:58:57.124514,"(15, 16, 4, -2, -3, -1, -14, 11)"
2022/11/28/22:58:57.124544,"(-2, -11, 1, -1, 1, -3, -1, -7)"
2022/11/28/22:58:57.125998,"(-5, 10, 2, -1, -1, 0, 1, 5)"
2022/11/28/22:58:57.126018,"(-16, -4, 5, -1, -1, -3, -2, 6)"
2022/11/28/22:58:57.145548,"(18, -8, -12, -2, -2, 0, 2, 11)"
2022/11/28/22:58:57.145566,"(-5, -7, 0, -1, -1, -3, 1, -8)"
2022/11/28/22:58:57.146975,"(13, -1, 1, -2, -3, -1, -3, 12)"
2022/11/28/22:58:57.146986,"(-6, 18, 5, 1, 1, 1, 0, -22)"
2022/11/28/22:58:57.158652,"(5, -35, -5, 0, 1, 0, -1, 6)"
2022/11/28/22:58:57.158661,"(10, 10, 0, -2, -2, 1, 12, 25)"
2022/11/28/22:58:57.168385,"(-12, 15, -1, -2, -2, -3, -17, -49)"
2022/11/28/22:58:57.168406,"(-7, -27, -3, -1, -2, -2, -7, 18)"
2022/11/28/22:58:57.182969,"(14, 16, -1, -3, -6, -2, 3, -27)"
2022/11/28/22:58:57.182996,"(1, -9, -5, 0, -1, 1, -12, 21)"
2022/11/28/22:58:57.185079,"(-13, -12, -3, -1, 1, -1, 8, -15)"
2022/11/28/22:58:57.185095,"(5, 11, 1, -1, -1, 0, 0, 15)"
2022/11/28/22:58:57.205362,"(-7, 2, 1, 0, -1, -1, 0, -12)"
2022/11/28/22:58:57.205380,"(5, -3, 1, -1, -2, 0, 5, 5)"
2022/11/28/22:58:57.207049,"(-7, 0, -2, -2, -1, -2, -3, -10)"
2022/11/28/22:58:57.207070,"(-16, -5, 0, 3, 1, -2, -6, -7)"
2022/11/28/22:58:57.218874,"(8, 2, 2, -1, 2, 0, 1, 23)"
2022/11/28/22:58:57.218887,"(-8, -1, 0, -2, -1, -2, -1, -13)"
2022/11/28/22:58:57.228219,"(23, 4, 0, 1, -1, -1, 4, 55)"
2022/11/28/22:58:57.228233,"(11, 0, 2, 0, 2, 1, 13, -35)"
2022/11/28/22:58:57.242354,"(-14, 1, -3, -1, -3, -3, -25, -16)"
2022/11/28/22:58:57.242369,"(-5, -7, 0, -2, -1, 0, 11, -1)"
2022/11/28/22:58:57.248843,"(12, 0, -8, -2, -2, -1, 14, 31)"
2022/11/28/22:58:57.248855,"(1, -16, 1, -1, -1, -4, -22, 18)"
2022/11/28/22:58:57.265530,"(-19, 14, 9, 1, 0, 0, 7, -68)"
2022/11/28/22:58:57.265555,"(-5, 8, 4, 1, -1, 1, -10, 13)"
2022/11/28/22:58:57.267218,"(7, 2, 2, 0, 1, 0, 14, -4)"
2022/11/28/22:58:57.267242,"(-4, -5, -7, -3, -3, 0, 0, 23)"
2022/11/28/22:58:57.278425,"(-42, -6, -4, 0, -1, 0, -4, -9)"
2022/11/28/22:58:57.278437,"(-40, -9, -6, -3, -3, -1, 2, 3)"
2022/11/28/22:58:57.288184,"(43, 3, 3, 0, 0, -1, -6, -87)"
2022/11/28/22:58:57.288210,"(-9, 3, -1, -1, -2, -2, 8, 9)"
2022/11/28/22:58:57.302264,"(20, 4, -1, 0, -2, -1, 4, 32)"
2022/11/28/22:58:57.302286,"(-5, -13, -4, -1, -2, -4, -17, 5)"
2022/11/28/22:58:57.309263,"(-15, -13, -7, -3, 0, 1, 8, 22)"
2022/11/28/22:58:57.309299,"(-1, 12, 13, 2, -3, -1, -4, 0)"
2022/11/28/22:58:57.325772,"(38, 15, -4, -3, -2, -2, 7, -22)"
2022/11/28/22:58:57.325804,"(-64, -8, -2, -2, -4, -1, 1, -12)"
2022/11/28/22:58:57.327630,"(2, -1, -1, -1, -1, 0, -10, 21)"
2022/11/28/22:58:57.327652,"(19, -1, -3, -2, -2, 0, 3, 0)"
2022/11/28/22:58:57.348008,"(20, 17, 1, -1, 3, 2, 2, -3)"
2022/11/28/22:58:57.348045,"(38, -11, -5, -1, 0, 3, 6, 34)"
2022/11/28/22:58:57.349694,"(-18, -7, -1, -1, -2, -8, -19, -37)"
2022/11/28/22:58:57.349701,"(-1, 4, -3, 0, 1, 1, 15, -5)"
2022/11/28/22:58:57.362515,"(-29, -9, 1, 0, -1, -3, -17, 17)"
2022/11/28/22:58:57.362535,"(39, 12, 1, 0, 1, -2, 5, 4)"
2022/11/28/22:58:57.368773,"(-9, -4, 0, 0, -1, -1, -1, 33)"
2022/11/28/22:58:57.368794,"(-7, 0, -2, -2, -1, -1, 5, -15)"
2022/11/28/22:58:57.385657,"(3, 3, -2, 0, -1, 1, 3, 5)"
2022/11/28/22:58:57.385684,"(-3, -13, 2, 1, 0, 0, -7, -31)"
2022/11/28/22:58:57.387128,"(8, 0, -1, -2, 1, 0, 3, -2)"
2022/11/28/22:58:57.387152,"(-5, 2, -5, -4, -2, -2, -1, 23)"
2022/11/28/22:58:57.407841,"(5, -5, -4, -1, -1, -3, -5, 17)"
2022/11/28/22:58:57.407870,"(-4, 7, 0, -1, 0, -1, 0, -35)"
2022/11/28/22:58:57.409711,"(-36, 0, 0, 1, -3, -2, -8, -20)"
2022/11/28/22:58:57.409725,"(27, -5, -5, -2, -1, -1, -11, 36)"
2022/11/28/22:58:57.422225,"(-31, -13, -3, -2, 1, -3, -3, -41)"
2022/11/28/22:58:57.422251,"(5, 8, 0, 1, -3, 1, 9, 1)"
2022/11/28/22:58:57.428733,"(7, -4, 0, -1, 0, 0, 3, 13)"
2022/11/28/22:58:57.428858,"(-30, 6, 0, -2, 1, 1, 1, -88)"
2022/11/28/22:58:57.445287,"(8, -5, -2, -2, -3, -3, -13, 35)"
2022/11/28/22:58:57.445316,"(16, -1, -1, 1, 0, -2, 3, 2)"
2022/11/28/22:58:57.447089,"(-14, 17, -1, -1, -1, 3, 12, -33)"
2022/11/28/22:58:57.447103,"(-15, -23, -4, -3, -3, -1, -10, -11)"
2022/11/28/22:58:57.468346,"(-1, 1, -2, -1, 0, -2, 4, 2)"
2022/11/28/22:58:57.468386,"(10, 5, 3, 1, 0, 0, -4, -3)"
2022/11/28/22:58:57.470334,"(-11, -3, 0, -2, 0, 0, 2, 18)"
2022/11/28/22:58:57.470355,"(2, 4, 0, 0, 1, 0, -3, 50)"
2022/11/28/22:58:57.481240,"(5, -8, -1, -1, -2, -2, -3, -49)"
2022/11/28/22:58:57.481257,"(-6, -1, -2, -2, -4, -1, -3, -1)"
2022/11/28/22:58:57.490525,"(19, 0, 0, -1, 2, -5, -6, -21)"
2022/11/28/22:58:57.490541,"(9, 0, -4, -3, -2, 0, -2, 19)"
2022/11/28/22:58:57.505504,"(-5, -2, 1, 0, -1, -1, 5, 30)"
2022/11/28/22:58:57.505533,"(5, 5, 2, 2, 1, 1, -10, -14)"
2022/11/28/22:58:57.507146,"(-4, -2, 2, -3, -3, 3, 8, -5)"
2022/11/28/22:58:57.507155,"(-3, -1, -3, 0, 0, -2, -2, -13)"
2022/11/28/22:58:57.528001,"(-4, -5, -4, -4, 0, 3, 11, 3)"
2022/11/28/22:58:57.528078,"(4, 2, 0, -1, -2, -4, -18, 2)"
2022/11/28/22:58:57.529696,"(-7, -3, 1, -1, 0, -1, -3, 6)"
2022/11/28/22:58:57.529714,"(13, 2, -2, 0, 0, -1, -3, 19)"
2022/11/28/22:58:57.541292,"(-8, -7, 1, -1, -1, 0, 11, 16)"
2022/11/28/22:58:57.541308,"(-33, -1, 1, 0, -4, 0, -1, 0)"
2022/11/28/22:58:57.550824,"(3, -4, -6, -5, -1, -1, -4, -4)"
2022/11/28/22:58:57.550847,"(11, 9, 4, -4, -2, 1, 5, 19)"
2022/11/28/22:58:57.565920,"(-39, 0, 2, 9, 1, -3, -11, -20)"
2022/11/28/22:58:57.565956,"(17, -4, -10, -12, -3, -2, 1, -5)"
2022/11/28/22:58:57.568156,"(-4, -6, 1, 5, -1, 1, -1, -6)"
2022/11/28/22:58:57.568185,"(-9, 8, 6, 4, -1, -4, -1, 12)"
2022/11/28/22:58:57.587827,"(8, 3, -11, -4, -3, -2, -3, -4)"
2022/11/28/22:58:57.587993,"(-10, -7, 10, 1, -1, 0, 3, -24)"
2022/11/28/22:58:57.589772,"(-2, -19, -9, -3, 1, 2, 4, 19)"
2022/11/28/22:58:57.589792,"(5, 10, -5, -3, -3, -1, -4, -19)"
2022/11/28/22:58:57.601793,"(27, 4, 10, 4, -1, 2, 2, 16)"
2022/11/28/22:58:57.601823,"(-18, -1, -9, -1, 2, 1, 5, 1)"
2022/11/28/22:58:57.610555,"(10, -1, -4, -2, -2, -2, -6, 16)"
2022/11/28/22:58:57.610577,"(-23, -20, -5, -1, -4, -5, -10, -57)"
2022/11/28/22:58:57.625776,"(22, 11, 6, -2, -1, 1, 0, 18)"
2022/11/28/22:58:57.626074,"(-6, -5, -2, -1, -1, 0, 1, 13)"
2022/11/28/22:58:57.627948,"(13, 5, 1, -2, -2, -1, -2, -13)"
2022/11/28/22:58:57.627959,"(-9, -6, 0, 1, 1, 2, 3, 10)"
2022/11/28/22:58:57.648452,"(-10, -6, -5, -3, 1, -1, -3, -4)"
2022/11/28/22:58:57.648758,"(15, 2, 1, 0, 1, -5, -5, -8)"
2022/11/28/22:58:57.650676,"(-16, 8, 4, 3, 0, -2, -10, -14)"
2022/11/28/22:58:57.650700,"(-3, -1, -1, -1, 0, 0, 0, -10)"
2022/11/28/22:58:57.661717,"(-3, -3, 1, -2, 0, -3, -11, -15)"
2022/11/28/22:58:57.661735,"(8, -5, -3, 0, 0, 4, 10, -3)"
2022/11/28/22:58:57.670590,"(13, 3, -2, -2, -3, -5, -4, 17)"
2022/11/28/22:58:57.670599,"(1, 1, 1, -1, -5, -2, -4, -3)"
2022/11/28/22:58:57.685233,"(-4, -5, -1, 0, 1, 2, 7, 3)"
2022/11/28/22:58:57.685386,"(-2, 4, -2, -2, -2, -2, -4, -4)"
2022/11/28/22:58:57.687349,"(-2, 3, 3, -2, -5, 1, 2, 3)"
2022/11/28/22:58:57.687369,"(3, -1, 2, 0, 0, 1, 1, 1)"
2022/11/28/22:58:57.710348,"(1, 1, -1, -3, -3, -1, 1, 16)"
2022/11/28/22:58:57.710380,"(10, 1, -1, -2, 0, -3, -5, 14)"
2022/11/28/22:58:57.710399,"(-4, 0, -1, -2, -4, 0, 2, 8)"
2022/11/28/22:58:57.710417,"(-1, -3, -3, 1, 0, -1, 1, 11)"
2022/11/28/22:58:57.721956,"(10, -13, -3, -1, -3, -1, -7, -28)"
2022/11/28/22:58:57.721977,"(-18, -4, -5, -3, -1, -2, -3, -12)"
2022/11/28/22:58:57.731067,"(7, 8, 5, 3, 0, -3, -13, 21)"
2022/11/28/22:58:57.731096,"(-9, -2, -4, -5, -1, 1, 8, -1)"
2022/11/28/22:58:57.745765,"(19, 1, -1, 0, -2, -3, -4, -7)"
2022/11/28/22:58:57.745931,"(10, -7, -5, -2, 1, 0, 4, 4)"
2022/11/28/22:58:57.751227,"(5, 3, 0, -1, -1, -1, 0, -8)"
2022/11/28/22:58:57.751252,"(-10, 9, 6, 0, 2, -3, 0, 15)"
2022/11/28/22:58:57.768116,"(-7, 4, -2, 1, 1, 2, 3, 11)"
2022/11/28/22:58:57.768146,"(13, 25, -6, -3, -2, 0, -5, 4)"
2022/11/28/22:58:57.769627,"(-19, -42, 0, -1, -2, 1, 8, 4)"
2022/11/28/22:58:57.769648,"(20, 5, -7, -3, -4, -2, 9, 17)"
2022/11/28/22:58:57.781782,"(-42, 5, 10, 0, 1, 0, -3, -13)"
2022/11/28/22:58:57.781802,"(13, -1, 2, 1, 0, -2, -1, 7)"
2022/11/28/22:58:57.790756,"(2, -2, -17, -3, -1, 0, 5, 9)"
2022/11/28/22:58:57.790783,"(2, 25, 16, 1, -2, -1, -10, -63)"
2022/11/28/22:58:57.805371,"(26, 3, 0, -2, -2, -5, -4, 10)"
2022/11/28/22:58:57.805631,"(-16, -2, 3, -1, -1, 0, -2, -24)"
2022/11/28/22:58:57.807547,"(4, 6, 0, -1, 0, 1, -1, 27)"
2022/11/28/22:58:57.807569,"(-7, -20, -12, -1, 0, -1, -5, -8)"
2022/11/28/22:58:57.829113,"(0, 10, -10, -3, -1, 3, 9, 17)"
2022/11/28/22:58:57.829255,"(-17, -12, 8, 1, 0, -3, -9, -2)"
2022/11/28/22:58:57.830229,"(30, -12, -8, -2, -1, -2, -1, -20)"
2022/11/28/22:58:57.830255,"(-28, -6, -3, 0, -1, 0, -1, -2)"
2022/11/28/22:58:57.841329,"(-24, -1, -8, -6, -5, -4, -9, -32)"
2022/11/28/22:58:57.841349,"(28, 14, 9, 0, -1, 0, 10, 57)"
2022/11/28/22:58:57.850830,"(-25, -11, -2, 1, 2, 0, -10, -15)"
2022/11/28/22:58:57.850864,"(15, 15, 0, -1, 0, 0, 3, 26)"
2022/11/28/22:58:57.865870,"(-2, -9, 0, -2, 0, 0, -1, 7)"
2022/11/28/22:58:57.865901,"(-6, -20, -8, -1, -1, -2, 3, -16)"
2022/11/28/22:58:57.867186,"(-11, 17, 0, -1, -1, -1, -1, -10)"
2022/11/28/22:58:57.867200,"(-2, -11, 0, 1, 0, -2, -9, -8)"
2022/11/28/22:58:57.888026,"(-3, -8, -2, -2, -2, -3, 1, 2)"
2022/11/28/22:58:57.888058,"(-4, 1, -2, -2, 1, 2, 1, -9)"
2022/11/28/22:58:57.890039,"(-3, -1, -1, -3, -2, 0, -1, 1)"
2022/11/28/22:58:57.890054,"(-1, -11, -7, -1, -1, 0, 1, -4)"
2022/11/28/22:58:57.901530,"(6, 2, -1, 0, 0, -2, -9, 7)"
2022/11/28/22:58:57.901543,"(0, -2, -2, -2, -1, -2, -3, -4)"
2022/11/28/22:58:57.910451,"(-3, 5, 2, -2, -1, -1, 5, 5)"
2022/11/28/22:58:57.910474,"(1, -4, 0, -1, 0, -1, 0, 6)"
2022/11/28/22:58:57.925355,"(1, -5, 0, -2, -3, -2, 1, 11)"
2022/11/28/22:58:57.925374,"(7, 2, -1, -1, 0, 0, 5, -4)"
2022/11/28/22:58:57.927357,"(-4, 2, 1, -1, -1, 0, -9, -12)"
2022/11/28/22:58:57.927373,"(-1, -2, 0, 0, 0, 1, 6, -8)"
2022/11/28/22:58:57.948068,"(-2, -4, -2, 1, -2, -5, -2, 9)"
2022/11/28/22:58:57.948251,"(-2, -4, -5, -1, -1, -2, -2, -7)"
2022/11/28/22:58:57.950098,"(5, 4, 2, 0, 2, -1, 10, 3)"
2022/11/28/22:58:57.950114,"(-3, -3, 0, -3, -1, -3, -8, 3)"
2022/11/28/22:58:57.961269,"(1, -3, -1, 0, 0, 5, 8, 18)"
2022/11/28/22:58:57.961284,"(-2, 1, 0, -1, -2, -2, -9, -8)"
2022/11/28/22:58:57.970918,"(-1, 3, 1, 0, -3, -4, 3, -9)"
2022/11/28/22:58:57.970929,"(-1, -5, -2, -1, -2, 3, 5, -6)"
2022/11/28/22:58:57.985949,"(-3, -2, -1, -1, -1, -1, 4, 8)"
2022/11/28/22:58:57.985986,"(-5, 0, -3, 0, 0, -1, -3, -6)"
2022/11/28/22:58:57.987689,"(5, 4, 2, -1, 0, 1, 3, 5)"
2022/11/28/22:58:57.987701,"(-11, -3, -1, -1, -2, -4, -10, 0)"
2022/11/28/22:58:58.008221,"(6, -1, -1, 1, -1, 0, 5, -4)"
2022/11/28/22:58:58.008258,"(-3, -2, -2, -1, -1, -3, -4, 2)"
2022/11/28/22:58:58.009849,"(-10, -1, 0, 0, -2, -1, -2, -8)"
2022/11/28/22:58:58.009858,"(10, -2, -3, -1, 2, -2, -5, -2)"
