time,.data
2022/11/28/23:04:26.532965,"(-13, -5, 0, 5, 4, -6, -13, 4)"
2022/11/28/23:04:26.533001,"(25, 4, -10, -9, -1, 4, 0, 13)"
2022/11/28/23:04:26.534557,"(-3, 0, -4, -7, -3, 0, -5, 6)"
2022/11/28/23:04:26.534567,"(-7, 4, 6, 16, -3, 2, 17, -5)"
2022/11/28/23:04:26.555280,"(3, -13, -6, -12, 2, 0, 5, 3)"
2022/11/28/23:04:26.555580,"(15, -2, 7, 9, 0, -3, 2, -11)"
2022/11/28/23:04:26.557694,"(-39, -7, -7, -4, -3, -2, -1, 8)"
2022/11/28/23:04:26.557760,"(41, -12, -7, -11, -4, -1, -11, -10)"
2022/11/28/23:04:26.568328,"(-47, -28, 1, 6, 4, -2, 2, -10)"
2022/11/28/23:04:26.568450,"(53, 15, 1, -3, -4, -2, -10, 3)"
2022/11/28/23:04:26.577941,"(-31, 6, -6, 0, 2, 0, 0, -12)"
2022/11/28/23:04:26.577953,"(-3, -1, -6, 2, -2, -1, -3, 7)"
2022/11/28/23:04:26.592862,"(-2, 0, 10, 4, 2, 1, 2, -8)"
2022/11/28/23:04:26.593628,"(-2, -6, -7, -8, -5, 0, 3, -14)"
2022/11/28/23:04:26.594314,"(16, 5, 6, 4, -1, -2, -8, 5)"
2022/11/28/23:04:26.594338,"(-16, 9, -7, -3, -3, -2, 3, -11)"
2022/11/28/23:04:26.615120,"(-13, -24, -10, -14, -1, -1, 2, 10)"
2022/11/28/23:04:26.616510,"(5, -5, -9, 13, 2, 1, 0, -9)"
2022/11/28/23:04:26.617676,"(26, 9, 15, 1, 1, 0, 0, 14)"
2022/11/28/23:04:26.617687,"(-19, 15, -6, -7, 0, -4, -9, -16)"
2022/11/28/23:04:26.628629,"(-22, 11, 19, 4, -3, -1, -12, -24)"
2022/11/28/23:04:26.628657,"(1, 5, -5, -7, -3, -4, -10, -5)"
2022/11/28/23:04:26.637979,"(-18, -11, -9, 2, -3, -2, 13, -7)"
2022/11/28/23:04:26.638005,"(20, 5, 8, -1, 1, 0, -1, 2)"
2022/11/28/23:04:26.651877,"(-23, -37, -26, 0, -2, -1, 4, 13)"
2022/11/28/23:04:26.651895,"(-16, 38, 21, 2, 1, 0, -7, -29)"
2022/11/28/23:04:26.658902,"(-3, -6, -7, -1, 0, -1, 3, 16)"
2022/11/28/23:04:26.658946,"(12, -3, -4, -7, -1, 3, 1, 10)"
2022/11/28/23:04:26.675097,"(20, 6, 1, -6, -3, -2, -1, -4)"
2022/11/28/23:04:26.675323,"(-10, -4, 0, 9, -2, 1, 2, -2)"
2022/11/28/23:04:26.676897,"(-1, -13, 1, -6, 2, 3, 5, 3)"
2022/11/28/23:04:26.676912,"(15, 2, 0, -10, -1, -8, -9, -2)"
2022/11/28/23:04:26.688423,"(-24, -16, -4, 7, -4, 0, 18, 17)"
2022/11/28/23:04:26.688448,"(8, -1, -3, -10, 1, -1, -8, -11)"
2022/11/28/23:04:26.698106,"(6, 4, 3, 4, -4, -1, -2, -8)"
2022/11/28/23:04:26.698133,"(-2, 5, -5, 7, -1, 1, 2, 5)"
2022/11/28/23:04:26.711396,"(-10, 11, 7, -7, -1, 0, 8, 9)"
2022/11/28/23:04:26.711412,"(17, -14, 5, -4, 1, -2, 1, 6)"
2022/11/28/23:04:26.720405,"(-70, -16, -11, -6, -7, -4, -3, -32)"
2022/11/28/23:04:26.720427,"(-15, 5, 2, 1, 6, 1, 2, -10)"
2022/11/28/23:04:26.734754,"(19, 19, -5, -5, -3, -3, -7, 3)"
2022/11/28/23:04:26.734783,"(-11, -12, -9, 9, -1, -2, -1, 5)"
2022/11/28/23:04:26.736732,"(32, 6, 7, 1, 1, 0, -1, -2)"
2022/11/28/23:04:26.736743,"(-15, -4, 13, 5, -2, 0, 1, 7)"
2022/11/28/23:04:26.748556,"(-11, -2, -5, -3, 2, -3, -2, -14)"
2022/11/28/23:04:26.748574,"(5, 6, 1, -2, 0, 0, -5, -3)"
2022/11/28/23:04:26.757726,"(5, -7, -11, -5, -4, 2, 17, 38)"
2022/11/28/23:04:26.757749,"(-9, -1, -5, -7, -4, -6, -18, -34)"
2022/11/28/23:04:26.772048,"(35, 1, 2, 6, -2, 2, 0, 16)"
2022/11/28/23:04:26.772062,"(-4, 1, 0, 4, 0, 2, 3, 0)"
2022/11/28/23:04:26.773921,"(9, -3, -6, -3, 1, -6, -13, 6)"
2022/11/28/23:04:26.773941,"(-26, -5, -3, -4, -4, 2, 28, 3)"
2022/11/28/23:04:26.795475,"(37, 9, 1, 1, 3, 0, -16, -22)"
2022/11/28/23:04:26.795637,"(-19, -4, 0, -1, -2, -2, -3, 9)"
2022/11/28/23:04:26.797627,"(23, 9, 4, -1, -6, 3, -4, -12)"
2022/11/28/23:04:26.797660,"(-7, 0, 2, -1, 0, 0, -9, 3)"
2022/11/28/23:04:26.817677,"(-5, -9, -8, -4, 0, 0, 5, -5)"
2022/11/28/23:04:26.817711,"(-4, -4, -8, 2, 6, -5, 2, 20)"
2022/11/28/23:04:26.819603,"(26, 10, 12, 2, 4, 1, -8, -20)"
2022/11/28/23:04:26.819613,"(11, -4, 0, 2, -4, -2, -3, 5)"
2022/11/28/23:04:26.832606,"(-18, 3, -4, 1, -3, -1, 0, -15)"
2022/11/28/23:04:26.832615,"(-11, -19, 0, -10, -4, -1, -1, 10)"
2022/11/28/23:04:26.834468,"(25, 0, -4, -4, 1, -1, -2, 2)"
2022/11/28/23:04:26.834479,"(-44, -8, -3, 4, 1, 0, -4, -34)"
2022/11/28/23:04:26.855299,"(21, 23, 4, -1, -3, -3, -6, 5)"
2022/11/28/23:04:26.855321,"(-24, -31, -4, -6, -8, 0, 7, -7)"
2022/11/28/23:04:26.856928,"(-4, 0, -5, 0, -3, -2, 3, 5)"
2022/11/28/23:04:26.856941,"(12, -5, 1, -2, -3, 1, 1, 11)"
2022/11/28/23:04:26.877610,"(5, 5, 0, 1, -2, 0, -1, -3)"
2022/11/28/23:04:26.877627,"(-1, 18, -1, -2, 0, 0, 0, -7)"
2022/11/28/23:04:26.879251,"(-3, -4, 2, 2, 3, 1, 6, -7)"
2022/11/28/23:04:26.879265,"(2, -7, 0, -3, -8, 0, -9, 8)"
2022/11/28/23:04:26.892294,"(17, 7, 1, 2, 2, -1, 5, 26)"
2022/11/28/23:04:26.892307,"(-2, 6, 0, -2, 0, -9, -37, -4)"
2022/11/28/23:04:26.894109,"(-26, -26, -8, -5, -6, -2, 18, 0)"
2022/11/28/23:04:26.894118,"(10, 8, 2, -1, 3, 1, -12, 10)"
2022/11/28/23:04:26.914942,"(-12, -4, -1, -3, -3, -8, 5, -16)"
2022/11/28/23:04:26.914968,"(-46, -6, -1, 0, 5, 0, 10, -12)"
2022/11/28/23:04:26.917045,"(0, 3, 0, -1, -3, -1, 3, 10)"
2022/11/28/23:04:26.917057,"(-10, -4, -3, -2, 1, -2, -1, -13)"
2022/11/28/23:04:26.937430,"(8, -2, 1, -1, 0, 1, 2, 30)"
2022/11/28/23:04:26.937460,"(16, 4, -1, -3, 1, 0, 7, 1)"
2022/11/28/23:04:26.939231,"(-5, 14, 1, 11, 2, -1, -8, -7)"
2022/11/28/23:04:26.939242,"(-1, -15, -4, -1, 0, 4, 7, -1)"
2022/11/28/23:04:26.952472,"(7, -10, -1, -2, 0, -1, -9, -8)"
2022/11/28/23:04:26.952502,"(2, 4, -4, -8, -10, -1, 4, -7)"
2022/11/28/23:04:26.954615,"(16, 6, 4, 2, 4, -3, -17, 8)"
2022/11/28/23:04:26.954628,"(14, 2, -1, -2, -2, 1, 3, 3)"
2022/11/28/23:04:26.974999,"(-31, -12, -7, -5, -3, 0, 8, -9)"
2022/11/28/23:04:26.976418,"(16, 8, 3, 4, 1, 3, -9, 8)"
2022/11/28/23:04:26.977300,"(-2, -6, -5, -6, 0, 0, 1, 0)"
2022/11/28/23:04:26.977314,"(0, -15, -3, 0, -1, -1, 8, -3)"
2022/11/28/23:04:26.997736,"(-6, 3, -2, -1, -3, -2, 1, 0)"
2022/11/28/23:04:26.997771,"(1, -4, -2, -3, -2, 0, 11, -4)"
2022/11/28/23:04:26.999666,"(-3, 0, 1, -1, 0, -1, -2, 0)"
2022/11/28/23:04:26.999684,"(0, 4, -1, 0, 0, -3, -6, -2)"
2022/11/28/23:04:27.010652,"(-3, 5, 2, 1, -2, 0, -4, -7)"
2022/11/28/23:04:27.010666,"(6, -12, -5, 0, -3, -2, 0, 6)"
2022/11/28/23:04:27.020485,"(0, 1, -2, -4, 2, -1, -2, -2)"
2022/11/28/23:04:27.020529,"(-1, 5, 0, -2, -4, -3, -2, 0)"
2022/11/28/23:04:27.034976,"(36, -12, -1, -1, -2, 0, -2, -3)"
2022/11/28/23:04:27.035011,"(-17, 14, 2, 2, 9, -3, -5, -8)"
2022/11/28/23:04:27.036821,"(-8, -17, -3, -6, -3, 0, 2, 4)"
2022/11/28/23:04:27.036834,"(-7, 2, -3, -1, 5, -1, 16, 7)"
2022/11/28/23:04:27.057480,"(7, -4, 7, 5, 3, 4, -5, -6)"
2022/11/28/23:04:27.057493,"(14, -1, -7, -2, -2, 0, -5, 5)"
2022/11/28/23:04:27.059576,"(-6, 4, -2, -1, -4, -3, -6, -2)"
2022/11/28/23:04:27.059592,"(17, 21, 8, 1, 3, -1, -3, 2)"
2022/11/28/23:04:27.070787,"(-29, -18, -7, -2, -1, -3, -4, 0)"
2022/11/28/23:04:27.070796,"(1, 2, 3, 0, -4, -3, 7, 0)"
2022/11/28/23:04:27.080101,"(-8, -6, -1, -3, -3, 0, 0, -8)"
2022/11/28/23:04:27.080119,"(4, 0, 2, 5, -1, 0, -4, 3)"
2022/11/28/23:04:27.095065,"(1, 6, -2, -1, -1, -1, 4, -2)"
2022/11/28/23:04:27.095078,"(-2, -11, -7, -2, -4, 1, 4, -2)"
2022/11/28/23:04:27.096891,"(-6, 11, 3, -6, -5, -6, -3, -6)"
2022/11/28/23:04:27.096917,"(-5, 1, 7, -1, -1, -1, -5, -2)"
2022/11/28/23:04:27.117594,"(-11, 9, 10, 0, -1, 0, -1, -2)"
2022/11/28/23:04:27.117607,"(7, -1, -1, 1, 0, 1, 7, -3)"
2022/11/28/23:04:27.119671,"(-5, 3, -5, 2, 1, 2, 0, 0)"
2022/11/28/23:04:27.119693,"(3, -11, -11, -5, -3, -2, 6, 6)"
2022/11/28/23:04:27.130998,"(-7, 4, 0, -2, -3, 1, -4, -2)"
2022/11/28/23:04:27.131021,"(-6, -19, -5, 1, 0, 0, -3, -10)"
2022/11/28/23:04:27.140727,"(7, 17, 4, -4, -2, -1, 0, -9)"
2022/11/28/23:04:27.140755,"(-3, -21, 3, 3, -3, -4, -2, 6)"
2022/11/28/23:04:27.154829,"(-1, 5, -4, 1, 2, -2, 3, 13)"
2022/11/28/23:04:27.154853,"(-1, -2, -5, -5, -2, -2, -2, -2)"
2022/11/28/23:04:27.156673,"(8, 3, -7, -2, -1, 2, 0, 12)"
2022/11/28/23:04:27.156689,"(7, 9, 1, 1, -6, 0, -8, -1)"
2022/11/28/23:04:27.177582,"(37, -4, -6, -4, -3, -1, -2, 3)"
2022/11/28/23:04:27.177600,"(-51, 13, 13, 2, -1, 0, -3, 0)"
2022/11/28/23:04:27.179287,"(8, -16, -7, -2, 1, 0, -4, 5)"
2022/11/28/23:04:27.179316,"(1, -12, -3, -7, -3, 0, 2, -3)"
2022/11/28/23:04:27.190930,"(-15, -7, -3, -1, -2, -1, 9, 22)"
2022/11/28/23:04:27.190944,"(23, -14, -8, -3, -3, -3, -1, -13)"
2022/11/28/23:04:27.200655,"(4, -2, 5, 0, 2, 1, 11, 60)"
2022/11/28/23:04:27.200668,"(-7, 10, -2, 2, 1, -1, -3, -6)"
2022/11/28/23:04:27.222529,"(-11, 2, 2, -1, 2, 0, -9, -19)"
2022/11/28/23:04:27.222552,"(10, -1, -3, -3, -1, 0, 5, 7)"
2022/11/28/23:04:27.224627,"(-10, 32, 17, 4, -1, -2, 2, -24)"
2022/11/28/23:04:27.224651,"(9, -59, -13, -2, -2, 2, -4, 24)"
2022/11/28/23:04:27.237633,"(-7, 6, 8, 1, -1, 0, -3, 2)"
2022/11/28/23:04:27.238008,"(2, -7, -3, -1, -1, -2, -4, -8)"
2022/11/28/23:04:27.239389,"(4, 14, -11, -2, -2, -3, -5, -25)"
2022/11/28/23:04:27.239410,"(1, 16, 21, 1, -1, -2, -3, -27)"
2022/11/28/23:04:27.251154,"(27, 1, -5, -1, 1, -2, -10, -21)"
2022/11/28/23:04:27.251170,"(-37, 16, 0, -4, -5, 0, 4, 10)"
2022/11/28/23:04:27.260603,"(-15, -39, -8, 1, 0, 0, -9, -46)"
2022/11/28/23:04:27.260612,"(6, 12, -4, 1, 4, 2, 2, 36)"
2022/11/28/23:04:27.274742,"(3, 4, 0, -2, 1, -3, -8, -8)"
2022/11/28/23:04:27.274874,"(40, 20, 9, 5, 2, -2, -18, 34)"
2022/11/28/23:04:27.276584,"(13, -9, -5, -4, -8, -2, 0, 9)"
2022/11/28/23:04:27.276597,"(-13, 45, 2, -1, 0, 0, -1, -18)"
2022/11/28/23:04:27.297741,"(-18, -68, -9, -3, 0, 1, 11, 24)"
2022/11/28/23:04:27.297758,"(-8, 6, -1, -3, -1, 0, 4, -34)"
2022/11/28/23:04:27.299433,"(-23, -14, 0, -1, 0, -1, -4, 0)"
2022/11/28/23:04:27.299444,"(7, 7, -3, -4, 1, -4, -7, -3)"
2022/11/28/23:04:27.310815,"(-15, 21, -1, -6, -4, -3, -6, -4)"
2022/11/28/23:04:27.310837,"(0, -11, 0, 12, 4, -3, -8, -66)"
2022/11/28/23:04:27.319966,"(-1, 1, -2, -1, 0, 2, -1, 12)"
2022/11/28/23:04:27.319986,"(-9, -6, -8, -3, -2, -5, 4, -17)"
2022/11/28/23:04:27.334882,"(4, 7, 3, 1, 2, -2, -14, 0)"
2022/11/28/23:04:27.335398,"(1, -5, 0, -6, -9, 0, -2, 2)"
2022/11/28/23:04:27.337018,"(0, 0, 0, 1, -3, -2, 4, 1)"
2022/11/28/23:04:27.337037,"(-1, -7, -2, -3, -3, 1, 1, -4)"
2022/11/28/23:04:27.357956,"(-13, -1, -3, 1, 0, -1, 7, -14)"
2022/11/28/23:04:27.357996,"(-9, 6, 3, -2, -3, -1, 0, 14)"
2022/11/28/23:04:27.359952,"(4, 0, -1, 1, -2, -1, 2, 0)"
2022/11/28/23:04:27.359972,"(-25, -7, -3, -2, -2, -3, -6, 22)"
2022/11/28/23:04:27.370811,"(-3, 8, 1, -1, -3, 0, 2, -5)"
2022/11/28/23:04:27.370836,"(12, -2, -1, -1, 0, 3, 17, 79)"
2022/11/28/23:04:27.380557,"(-1, 3, -4, -2, 5, 6, 7, 7)"
2022/11/28/23:04:27.380582,"(-20, -15, -5, -4, -7, -2, 3, 1)"
2022/11/28/23:04:27.395560,"(1, 8, 3, 2, 5, 3, 2, -3)"
2022/11/28/23:04:27.395575,"(2, -1, -2, -1, 1, -2, 0, -15)"
2022/11/28/23:04:27.397536,"(2, -6, -1, -1, -2, -1, 6, -8)"
2022/11/28/23:04:27.397549,"(9, 3, -3, -1, 0, -3, -8, -15)"
2022/11/28/23:04:27.417549,"(-11, 1, -6, -2, -4, -1, 4, -15)"
2022/11/28/23:04:27.417588,"(15, 1, 3, 0, -2, -1, -3, 10)"
2022/11/28/23:04:27.419902,"(10, 4, 1, 0, 0, -2, -15, -9)"
2022/11/28/23:04:27.419914,"(0, -4, -1, 3, 3, 4, 3, -16)"
2022/11/28/23:04:27.431166,"(-3, 4, -2, -5, -4, -2, -3, -3)"
2022/11/28/23:04:27.431196,"(2, 1, 1, -1, -1, -1, -4, -18)"
2022/11/28/23:04:27.440485,"(-5, -5, -1, -5, -2, -1, 1, 23)"
2022/11/28/23:04:27.440503,"(9, -10, -3, 5, 3, 0, 3, 9)"
2022/11/28/23:04:27.455853,"(2, 12, 7, 2, 3, 1, 0, -1)"
2022/11/28/23:04:27.455882,"(-5, 4, -4, -3, 0, -2, -1, -1)"
2022/11/28/23:04:27.457682,"(-6, -16, 0, 2, 2, 0, 3, 2)"
2022/11/28/23:04:27.457707,"(-9, 2, -1, -3, -1, -7, -26, -51)"
2022/11/28/23:04:27.477628,"(4, 17, -1, -1, -2, -3, -4, 17)"
2022/11/28/23:04:27.477651,"(25, -39, -4, -3, -1, 0, 1, -9)"
2022/11/28/23:04:27.479232,"(4, 12, -2, -3, 2, -2, -1, 1)"
2022/11/28/23:04:27.479243,"(6, 1, -2, -3, -4, -1, 5, -3)"
2022/11/28/23:04:27.491066,"(1, -5, 0, 5, 2, 1, -1, -8)"
2022/11/28/23:04:27.491093,"(-2, 15, 1, -1, 0, 0, -2, -1)"
2022/11/28/23:04:27.500480,"(2, -4, -1, -2, 1, -1, -4, -26)"
2022/11/28/23:04:27.500495,"(-7, -5, -3, -1, -3, -1, 1, -29)"
2022/11/28/23:04:27.515116,"(-4, -6, -6, -2, -3, -2, -1, 1)"
2022/11/28/23:04:27.515154,"(-10, -1, 0, -1, -2, -1, -1, -17)"
2022/11/28/23:04:27.516878,"(-2, -3, 2, 1, -2, 0, 4, 10)"
2022/11/28/23:04:27.516896,"(0, 6, 1, -2, 0, -1, -6, 3)"
2022/11/28/23:04:27.537765,"(-18, -4, -1, -3, -3, 0, 11, 0)"
2022/11/28/23:04:27.537782,"(16, 16, -3, -2, 1, -2, -9, -1)"
2022/11/28/23:04:27.539473,"(-5, -12, -4, 2, -1, -3, -1, -11)"
2022/11/28/23:04:27.539488,"(20, 11, 3, 0, 0, 0, 5, 12)"
2022/11/28/23:04:27.550830,"(-15, -10, -4, -3, -3, -2, 1, -9)"
2022/11/28/23:04:27.550858,"(4, 3, -2, -3, -1, 1, 2, 0)"
2022/11/28/23:04:27.560515,"(1, 5, -1, 0, 2, -1, 3, 17)"
2022/11/28/23:04:27.560526,"(8, -3, -2, 0, 2, 0, -1, 12)"
2022/11/28/23:04:27.574687,"(3, -1, 0, 2, 1, 1, -3, 11)"
2022/11/28/23:04:27.574728,"(-2, -5, 2, 2, 2, 0, 3, 0)"
2022/11/28/23:04:27.576635,"(-8, 17, 1, 0, -3, 1, -1, -2)"
2022/11/28/23:04:27.576666,"(-7, -26, 0, -2, -2, 0, -4, -10)"
2022/11/28/23:04:27.597594,"(-7, 0, -3, -2, -2, -2, 2, -31)"
2022/11/28/23:04:27.597861,"(-10, -1, 1, 0, -3, -2, 0, 10)"
2022/11/28/23:04:27.599427,"(11, 3, -3, -2, -3, -1, -1, 4)"
2022/11/28/23:04:27.599439,"(-5, 8, -1, -4, 0, 0, -1, 3)"
2022/11/28/23:04:27.611331,"(6, 2, 3, 4, 0, -2, -4, 11)"
2022/11/28/23:04:27.611370,"(-2, -2, -1, 1, -1, 2, -1, 12)"
2022/11/28/23:04:27.620271,"(-7, -7, -2, -5, -7, -3, -5, -10)"
2022/11/28/23:04:27.620280,"(6, 2, 4, 1, 3, 0, 3, 8)"
2022/11/28/23:04:27.634824,"(0, 0, 2, 0, -2, 0, -1, 9)"
2022/11/28/23:04:27.634966,"(6, -11, -1, 0, 2, -1, 3, 13)"
2022/11/28/23:04:27.636745,"(-6, 1, -2, 3, 0, 0, -1, 8)"
2022/11/28/23:04:27.636769,"(15, 2, -6, -3, -1, -1, 3, 8)"
2022/11/28/23:04:27.657320,"(-31, -10, -3, -2, 1, -1, -3, -5)"
2022/11/28/23:04:27.657337,"(3, 12, 0, -2, 1, -2, -4, -7)"
2022/11/28/23:04:27.659096,"(6, -2, -2, -2, -3, -3, -3, 0)"
2022/11/28/23:04:27.659108,"(4, 0, 1, 0, -3, -1, -5, 16)"
2022/11/28/23:04:27.670844,"(12, 5, -2, 1, 1, -3, -5, -2)"
2022/11/28/23:04:27.670861,"(-14, 0, -1, -4, -5, -1, -10, -35)"
2022/11/28/23:04:27.680539,"(-23, -17, -4, -2, -8, 0, 6, -4)"
2022/11/28/23:04:27.680549,"(4, 7, 1, -1, -2, -2, -9, -6)"
2022/11/28/23:04:27.695268,"(4, 2, 0, -2, 0, 0, -6, 12)"
2022/11/28/23:04:27.695294,"(-17, -17, -7, -2, 7, 1, 6, 1)"
2022/11/28/23:04:27.697230,"(1, 2, 3, -3, 0, -3, -4, -25)"
2022/11/28/23:04:27.697243,"(-12, -1, 0, 1, 1, 0, 4, 6)"
2022/11/28/23:04:27.718284,"(21, -1, 0, -3, -5, -2, -14, -41)"
2022/11/28/23:04:27.718320,"(-5, 3, -2, 2, -3, -2, -3, 10)"
2022/11/28/23:04:27.719677,"(-7, 16, 1, 0, 5, 1, -9, -10)"
2022/11/28/23:04:27.719697,"(-17, -24, -1, 1, 12, -3, 3, -11)"
2022/11/28/23:04:27.730746,"(12, -3, 1, 2, 1, 0, -1, 5)"
2022/11/28/23:04:27.730773,"(-14, 4, -3, 0, -2, -2, 2, -4)"
2022/11/28/23:04:27.748033,"(-17, -18, -3, 0, 1, 0, -1, 11)"
2022/11/28/23:04:27.748042,"(-7, 7, -4, -6, -5, 1, 1, -2)"
2022/11/28/23:04:27.754812,"(2, 0, -1, 0, 0, 0, 4, 11)"
2022/11/28/23:04:27.754843,"(-16, 2, 0, -3, -5, -3, 11, -28)"
2022/11/28/23:04:27.756567,"(3, -11, 0, 0, 1, -3, -4, -10)"
2022/11/28/23:04:27.756575,"(8, 0, -2, 1, -1, 1, 5, 12)"
2022/11/28/23:04:27.777426,"(-5, -5, -1, -2, -2, -2, -5, -12)"
2022/11/28/23:04:27.777829,"(1, 0, -1, 1, -4, -2, -3, 4)"
2022/11/28/23:04:27.779402,"(6, 6, -4, -3, 1, 0, -3, 4)"
2022/11/28/23:04:27.779413,"(-11, 5, 5, -1, -10, 0, -2, -5)"
2022/11/28/23:04:27.791063,"(-6, 2, -6, -3, -5, -1, 3, 11)"
2022/11/28/23:04:27.791089,"(-7, -6, 0, -2, 2, 2, 2, 24)"
2022/11/28/23:04:27.800575,"(4, -24, -3, -1, -2, -2, -2, -3)"
2022/11/28/23:04:27.800606,"(11, 11, 7, 0, 1, 0, -1, 6)"
2022/11/28/23:04:27.814415,"(-26, 0, -3, -2, -2, 0, -1, -2)"
2022/11/28/23:04:27.814445,"(11, 5, 3, 5, -2, -2, -3, -10)"
2022/11/28/23:04:27.820931,"(10, 10, 1, -4, -5, -2, 5, 16)"
2022/11/28/23:04:27.820948,"(-7, 0, -7, -1, -1, -2, -3, -13)"
2022/11/28/23:04:27.838059,"(10, -11, 3, 3, 2, 2, -1, 40)"
2022/11/28/23:04:27.838094,"(24, 11, -7, -5, -1, -1, -4, 7)"
2022/11/28/23:04:27.839610,"(-68, -22, -3, -2, -1, 0, -1, -3)"
2022/11/28/23:04:27.839621,"(6, 32, -1, -1, 0, 0, 4, 4)"
2022/11/28/23:04:27.860231,"(2, -20, -2, -4, 1, -2, 8, 24)"
2022/11/28/23:04:27.860448,"(-11, 2, 9, 1, -1, -3, -2, -10)"
2022/11/28/23:04:27.861946,"(5, 0, -2, 1, 0, -1, -6, -11)"
2022/11/28/23:04:27.861966,"(-7, -21, -20, -6, -1, 2, 1, 12)"
2022/11/28/23:04:27.874120,"(7, 17, 19, 2, 0, -1, 1, -14)"
2022/11/28/23:04:27.874133,"(3, 25, 6, 2, -2, -3, -2, 11)"
2022/11/28/23:04:27.881050,"(-3, -20, -6, -3, 8, 4, -2, -30)"
2022/11/28/23:04:27.881079,"(-10, -3, 0, 1, 0, 1, -3, 3)"
2022/11/28/23:04:27.897503,"(25, -16, -16, -3, -8, -3, 4, 44)"
2022/11/28/23:04:27.897547,"(-6, -2, -8, -4, -2, -7, -13, -69)"
2022/11/28/23:04:27.900045,"(4, 14, 4, 0, -1, -2, 3, 18)"
2022/11/28/23:04:27.900055,"(16, -18, -9, 3, 13, -1, -2, 7)"
2022/11/28/23:04:27.920028,"(-5, 21, 1, -1, -7, 0, -2, 5)"
2022/11/28/23:04:27.920044,"(-13, -25, -5, -1, -1, 5, 9, 27)"
2022/11/28/23:04:27.922105,"(-19, 14, 1, -1, -4, 1, 0, 6)"
2022/11/28/23:04:27.922113,"(10, -7, 0, -3, -3, -3, -8, -72)"
2022/11/28/23:04:27.934911,"(-7, -4, -2, -1, 2, 1, 2, 16)"
2022/11/28/23:04:27.934948,"(-11, -3, -1, 0, 2, 0, -5, -38)"
2022/11/28/23:04:27.941005,"(27, -11, -5, -3, 0, -2, 3, 14)"
2022/11/28/23:04:27.941017,"(-15, 24, 7, 2, -4, -1, 4, 6)"
2022/11/28/23:04:27.957425,"(-9, -18, 9, -1, 3, -2, 4, -27)"
2022/11/28/23:04:27.957450,"(2, -8, -6, 0, -1, 4, 3, -14)"
2022/11/28/23:04:27.959156,"(32, 27, 4, 1, 2, 1, -7, 44)"
2022/11/28/23:04:27.959167,"(-13, -15, 1, -2, -5, -7, -12, -41)"
2022/11/28/23:04:27.980472,"(3, 9, -10, -4, 0, -4, -10, -30)"
2022/11/28/23:04:27.980513,"(8, -7, -8, -4, 1, 2, -1, 63)"
2022/11/28/23:04:27.982012,"(31, -3, 10, 1, -4, -2, 10, -34)"
2022/11/28/23:04:27.982023,"(-67, -5, -5, -6, -12, -4, -1, -34)"
2022/11/28/23:04:27.994308,"(14, 6, -3, 1, -2, 3, 1, 5)"
2022/11/28/23:04:27.994331,"(4, -8, 2, 0, -2, 0, 9, -22)"
2022/11/28/23:04:28.000951,"(7, 7, -3, -2, 0, -3, -28, -4)"
2022/11/28/23:04:28.000976,"(14, 0, 2, -1, -3, 1, 4, 23)"
2022/11/28/23:04:28.017802,"(13, -4, -2, 0, 1, -3, -4, -3)"
2022/11/28/23:04:28.017825,"(-20, 0, 1, 0, 1, 1, -6, 18)"
2022/11/28/23:04:28.019414,"(1, 5, -1, -1, -5, -3, -1, -73)"
2022/11/28/23:04:28.019444,"(23, -3, 2, 0, 1, -2, -5, 32)"
2022/11/28/23:04:28.039773,"(1, 2, 0, -1, -1, 0, 1, 17)"
2022/11/28/23:04:28.039790,"(4, -3, -1, -2, 0, -2, -1, -47)"
2022/11/28/23:04:28.041600,"(-14, 2, 1, 2, 3, 3, -1, 36)"
2022/11/28/23:04:28.041615,"(2, -4, 4, 2, 2, 5, 16, 2)"
2022/11/28/23:04:28.053356,"(-1, 8, -3, -1, 1, -3, -9, -24)"
2022/11/28/23:04:28.053378,"(0, -14, -3, -5, -3, -2, -4, -4)"
2022/11/28/23:04:28.062898,"(28, -1, -2, 0, 0, -3, -6, 0)"
2022/11/28/23:04:28.062927,"(3, 1, 1, -1, -1, 0, -12, 36)"
2022/11/28/23:04:28.078457,"(-3, -3, -1, 3, 10, 0, 2, 22)"
2022/11/28/23:04:28.078624,"(-17, -8, -3, -2, -1, 0, -1, -9)"
2022/11/28/23:04:28.079364,"(-15, 0, 2, 0, -1, 2, 11, -23)"
2022/11/28/23:04:28.079378,"(19, 1, 0, 1, 2, 1, 7, 24)"
2022/11/28/23:04:28.100340,"(-1, 6, -3, -4, -5, -1, -5, -29)"
2022/11/28/23:04:28.100362,"(0, -8, -8, -1, -2, -4, -22, -9)"
2022/11/28/23:04:28.101857,"(0, -12, 8, 2, 0, 0, 5, 23)"
2022/11/28/23:04:28.101866,"(7, 28, 13, 2, 0, 0, 14, 18)"
2022/11/28/23:04:28.113645,"(13, 1, -3, 0, 0, 4, 8, 25)"
2022/11/28/23:04:28.113676,"(-16, 7, 6, -3, -4, -4, 1, -6)"
2022/11/28/23:04:28.122687,"(-23, 4, -4, 0, -2, -1, -4, 5)"
2022/11/28/23:04:28.122729,"(24, -7, -4, -3, -1, -3, -8, 11)"
2022/11/28/23:04:28.137448,"(-14, -1, 2, 0, -4, -2, 0, -36)"
