time,.data
2022/11/28/22:55:42.559560,"(1, -2, -2, 5, 1, 1, 3, 3)"
2022/11/28/22:55:42.560934,"(-4, -2, 3, 1, 1, -1, -1, -2)"
2022/11/28/22:55:42.560941,"(3, -2, -4, -7, -6, -1, -4, -1)"
2022/11/28/22:55:42.572715,"(3, 1, 5, 7, 7, 8, -1, 2)"
2022/11/28/22:55:42.572735,"(0, 3, 0, 2, 1, 0, -3, -1)"
2022/11/28/22:55:42.582032,"(-1, 0, -1, -1, -2, 0, 1, -1)"
2022/11/28/22:55:42.582047,"(-5, -8, -9, -4, -5, -3, -3, -5)"
2022/11/28/22:55:42.596540,"(1, 1, -2, -2, -3, -1, 2, -1)"
2022/11/28/22:55:42.596554,"(-5, -4, 0, -2, -7, -3, -5, -2)"
2022/11/28/22:55:42.598677,"(1, 0, -1, -2, 2, 0, 1, 0)"
2022/11/28/22:55:42.598688,"(0, -5, 0, -1, -1, 2, 1, -1)"
2022/11/28/22:55:42.619550,"(2, 6, 1, 2, 1, 1, 0, 0)"
2022/11/28/22:55:42.620747,"(-4, -2, 1, -3, -3, -7, -2, -2)"
2022/11/28/22:55:42.621511,"(-3, 3, -10, -1, 1, -1, 1, 3)"
2022/11/28/22:55:42.621533,"(-4, -6, 0, -3, -2, -2, -1, -1)"
2022/11/28/22:55:42.633149,"(1, -10, -1, 1, 1, 4, -2, -1)"
2022/11/28/22:55:42.633161,"(-2, 5, 2, 1, 1, 0, -1, 1)"
2022/11/28/22:55:42.641969,"(0, 8, 1, -5, -1, -2, -2, -1)"
2022/11/28/22:55:42.641990,"(-1, -3, -5, 0, -2, -1, 2, -1)"
2022/11/28/22:55:42.657036,"(-6, 0, 2, 4, -2, 0, -2, -2)"
2022/11/28/22:55:42.657054,"(4, -3, 1, 3, 4, 4, -1, 0)"
2022/11/28/22:55:42.658648,"(-6, -7, -1, 0, -3, -4, -2, -4)"
2022/11/28/22:55:42.658654,"(3, 0, 1, 3, 3, 1, 0, 3)"
2022/11/28/22:55:42.679014,"(-5, -7, -1, -4, -2, -4, -2, -4)"
2022/11/28/22:55:42.679043,"(0, 0, -9, -5, -3, 0, 1, 1)"
2022/11/28/22:55:42.681115,"(0, 0, 2, -2, -4, -4, -3, -3)"
2022/11/28/22:55:42.681141,"(-1, -2, -1, -3, -5, 3, -2, -1)"
2022/11/28/22:55:42.692936,"(-3, 1, -4, -2, 7, -3, -1, 1)"
2022/11/28/22:55:42.692949,"(2, -12, 0, 1, -2, -1, -3, -2)"
2022/11/28/22:55:42.702175,"(-1, 16, 0, 3, -1, 0, -1, 2)"
2022/11/28/22:55:42.702196,"(-5, -5, -1, -3, -4, -6, -2, -4)"
2022/11/28/22:55:42.716727,"(-1, 5, 1, 0, -1, 2, 0, -1)"
2022/11/28/22:55:42.716739,"(-1, -4, -1, -1, 0, 1, -1, -3)"
2022/11/28/22:55:42.718482,"(6, -7, 1, 5, 4, 4, -1, 2)"
2022/11/28/22:55:42.718497,"(-2, 6, 2, 0, -2, -4, 0, 0)"
2022/11/28/22:55:42.739683,"(-7, -2, -7, -7, -3, -2, -1, -3)"
2022/11/28/22:55:42.739789,"(3, 2, 2, 1, 0, -1, 0, 0)"
2022/11/28/22:55:42.741776,"(2, -6, -3, 2, 0, 1, -1, -1)"
2022/11/28/22:55:42.741786,"(0, -2, 6, 0, 0, -1, -3, 0)"
2022/11/28/22:55:42.752847,"(1, -1, -4, -3, -3, -1, -2, 2)"
2022/11/28/22:55:42.752871,"(-4, 2, -2, -7, -7, -6, -1, 0)"
2022/11/28/22:55:42.762115,"(-9, -5, -3, -4, -5, -3, -3, -5)"
2022/11/28/22:55:42.762142,"(4, -8, -6, -2, 0, 0, 1, 2)"
2022/11/28/22:55:42.776541,"(3, 1, 2, 5, 3, 1, -2, -3)"
2022/11/28/22:55:42.776643,"(-7, 8, -3, 2, -2, -4, 1, -1)"
2022/11/28/22:55:42.778622,"(-6, -3, 2, -4, -4, -6, -3, -4)"
2022/11/28/22:55:42.778631,"(1, 1, 2, -1, 0, -2, 1, -1)"
2022/11/28/22:55:42.799524,"(3, -6, -8, 0, 0, 3, -1, 1)"
2022/11/28/22:55:42.799541,"(6, -3, 4, 1, 4, 5, -1, 1)"
2022/11/28/22:55:42.801207,"(0, 7, -1, -2, -2, -3, -1, 1)"
2022/11/28/22:55:42.801222,"(-5, -4, -5, -7, -4, -5, -2, -2)"
2022/11/28/22:55:42.812622,"(2, -1, 4, 5, 4, 1, 1, -1)"
2022/11/28/22:55:42.812643,"(-4, -3, -4, -1, -1, -2, -2, -3)"
2022/11/28/22:55:42.822259,"(0, -3, -1, -2, 0, 0, 0, 0)"
2022/11/28/22:55:42.822272,"(-4, -2, 4, -3, -3, -1, -1, -1)"
2022/11/28/22:55:42.836715,"(-9, 0, -4, -8, -13, -7, -3, -5)"
2022/11/28/22:55:42.836733,"(1, 1, 1, 1, 9, 0, 1, -2)"
2022/11/28/22:55:42.838480,"(4, 0, 0, 3, 0, 2, 0, 1)"
2022/11/28/22:55:42.838490,"(2, 8, 7, 6, 5, 3, 1, 2)"
2022/11/28/22:55:42.859339,"(1, -5, -9, -6, -2, -3, -2, 0)"
2022/11/28/22:55:42.859703,"(-8, -7, 1, -2, -5, -3, -2, -6)"
2022/11/28/22:55:42.861260,"(6, 1, 3, 0, 2, 2, -1, 2)"
2022/11/28/22:55:42.861274,"(2, 6, -2, 6, 3, 2, -1, -1)"
2022/11/28/22:55:42.881641,"(-10, 2, -7, -12, -11, -8, -2, -4)"
2022/11/28/22:55:42.881680,"(-1, -9, -1, 0, 1, 1, -1, 0)"
2022/11/28/22:55:42.883902,"(1, 0, -1, 2, 4, 1, 0, 1)"
2022/11/28/22:55:42.883909,"(3, 4, 1, 1, -2, -3, -1, 1)"
2022/11/28/22:55:42.898421,"(-4, -9, 1, -2, -3, -2, -2, -4)"
2022/11/28/22:55:42.898459,"(0, 7, -2, -3, -4, -6, 0, 1)"
2022/11/28/22:55:42.898795,"(-7, -3, 4, -1, 1, 0, -1, -3)"
2022/11/28/22:55:42.898803,"(3, -9, 1, 7, 7, 7, 2, 3)"
2022/11/28/22:55:42.920190,"(4, 9, 3, 4, 3, 1, -2, -1)"
2022/11/28/22:55:42.920488,"(-5, 2, -2, -9, -11, -7, -3, -1)"
2022/11/28/22:55:42.922471,"(-4, -5, -4, -5, -3, -2, -2, -3)"
2022/11/28/22:55:42.922487,"(-2, 1, -2, -3, -2, -4, -3, -2)"
2022/11/28/22:55:42.942299,"(3, -2, 3, 1, 2, 3, 2, 1)"
2022/11/28/22:55:42.942329,"(4, -4, -1, 6, 3, 5, 1, 2)"
2022/11/28/22:55:42.943886,"(0, 2, -4, 0, -3, -2, -3, -2)"
2022/11/28/22:55:42.943909,"(-4, 1, -7, -10, -6, -5, -2, -3)"
2022/11/28/22:55:42.956472,"(-2, -4, 4, -3, -1, -2, -1, -2)"
2022/11/28/22:55:42.956489,"(3, 6, 5, 6, 1, 3, 1, 1)"
2022/11/28/22:55:42.958489,"(-4, -2, 1, 5, 2, 1, -1, -1)"
2022/11/28/22:55:42.958503,"(2, -4, -7, -2, 1, -1, -1, 1)"
2022/11/28/22:55:42.979147,"(-2, -3, 0, 0, 0, -1, -2, -2)"
2022/11/28/22:55:42.979177,"(-5, -3, -3, -9, -5, -4, -2, -3)"
2022/11/28/22:55:42.981628,"(4, 1, 1, 1, 1, 0, 1, 3)"
2022/11/28/22:55:42.981647,"(-2, 4, -4, -1, -3, 0, -2, 0)"
2022/11/28/22:55:43.002103,"(1, -1, 1, 1, 4, 2, 0, 0)"
2022/11/28/22:55:43.002120,"(-9, -14, -2, 2, 3, 1, -2, -3)"
2022/11/28/22:55:43.004134,"(-3, 1, -2, -3, -6, -3, -1, -2)"
2022/11/28/22:55:43.004152,"(-3, -2, -1, -3, -4, -4, 0, -3)"
2022/11/28/22:55:43.015878,"(5, 7, 1, 6, 0, 1, 1, 4)"
2022/11/28/22:55:43.015963,"(-2, 9, 0, -2, -3, -3, -5, -4)"
2022/11/28/22:55:43.022850,"(4, -12, -4, 0, 3, 1, 3, 3)"
2022/11/28/22:55:43.022872,"(-9, 0, -1, -6, -8, -5, -4, -8)"
2022/11/28/22:55:43.039310,"(-5, -7, -4, -2, 1, 2, 2, 2)"
2022/11/28/22:55:43.039330,"(-5, 1, -2, 1, 1, 1, 2, -1)"
2022/11/28/22:55:43.041663,"(11, 7, 0, -5, -3, -3, -2, -3)"
2022/11/28/22:55:43.041684,"(0, -1, 0, 0, 1, 0, -4, -3)"
2022/11/28/22:55:43.061525,"(1, -1, -1, -3, -4, -3, -2, -4)"
2022/11/28/22:55:43.061854,"(-3, -8, -3, 1, -1, -1, 1, 1)"
2022/11/28/22:55:43.063406,"(-10, -2, -1, -8, -3, -3, 1, -3)"
2022/11/28/22:55:43.063428,"(13, 3, -2, 9, 7, 4, 5, 9)"
2022/11/28/22:55:43.076174,"(-3, -2, 0, -4, -2, -2, -1, -1)"
2022/11/28/22:55:43.076227,"(9, 4, 2, -1, -2, -2, -2, 1)"
2022/11/28/22:55:43.082658,"(-11, -2, -1, -5, -6, -3, -1, -8)"
2022/11/28/22:55:43.082762,"(6, -3, -1, -4, -2, -1, -1, 0)"
2022/11/28/22:55:43.099661,"(-7, -1, -1, 3, 2, 2, 1, -2)"
2022/11/28/22:55:43.099698,"(20, -2, -4, -6, -2, -1, -3, 1)"
2022/11/28/22:55:43.101098,"(-6, 4, 1, 5, 2, 0, -5, -3)"
2022/11/28/22:55:43.101113,"(6, -10, -3, -8, -3, -3, 0, -2)"
2022/11/28/22:55:43.122271,"(16, 13, 6, 7, 2, 1, 3, -1)"
2022/11/28/22:55:43.122294,"(-22, -5, 1, -7, -8, -6, -6, -9)"
2022/11/28/22:55:43.124408,"(16, 10, -4, 8, 6, 5, 3, 7)"
2022/11/28/22:55:43.124427,"(-5, 0, -1, -1, -2, -1, -1, -1)"
2022/11/28/22:55:43.135251,"(-4, -6, 0, -3, -2, -3, -2, -4)"
2022/11/28/22:55:43.135264,"(-7, -3, -2, -4, -3, -4, -3, -5)"
2022/11/28/22:55:43.144309,"(-2, 0, -3, -5, -3, -2, 1, 1)"
2022/11/28/22:55:43.144331,"(-6, 2, -1, 1, 2, 1, 2, 4)"
2022/11/28/22:55:43.159106,"(3, -7, -6, -3, -4, 0, 2, 3)"
2022/11/28/22:55:43.159134,"(7, 9, -3, 2, 4, 2, 0, 2)"
2022/11/28/22:55:43.161205,"(-13, -14, -2, -2, 0, -3, -3, -2)"
2022/11/28/22:55:43.161235,"(-2, -7, -2, 1, 0, -1, 0, -4)"
2022/11/28/22:55:43.181962,"(1, 3, 3, 3, 4, 0, 2, 4)"
2022/11/28/22:55:43.182025,"(-1, -3, -1, -2, -3, -1, -2, -1)"
2022/11/28/22:55:43.184000,"(0, 0, -1, -7, -3, -2, -2, 0)"
2022/11/28/22:55:43.184020,"(-2, 4, 0, 1, 3, 1, 0, -1)"
2022/11/28/22:55:43.195083,"(-6, -2, 1, -4, -5, -4, -5, -3)"
2022/11/28/22:55:43.195107,"(-3, -3, -4, 4, 3, 2, 4, 2)"
2022/11/28/22:55:43.205012,"(-1, -1, -1, -2, -2, -3, -3, -4)"
2022/11/28/22:55:43.205043,"(0, 1, -7, -20, -2, 2, -1, 2)"
2022/11/28/22:55:43.219406,"(0, 5, 3, 11, -2, -2, -1, 0)"
2022/11/28/22:55:43.219423,"(1, -1, 2, 4, 2, -1, 0, -1)"
2022/11/28/22:55:43.221144,"(-4, 1, -6, -26, -7, -3, -3, -6)"
2022/11/28/22:55:43.221158,"(-8, -15, 0, 9, -1, -5, -1, 3)"
2022/11/28/22:55:43.241601,"(2, -1, 2, 20, 9, 1, -1, 1)"
2022/11/28/22:55:43.242067,"(-3, 2, 0, -6, 9, -1, -2, -1)"
2022/11/28/22:55:43.243933,"(5, 6, 6, 17, -5, -1, 2, 5)"
2022/11/28/22:55:43.243944,"(-13, -5, -2, -2, 0, -1, -4, -8)"
2022/11/28/22:55:43.255051,"(7, 8, 1, -3, 0, 3, 1, 4)"
2022/11/28/22:55:43.255069,"(-6, -6, -3, -15, -7, 1, -1, -2)"
2022/11/28/22:55:43.264364,"(-3, -4, -6, 3, 4, 3, 2, 3)"
2022/11/28/22:55:43.264379,"(9, 2, -1, -5, -8, -4, -2, -3)"
2022/11/28/22:55:43.278888,"(-10, -9, -3, 0, -3, -2, -5, -4)"
2022/11/28/22:55:43.278902,"(15, 2, -3, -4, -2, -2, -4, 4)"
2022/11/28/22:55:43.280641,"(-9, 1, 1, -14, -8, 1, 1, -7)"
2022/11/28/22:55:43.280652,"(-10, 0, -11, -47, -9, -4, -7, -6)"
2022/11/28/22:55:43.302028,"(3, -2, -5, 55, -2, 1, 3, 5)"
2022/11/28/22:55:43.302043,"(-5, 3, 21, -7, 9, -5, -1, -4)"
2022/11/28/22:55:43.303538,"(2, -6, 2, 30, 12, 3, 4, 7)"
2022/11/28/22:55:43.303549,"(5, 3, 2, 15, 5, 3, 3, -5)"
2022/11/28/22:55:43.315176,"(-1, 0, -6, -28, -1, -3, -6, -7)"
2022/11/28/22:55:43.315190,"(-4, -12, -11, 38, 1, 3, 5, 3)"
2022/11/28/22:55:43.325056,"(-4, 8, 6, -4, -10, -11, -6, -7)"
2022/11/28/22:55:43.325069,"(5, 3, 0, 1, -2, -1, 2, 2)"
2022/11/28/22:55:43.339098,"(-4, -8, -27, -20, -14, -6, -3, -3)"
2022/11/28/22:55:43.339108,"(0, -3, 8, -26, -1, 5, 0, -2)"
2022/11/28/22:55:43.341378,"(7, 1, 7, 18, 4, 0, -2, 5)"
2022/11/28/22:55:43.341393,"(-6, 4, 3, 15, 3, 0, -1, 6)"
2022/11/28/22:55:43.361798,"(-18, -4, 3, 3, 2, -3, -3, -16)"
2022/11/28/22:55:43.361826,"(-2, -4, -10, -12, -7, -5, -6, -5)"
2022/11/28/22:55:43.363698,"(6, -1, -7, -12, 1, 1, -2, 1)"
2022/11/28/22:55:43.363720,"(-1, 10, 7, 1, -4, 1, 3, 5)"
2022/11/28/22:55:43.375101,"(-6, -8, -1, -3, -1, 3, -2, -7)"
2022/11/28/22:55:43.375125,"(-3, 8, 0, -3, -2, 0, -1, 2)"
2022/11/28/22:55:43.384560,"(17, -2, -4, -9, 10, 5, 3, 5)"
2022/11/28/22:55:43.384593,"(-21, -14, -2, 8, 5, -3, -5, -10)"
2022/11/28/22:55:43.398933,"(27, 16, 15, 12, 9, 2, 5, 6)"
2022/11/28/22:55:43.399257,"(1, -5, -14, 7, -11, -2, 2, 1)"
2022/11/28/22:55:43.400780,"(-16, 7, 4, -19, -6, -2, -2, -6)"
2022/11/28/22:55:43.400803,"(-9, -5, -4, 12, -5, -3, -4, -4)"
2022/11/28/22:55:43.421936,"(1, -1, 0, -17, 3, 2, 8, 10)"
2022/11/28/22:55:43.421967,"(-6, -4, -6, -9, -6, -3, -4, -4)"
2022/11/28/22:55:43.423648,"(6, -3, -3, 9, 0, -1, -2, 7)"
2022/11/28/22:55:43.423657,"(-5, 0, 4, -3, 3, 9, 8, 4)"
2022/11/28/22:55:43.435091,"(-15, -1, 5, -14, -6, -2, -10, -11)"
2022/11/28/22:55:43.435109,"(-5, -11, 0, 10, 1, -1, 0, 4)"
2022/11/28/22:55:43.444649,"(15, -3, -11, -13, -5, -5, -5, -7)"
2022/11/28/22:55:43.444671,"(9, 10, 11, 7, 3, 3, 5, 7)"
2022/11/28/22:55:43.459034,"(-8, -2, -2, -1, 2, -1, 0, 3)"
2022/11/28/22:55:43.459192,"(0, 2, 1, 1, 4, -2, -1, 1)"
2022/11/28/22:55:43.460766,"(-17, -12, -1, -6, -6, -3, -3, -7)"
2022/11/28/22:55:43.460785,"(11, -7, -4, 35, -1, -3, -3, -1)"
2022/11/28/22:55:43.481586,"(-3, -1, 0, -45, 2, 5, 2, 0)"
2022/11/28/22:55:43.481778,"(1, 7, 4, 16, 1, -1, 2, 0)"
2022/11/28/22:55:43.484015,"(1, -2, -6, 2, -5, -5, 2, 2)"
2022/11/28/22:55:43.484044,"(-10, -3, -5, -4, -8, -9, -8, -8)"
2022/11/28/22:55:43.495080,"(-6, -1, -1, 10, 0, -1, -1, 0)"
2022/11/28/22:55:43.495108,"(8, -10, -2, -6, 3, 7, 4, 6)"
2022/11/28/22:55:43.504722,"(-8, -3, 0, -3, 0, -1, -3, -3)"
2022/11/28/22:55:43.504744,"(2, 1, 1, -3, 3, 3, 0, -2)"
2022/11/28/22:55:43.519423,"(3, -1, 0, 0, -2, -4, -5, -2)"
2022/11/28/22:55:43.519448,"(-4, -2, -1, -14, -7, -3, -6, -6)"
2022/11/28/22:55:43.521078,"(9, 9, 5, 17, 4, 4, 4, 8)"
2022/11/28/22:55:43.521105,"(-8, -6, -2, -14, -6, -7, -6, -3)"
2022/11/28/22:55:43.541643,"(-8, -7, -5, 2, -2, -2, 1, -2)"
2022/11/28/22:55:43.541669,"(-2, 9, 4, 25, -2, 0, -3, -5)"
2022/11/28/22:55:43.543417,"(2, -2, 5, -28, 5, 4, 1, -1)"
2022/11/28/22:55:43.543429,"(-1, -5, -10, -2, -3, -5, -2, 0)"
2022/11/28/22:55:43.555633,"(-8, -9, -2, -1, -2, -8, -6, -6)"
2022/11/28/22:55:43.555657,"(1, -3, -12, -9, -3, -4, 1, -2)"
2022/11/28/22:55:43.564625,"(-11, 4, -7, 8, -6, -5, -4, -6)"
2022/11/28/22:55:43.564641,"(10, 0, 2, -13, 1, 5, 4, 4)"
2022/11/28/22:55:43.579291,"(3, -3, 2, -7, -6, -3, -4, 0)"
2022/11/28/22:55:43.579355,"(12, 5, 4, 8, 3, 1, 2, 9)"
2022/11/28/22:55:43.581232,"(-15, -4, 5, -4, 2, 4, -8, -16)"
2022/11/28/22:55:43.581253,"(4, 1, 0, -4, 0, -2, -2, -3)"
2022/11/28/22:55:43.602289,"(-2, 0, -4, 3, 1, 1, 2, 4)"
2022/11/28/22:55:43.602313,"(4, 3, 3, -6, -2, -2, -2, 2)"
2022/11/28/22:55:43.603763,"(-1, 4, -1, 11, 5, 6, 8, 1)"
2022/11/28/22:55:43.603785,"(-8, -14, -6, -13, -5, -6, -7, -10)"
2022/11/28/22:55:43.615961,"(7, 6, 6, 15, 1, 3, 1, 7)"
2022/11/28/22:55:43.615973,"(3, 1, -2, -16, 0, -1, -1, 0)"
2022/11/28/22:55:43.624489,"(-7, -5, -3, 5, -7, -10, -2, 2)"
2022/11/28/22:55:43.624515,"(-13, -5, -5, 7, 1, -1, -2, -9)"
2022/11/28/22:55:43.639122,"(8, -3, -8, -19, -3, -2, 1, 2)"
2022/11/28/22:55:43.639142,"(-5, 0, -7, 6, -5, -4, 0, -2)"
2022/11/28/22:55:43.641047,"(-1, -1, -2, -2, 0, 3, 2, 3)"
2022/11/28/22:55:43.641056,"(7, 7, 9, 6, 5, 5, 2, 4)"
2022/11/28/22:55:43.661658,"(-2, -3, 2, -4, -3, -5, -4, -5)"
2022/11/28/22:55:43.661683,"(0, 3, -1, -5, 5, 5, 3, 1)"
2022/11/28/22:55:43.663527,"(-2, -6, 0, 3, 0, -1, 0, 1)"
2022/11/28/22:55:43.663534,"(-3, -2, -5, -11, -4, -2, -2, -1)"
2022/11/28/22:55:43.675859,"(-8, -15, -4, 0, 1, 1, -3, -2)"
2022/11/28/22:55:43.675877,"(-5, -2, 3, 3, -1, -2, -2, -4)"
2022/11/28/22:55:43.684497,"(6, 3, -2, -2, -3, -3, -2, 4)"
2022/11/28/22:55:43.684504,"(2, 2, 3, 1, 2, 4, 4, 0)"
2022/11/28/22:55:43.699179,"(22, 7, -4, -2, -4, -4, -2, 1)"
2022/11/28/22:55:43.699302,"(-5, 0, 2, 2, 1, 1, -2, -6)"
2022/11/28/22:55:43.700543,"(0, -8, 1, -17, -4, -2, -4, -3)"
2022/11/28/22:55:43.700550,"(13, 9, -5, 5, -4, -2, 3, 9)"
2022/11/28/22:55:43.722268,"(-14, -6, -13, -7, -7, -7, -3, -6)"
2022/11/28/22:55:43.722298,"(5, 0, 1, 22, 3, 3, 2, 4)"
2022/11/28/22:55:43.723685,"(-1, -1, -2, -1, 4, 0, -1, -4)"
2022/11/28/22:55:43.723699,"(-8, -3, 2, -8, -1, 1, -3, -5)"
2022/11/28/22:55:43.735762,"(0, 4, 7, 4, -1, 2, 1, 0)"
2022/11/28/22:55:43.735787,"(26, 2, -4, -4, 1, 0, 3, 14)"
2022/11/28/22:55:43.743922,"(-32, -6, -3, 2, -2, 1, -3, -16)"
2022/11/28/22:55:43.743927,"(-2, -2, -1, 2, -3, -7, -7, -4)"
2022/11/28/22:55:43.759413,"(7, -4, 1, -14, 2, 3, 4, 4)"
2022/11/28/22:55:43.759518,"(-6, 6, 8, 12, 4, 2, -3, -8)"
2022/11/28/22:55:43.760975,"(7, -1, -4, -5, -2, 0, 1, 7)"
2022/11/28/22:55:43.760982,"(1, -1, -1, -8, -4, -1, -3, -2)"
2022/11/28/22:55:43.782115,"(-8, 6, -1, 12, -2, -5, -6, -4)"
2022/11/28/22:55:43.782147,"(-7, -12, -3, -21, -1, 1, 1, 0)"
2022/11/28/22:55:43.784063,"(-1, -5, -7, 17, 1, -4, 0, 0)"
2022/11/28/22:55:43.784090,"(-10, -6, -1, -4, -1, -2, -2, -5)"
2022/11/28/22:55:43.804775,"(2, 0, -1, -5, -2, 1, -2, 0)"
2022/11/28/22:55:43.804809,"(-7, 0, -3, -3, -6, -4, -3, -5)"
2022/11/28/22:55:43.806248,"(2, 2, 1, 0, 4, 1, 1, 1)"
2022/11/28/22:55:43.806267,"(5, 2, -1, -11, -5, -1, 1, 2)"
2022/11/28/22:55:43.819412,"(9, 3, 6, 9, 3, 0, 3, 4)"
2022/11/28/22:55:43.819434,"(-14, -5, -6, 3, 0, -1, -5, -7)"
2022/11/28/22:55:43.821336,"(-4, -1, 1, -3, -2, -1, -1, -1)"
2022/11/28/22:55:43.821350,"(11, 5, 1, -1, 0, 1, 3, 6)"
2022/11/28/22:55:43.842201,"(-3, 6, 2, 5, 2, 1, -5, -12)"
2022/11/28/22:55:43.842222,"(-14, -9, -5, 0, -3, -4, -4, -5)"
2022/11/28/22:55:43.843708,"(4, -2, -1, 7, -2, -3, -3, -1)"
2022/11/28/22:55:43.843723,"(7, 6, 1, -12, 2, 3, 1, 6)"
2022/11/28/22:55:43.864065,"(-1, -5, 2, 18, 1, 0, 1, 4)"
2022/11/28/22:55:43.864088,"(-1, 3, -3, -34, -2, 2, 2, 0)"
2022/11/28/22:55:43.865945,"(0, 0, -6, 10, -2, -4, -2, -6)"
2022/11/28/22:55:43.865965,"(-5, -8, -1, 13, 4, 2, 1, -4)"
2022/11/28/22:55:43.877584,"(0, -3, -7, -9, -4, -3, 1, 3)"
2022/11/28/22:55:43.877601,"(-7, -1, -8, 4, -6, -5, -4, -5)"
2022/11/28/22:55:43.887610,"(5, 0, 7, -4, 2, 1, 0, 1)"
2022/11/28/22:55:43.887619,"(-1, 7, 4, -1, 1, 2, -1, 2)"
2022/11/28/22:55:43.901792,"(15, 2, 2, -3, 1, 1, -1, 0)"
2022/11/28/22:55:43.901826,"(1, -1, 3, 9, 2, 0, -1, 0)"
2022/11/28/22:55:43.903519,"(15, 0, -7, -12, -6, -4, -4, -4)"
2022/11/28/22:55:43.903528,"(3, 5, 3, 9, 5, 6, -1, -1)"
2022/11/28/22:55:43.924174,"(-11, -1, 0, 1, 0, -4, -3, -5)"
2022/11/28/22:55:43.924521,"(7, -3, 0, -8, -3, -1, 0, 1)"
2022/11/28/22:55:43.926121,"(-2, -2, 4, 3, -1, 0, 0, 2)"
2022/11/28/22:55:43.926133,"(-5, -7, 0, -7, -10, -10, -4, -3)"
2022/11/28/22:55:43.939652,"(0, 1, -15, -6, -6, -4, 0, 1)"
2022/11/28/22:55:43.939689,"(-1, 5, 0, 1, 1, 0, 1, 0)"
2022/11/28/22:55:43.941273,"(9, -6, 4, -3, 1, 5, 1, 5)"
2022/11/28/22:55:43.941289,"(0, 3, 0, 4, 2, 0, -3, -3)"
2022/11/28/22:55:43.961643,"(-6, -2, 7, 0, 2, 3, 1, 2)"
2022/11/28/22:55:43.961659,"(-4, -6, -7, -2, -2, -4, 0, -3)"
2022/11/28/22:55:43.963631,"(-2, 1, -4, -3, -6, -3, -2, -2)"
2022/11/28/22:55:43.963650,"(-4, -2, -2, -1, -1, -3, -1, -6)"
2022/11/28/22:55:43.984363,"(-8, -9, -2, -5, -1, -2, -2, -4)"
2022/11/28/22:55:43.984391,"(13, 12, 10, 5, 5, 4, 4, 5)"
2022/11/28/22:55:43.986005,"(-2, 2, 3, 1, 1, 0, 0, 3)"
2022/11/28/22:55:43.986024,"(6, 0, -1, 0, 1, 2, 1, -2)"
2022/11/28/22:55:43.998137,"(-2, 1, 1, 1, 0, 0, -1, -3)"
2022/11/28/22:55:43.998179,"(-2, -5, -3, -15, -2, 1, 1, -2)"
2022/11/28/22:55:44.005561,"(-9, -4, -4, -1, -4, -5, -5, -3)"
2022/11/28/22:55:44.005577,"(-2, -5, -7, 0, -4, -5, 1, 1)"
2022/11/28/22:55:44.021975,"(-2, 8, 2, 1, 1, 3, 1, -1)"
2022/11/28/22:55:44.021992,"(25, 3, -2, 4, 0, -2, -3, 3)"
2022/11/28/22:55:44.023738,"(0, 1, 2, 1, 2, 0, -1, -1)"
2022/11/28/22:55:44.023762,"(-1, 1, 4, -6, -1, -3, -1, 2)"
2022/11/28/22:55:44.044224,"(2, 0, -8, 5, 0, 0, 1, 0)"
2022/11/28/22:55:44.044260,"(-19, -13, -7, -10, -9, -7, -7, -8)"
2022/11/28/22:55:44.045933,"(13, 5, -2, -14, 2, 5, 7, 12)"
2022/11/28/22:55:44.045942,"(-12, -6, -2, 14, 2, 2, -2, -8)"
2022/11/28/22:55:44.058621,"(1, -2, 0, -6, -3, -3, -3, 3)"
2022/11/28/22:55:44.058642,"(-24, 3, 3, 9, 2, 3, -4, -13)"
2022/11/28/22:55:44.064911,"(3, -9, -5, -4, -3, -6, -1, 4)"
2022/11/28/22:55:44.064923,"(-4, 4, 0, -4, 0, 3, -4, -15)"
2022/11/28/22:55:44.081791,"(-1, -1, 1, 0, 0, -2, -7, -2)"
2022/11/28/22:55:44.081817,"(-26, -8, -3, -1, 0, -2, -6, -12)"
2022/11/28/22:55:44.083814,"(15, 1, 0, 0, -4, -5, -1, 11)"
2022/11/28/22:55:44.083836,"(-4, -8, -5, -3, 0, 1, 0, -5)"
2022/11/28/22:55:44.104543,"(-11, 0, 0, -2, 4, 11, 9, -8)"
2022/11/28/22:55:44.104557,"(-9, -2, 2, 2, -2, -5, -4, 6)"
2022/11/28/22:55:44.106289,"(-27, 7, 3, 1, 1, 3, 1, 3)"
2022/11/28/22:55:44.106312,"(8, -7, -5, 0, -5, -6, -9, 6)"
2022/11/28/22:55:44.118558,"(-11, -10, -5, -8, -5, -7, -3, -11)"
2022/11/28/22:55:44.118568,"(20, 17, 5, -1, -2, -2, -7, -16)"
2022/11/28/22:55:44.125523,"(-40, -9, -6, -2, 2, 7, 1, -16)"
2022/11/28/22:55:44.125539,"(17, 6, 1, 2, 1, 2, 5, 20)"
2022/11/28/22:55:44.141659,"(-8, -5, 1, -4, -4, -4, -5, 1)"
2022/11/28/22:55:44.141673,"(3, -4, -3, 3, 1, 1, 5, 16)"
2022/11/28/22:55:44.143530,"(11, -2, 1, -1, -3, -7, -4, -9)"
2022/11/28/22:55:44.143549,"(-5, 1, 0, -3, 0, -1, -1, -6)"
2022/11/28/22:55:44.164244,"(-8, -5, -2, -4, -3, -3, -1, 3)"
2022/11/28/22:55:44.164270,"(3, 0, 0, 2, 1, 2, 3, -2)"
