time,.data
2022/11/28/22:58:38.006260,"(24, 0, 1, 1, -3, -9, -12, -5)"
2022/11/28/22:58:38.023541,"(-15, -1, 0, 0, 7, 9, 26, 20)"
2022/11/28/22:58:38.023575,"(-4, 2, 1, -4, -7, -7, -11, -18)"
2022/11/28/22:58:38.024985,"(0, -19, -1, 2, 9, 28, 23, -6)"
2022/11/28/22:58:38.025012,"(-28, -1, 2, 2, -4, -48, -23, -4)"
2022/11/28/22:58:38.036515,"(13, 4, -4, -6, -11, 5, -53, -25)"
2022/11/28/22:58:38.036536,"(2, -3, 2, 2, 0, -35, 17, 22)"
2022/11/28/22:58:38.046059,"(40, 29, 7, 1, 9, 37, 2, 9)"
2022/11/28/22:58:38.046085,"(-15, -13, 1, -2, 2, 6, 39, 58)"
2022/11/28/22:58:38.059566,"(-8, 2, -3, -4, -7, 3, -27, 6)"
2022/11/28/22:58:38.059675,"(-9, 5, 1, 0, 4, 13, 11, -29)"
2022/11/28/22:58:38.066223,"(12, -2, -4, -2, -9, -26, -13, 3)"
2022/11/28/22:58:38.066248,"(12, 11, 2, 2, 6, 29, 26, 4)"
2022/11/28/22:58:38.082787,"(11, -9, -4, -2, 0, -14, -4, 5)"
2022/11/28/22:58:38.082807,"(-7, -13, 0, 2, 1, 18, -2, 7)"
2022/11/28/22:58:38.084517,"(-12, 13, 4, -1, 0, -11, 24, 7)"
2022/11/28/22:58:38.084535,"(6, -4, -4, 2, 2, 28, -15, -12)"
2022/11/28/22:58:38.105847,"(-34, -11, -5, -2, -5, -73, -15, 13)"
2022/11/28/22:58:38.105877,"(-4, 1, -1, -2, -10, -2, -44, 11)"
2022/11/28/22:58:38.107883,"(-10, -1, -2, -3, -2, 11, -2, -19)"
2022/11/28/22:58:38.107897,"(22, -20, -5, -5, -2, -3, 12, -20)"
2022/11/28/22:58:38.119746,"(30, 13, 3, 6, 7, 47, 48, 45)"
2022/11/28/22:58:38.120167,"(-20, -6, -5, -1, 3, -3, 8, 16)"
2022/11/28/22:58:38.126025,"(2, -13, -4, 0, -8, -33, -24, 9)"
2022/11/28/22:58:38.126033,"(1, 6, 1, -3, 0, 9, 2, 4)"
2022/11/28/22:58:38.142845,"(3, 8, 0, -2, -3, 1, 3, -18)"
2022/11/28/22:58:38.142865,"(23, 3, -3, -5, -7, -8, -7, -17)"
2022/11/28/22:58:38.144711,"(-18, -3, -2, -3, -1, 5, 0, 2)"
2022/11/28/22:58:38.144726,"(-4, 3, -2, 0, 2, -11, -11, -11)"
2022/11/28/22:58:38.165006,"(-5, -3, 2, 2, 1, 3, 6, -4)"
2022/11/28/22:58:38.165186,"(-3, -5, -2, -2, -1, -2, 1, -6)"
2022/11/28/22:58:38.167457,"(-5, 4, 0, -1, -2, 1, -8, -6)"
2022/11/28/22:58:38.167506,"(-1, 7, 0, -2, -1, -6, -8, -4)"
2022/11/28/22:58:38.179691,"(-36, -16, 1, 1, 5, 15, 13, -53)"
2022/11/28/22:58:38.179701,"(61, 4, 2, 4, 4, 9, 18, 43)"
2022/11/28/22:58:38.186345,"(46, -6, -4, 3, 14, 29, 37, 84)"
2022/11/28/22:58:38.186361,"(-37, 17, 0, -5, -4, -18, 0, -32)"
2022/11/28/22:58:38.203052,"(-16, 0, 2, -3, -2, 7, 8, 15)"
2022/11/28/22:58:38.203091,"(-10, -8, -3, 2, 1, -2, 6, 5)"
2022/11/28/22:58:38.204893,"(22, 1, -1, -5, -1, 3, -16, -5)"
2022/11/28/22:58:38.204901,"(-13, -4, -2, -1, 1, -3, 1, 13)"
2022/11/28/22:58:38.225517,"(10, 0, -2, 0, 3, 7, -1, -5)"
2022/11/28/22:58:38.225541,"(-14, -2, 0, 2, -3, -9, -11, -22)"
2022/11/28/22:58:38.227099,"(-13, -3, -2, -1, -3, -10, -2, -15)"
2022/11/28/22:58:38.227107,"(-8, -2, -5, -1, 2, 9, -6, -12)"
2022/11/28/22:58:38.239727,"(6, -4, -4, -6, -3, -6, -5, -16)"
2022/11/28/22:58:38.239929,"(5, 1, -2, -2, -2, -4, -8, 5)"
2022/11/28/22:58:38.246326,"(-26, -2, 2, 0, -8, -15, -7, -26)"
2022/11/28/22:58:38.246340,"(13, 0, 0, 0, -2, 1, -6, 3)"
2022/11/28/22:58:38.262641,"(-1, -3, -3, -1, -2, -3, -5, -3)"
2022/11/28/22:58:38.262666,"(-10, 7, 2, -1, -1, 1, 7, 9)"
2022/11/28/22:58:38.264513,"(-19, -14, -7, -6, -3, -2, -6, -13)"
2022/11/28/22:58:38.264540,"(4, 6, 3, 3, 2, 2, -7, -23)"
2022/11/28/22:58:38.285218,"(-8, -3, -4, -5, -4, 6, 6, 7)"
2022/11/28/22:58:38.285235,"(-22, -4, -4, -3, 0, 15, 11, -20)"
2022/11/28/22:58:38.287132,"(15, 7, -1, -2, -11, -29, -37, -25)"
2022/11/28/22:58:38.287141,"(9, 0, -3, -4, -4, -16, -23, -24)"
2022/11/28/22:58:38.299868,"(-10, -4, 1, 0, -1, -5, 1, 1)"
2022/11/28/22:58:38.299894,"(5, -4, -2, -2, -2, -5, -6, -7)"
2022/11/28/22:58:38.306761,"(-6, -3, -2, -2, 1, 6, 15, -6)"
2022/11/28/22:58:38.306778,"(0, -4, -3, -2, -3, 6, 1, 11)"
2022/11/28/22:58:38.322760,"(18, 10, 4, 4, 4, -1, -2, 0)"
2022/11/28/22:58:38.322773,"(-11, -1, -1, 1, -3, -2, -2, -4)"
2022/11/28/22:58:38.324553,"(-4, 1, 1, 2, 3, 3, 1, -1)"
2022/11/28/22:58:38.324563,"(-7, -3, -1, -5, -8, 2, -1, 4)"
2022/11/28/22:58:38.346379,"(-5, -6, -1, -2, 0, -2, -2, -2)"
2022/11/28/22:58:38.346418,"(4, 3, 1, 1, 3, 0, -5, 0)"
2022/11/28/22:58:38.347842,"(-8, -1, 0, 0, -2, -3, -2, -3)"
2022/11/28/22:58:38.347867,"(3, 0, 1, 1, -1, -2, 3, 8)"
2022/11/28/22:58:38.358960,"(0, -1, -1, -2, -4, -1, -4, -7)"
2022/11/28/22:58:38.358980,"(-3, -3, -5, -4, -4, -2, -12, -12)"
2022/11/28/22:58:38.368237,"(-3, -2, -2, -2, -2, -4, 0, 5)"
2022/11/28/22:58:38.368253,"(-2, -1, -2, -3, -2, 6, 7, 4)"
2022/11/28/22:58:38.382646,"(4, 0, -1, 1, -2, -5, -8, -9)"
2022/11/28/22:58:38.382658,"(-1, 5, 1, 3, 3, -2, 0, 12)"
2022/11/28/22:58:38.384766,"(-7, -4, 0, 1, -1, 0, 4, -6)"
2022/11/28/22:58:38.384791,"(-3, -3, -1, -3, -3, 0, -5, -2)"
2022/11/28/22:58:38.405463,"(-1, 0, -3, -1, -1, 1, 1, 1)"
2022/11/28/22:58:38.405497,"(5, -1, 2, -2, -1, -4, -3, 1)"
2022/11/28/22:58:38.407227,"(0, 0, -1, -3, -3, -3, -1, 0)"
2022/11/28/22:58:38.407238,"(-2, 0, 0, 1, 1, 2, 2, 9)"
2022/11/28/22:58:38.428302,"(5, -1, 0, -1, 1, -1, -3, -4)"
2022/11/28/22:58:38.428320,"(-5, -4, -5, -1, -2, -2, -3, -3)"
2022/11/28/22:58:38.430078,"(-2, 0, -1, 0, 0, 0, -3, -4)"
2022/11/28/22:58:38.430103,"(0, -2, -2, 0, 1, -3, -3, 2)"
2022/11/28/22:58:38.443591,"(-1, 0, -1, 0, 1, 2, 2, 2)"
2022/11/28/22:58:38.443615,"(3, 11, -2, -2, -3, -9, -14, -10)"
2022/11/28/22:58:38.445402,"(-31, -18, -1, 0, 0, 13, 13, -1)"
2022/11/28/22:58:38.445432,"(21, 24, 3, 2, 2, 3, 22, 25)"
2022/11/28/22:58:38.465555,"(-4, -13, -4, -2, -3, -3, -1, 4)"
2022/11/28/22:58:38.465656,"(-2, 17, 2, -2, 1, 1, -5, -15)"
2022/11/28/22:58:38.467297,"(16, 3, -2, 0, -1, -9, -5, 8)"
2022/11/28/22:58:38.467307,"(-3, -7, -1, 0, 0, 5, 0, -1)"
2022/11/28/22:58:38.479059,"(-7, 3, 1, 2, 2, -2, -3, -5)"
2022/11/28/22:58:38.479080,"(-4, -5, -2, -2, -2, 1, 5, 6)"
2022/11/28/22:58:38.488113,"(16, -13, -3, -1, 0, -2, 0, -2)"
2022/11/28/22:58:38.488127,"(-6, -4, -1, -1, -5, -3, -3, -4)"
2022/11/28/22:58:38.502733,"(-1, 0, 1, 0, 0, 0, 0, 2)"
2022/11/28/22:58:38.502748,"(0, -10, -3, -1, -3, -5, -12, -6)"
2022/11/28/22:58:38.504759,"(-8, 7, -1, -1, -1, 1, 4, -12)"
2022/11/28/22:58:38.504776,"(0, -5, -2, -4, -8, -12, -9, -2)"
2022/11/28/22:58:38.525374,"(-7, -4, 1, 0, 2, 10, 15, 15)"
2022/11/28/22:58:38.525392,"(-9, -14, -2, 1, 2, -2, -2, -7)"
2022/11/28/22:58:38.527023,"(24, 4, 3, 0, 1, 2, -2, 17)"
2022/11/28/22:58:38.527055,"(4, -1, 0, -1, -2, -2, -7, -12)"
2022/11/28/22:58:38.538656,"(-1, 4, 0, -3, -2, -2, 0, -6)"
2022/11/28/22:58:38.538676,"(1, -5, -1, -1, -1, 3, 5, 8)"
2022/11/28/22:58:38.548276,"(-1, 6, 1, 1, 0, -4, -3, -1)"
2022/11/28/22:58:38.548288,"(-2, -6, -1, 1, 2, 1, -2, -1)"
2022/11/28/22:58:38.562671,"(2, 0, -3, 0, 0, -1, -1, 5)"
2022/11/28/22:58:38.562695,"(5, 3, 1, -2, 0, 3, -1, -5)"
2022/11/28/22:58:38.564520,"(-1, 1, 1, 0, 3, 1, -2, -4)"
2022/11/28/22:58:38.564539,"(-8, -2, 0, -1, -4, -4, 0, 0)"
2022/11/28/22:58:38.585255,"(-2, -6, -8, -7, -9, -9, -4, -7)"
2022/11/28/22:58:38.585402,"(-2, 5, 1, -1, -1, 0, 2, 5)"
2022/11/28/22:58:38.587095,"(-6, 0, 2, -8, 2, 1, -1, -4)"
2022/11/28/22:58:38.587106,"(-11, -13, -7, 7, 3, 1, -1, -1)"
2022/11/28/22:58:38.599507,"(-3, -7, -3, 0, -5, -6, -6, -4)"
2022/11/28/22:58:38.599544,"(-9, 2, -4, -7, -5, -8, 1, 0)"
2022/11/28/22:58:38.607123,"(3, 7, 6, -3, -7, 3, 0, 1)"
2022/11/28/22:58:38.607135,"(5, 4, 9, 8, 5, 6, -1, -3)"
2022/11/28/22:58:38.622588,"(-4, -8, -5, -3, -3, -5, -1, -2)"
2022/11/28/22:58:38.622603,"(2, -8, -6, -1, -3, 1, 1, 6)"
2022/11/28/22:58:38.624429,"(-8, 10, 2, -6, 1, -3, -6, -6)"
2022/11/28/22:58:38.624443,"(3, 2, -2, 7, 11, 5, -1, 0)"
2022/11/28/22:58:38.646177,"(4, 8, 4, 7, 3, 2, 0, -1)"
2022/11/28/22:58:38.646209,"(-3, 1, 8, 2, -3, -5, 0, -2)"
2022/11/28/22:58:38.647582,"(-9, -15, -6, -6, -6, -7, -4, -4)"
2022/11/28/22:58:38.647594,"(2, 1, -11, -9, -10, -4, 1, 0)"
2022/11/28/22:58:38.659456,"(-3, -3, -10, 2, 1, 0, -4, -4)"
2022/11/28/22:58:38.659483,"(-1, -16, -9, -10, -2, 1, 3, 0)"
2022/11/28/22:58:38.667006,"(-1, 8, 6, 6, 1, 1, -2, -1)"
2022/11/28/22:58:38.667011,"(-6, 11, 9, -3, 5, 4, -4, -3)"
2022/11/28/22:58:38.682855,"(10, 7, 13, 4, 3, 4, -1, -1)"
2022/11/28/22:58:38.683435,"(-7, -13, -20, -11, -14, -6, -2, -3)"
2022/11/28/22:58:38.684779,"(6, 10, 6, 4, 7, -3, -1, 0)"
2022/11/28/22:58:38.684805,"(-2, -10, 1, -4, -1, 0, -1, -2)"
2022/11/28/22:58:38.705345,"(-5, 2, -9, -5, 2, 3, 4, 0)"
2022/11/28/22:58:38.705362,"(-10, 13, 19, 6, 3, 0, -8, -8)"
2022/11/28/22:58:38.706999,"(8, -14, -9, -1, -1, 1, 3, 2)"
2022/11/28/22:58:38.707011,"(-7, -24, -31, -9, -14, -9, 0, 0)"
2022/11/28/22:58:38.719679,"(-2, 13, 25, -3, 1, -1, -6, -5)"
2022/11/28/22:58:38.719710,"(17, 15, 19, 6, 11, 9, 5, 6)"
2022/11/28/22:58:38.727058,"(-18, -19, -23, 1, -4, -5, -3, -3)"
2022/11/28/22:58:38.727063,"(5, 6, 12, 1, 5, 0, 1, -1)"
2022/11/28/22:58:38.744122,"(3, -5, -3, 3, 4, 4, 3, 2)"
2022/11/28/22:58:38.744147,"(15, 25, 17, 8, 15, 10, 7, 5)"
2022/11/28/22:58:38.745699,"(-13, -14, 14, 3, -3, -4, 1, -5)"
2022/11/28/22:58:38.745726,"(-23, -32, -35, -15, -19, -22, 1, -1)"
2022/11/28/22:58:38.765393,"(-12, -7, -11, -5, -2, -11, -5, -9)"
2022/11/28/22:58:38.765414,"(15, 6, 2, -2, 7, 2, 6, 5)"
2022/11/28/22:58:38.767180,"(-12, 11, 20, -1, -3, -1, -4, -7)"
2022/11/28/22:58:38.767191,"(17, -3, -18, 8, 8, 16, 3, 8)"
2022/11/28/22:58:38.779166,"(10, 10, 23, -2, -11, -5, 2, 5)"
2022/11/28/22:58:38.779203,"(-9, -6, -25, 6, 9, -1, -2, -4)"
2022/11/28/22:58:38.788219,"(-6, -31, -36, -19, -8, -6, -1, -2)"
2022/11/28/22:58:38.788234,"(-2, -6, 8, -4, -5, -3, 0, -2)"
2022/11/28/22:58:38.802525,"(-6, 3, 12, 1, 2, 0, -6, -7)"
2022/11/28/22:58:38.802538,"(11, 4, -6, 1, -6, 1, 1, 4)"
2022/11/28/22:58:38.804411,"(-4, 35, 30, 2, 2, 0, -5, -7)"
2022/11/28/22:58:38.804426,"(13, -23, -27, 0, -1, -2, 0, 5)"
2022/11/28/22:58:38.825470,"(2, -26, -49, -14, -3, 2, 3, 6)"
2022/11/28/22:58:38.825481,"(-21, -16, 5, -4, -32, -8, -4, -5)"
2022/11/28/22:58:38.827199,"(0, 17, 7, 4, 14, 2, 1, -1)"
2022/11/28/22:58:38.827215,"(8, 34, 34, 5, 3, 4, -3, -3)"
2022/11/28/22:58:38.838671,"(5, 8, 7, 6, -2, 1, -1, -1)"
2022/11/28/22:58:38.838681,"(-3, -19, -10, -6, -6, -6, -4, -2)"
2022/11/28/22:58:38.848450,"(10, -1, -13, 7, -1, 5, 8, 8)"
2022/11/28/22:58:38.848477,"(-10, 8, 22, -16, -1, -1, -4, -7)"
2022/11/28/22:58:38.862871,"(-6, 4, -1, 1, -2, -5, -1, 2)"
2022/11/28/22:58:38.863052,"(-9, -18, -24, -6, -9, -11, -4, -8)"
2022/11/28/22:58:38.865149,"(8, -6, -1, 0, 7, 2, 1, 1)"
2022/11/28/22:58:38.865164,"(9, 9, 15, 10, 7, 7, 1, 2)"
2022/11/28/22:58:38.885464,"(3, 5, -3, 12, 17, 1, -1, 1)"
2022/11/28/22:58:38.885478,"(-15, -2, 3, 2, 10, -4, -5, -9)"
2022/11/28/22:58:38.887448,"(1, -6, -24, -5, -9, -7, 0, 4)"
2022/11/28/22:58:38.887464,"(-5, -5, 12, -7, -5, 1, 1, -2)"
2022/11/28/22:58:38.899869,"(10, 6, 1, -4, -13, 1, -2, 5)"
2022/11/28/22:58:38.899888,"(-1, 2, 2, -4, -8, -5, -4, -1)"
2022/11/28/22:58:38.908506,"(-4, -9, -1, -4, -1, -2, -3, -3)"
2022/11/28/22:58:38.908535,"(-2, 14, 9, 6, -2, 0, -3, -5)"
2022/11/28/22:58:38.922860,"(5, -5, 1, 2, 2, 6, 2, 1)"
2022/11/28/22:58:38.922877,"(3, -3, -4, 3, 6, 0, 1, 4)"
2022/11/28/22:58:38.924661,"(-6, 0, -1, -2, -7, -4, -3, -4)"
2022/11/28/22:58:38.924678,"(-9, -3, 1, -3, -5, -5, -2, -4)"
2022/11/28/22:58:38.945534,"(-3, -4, -4, 2, 2, -1, 0, 0)"
2022/11/28/22:58:38.945574,"(-1, 0, 4, -2, 3, 1, 0, 0)"
2022/11/28/22:58:38.947057,"(3, 1, 8, 2, -1, 5, 0, 0)"
2022/11/28/22:58:38.947074,"(-4, 3, -9, -2, -4, -9, -2, -1)"
2022/11/28/22:58:38.958946,"(-6, -8, -15, -8, -4, -6, 1, -1)"
2022/11/28/22:58:38.958968,"(1, 0, 8, 1, -2, 2, -3, 0)"
2022/11/28/22:58:38.967887,"(2, -3, -1, 5, 1, 2, -1, 0)"
2022/11/28/22:58:38.967915,"(-4, -2, 2, 0, 2, -2, -3, -2)"
2022/11/28/22:58:38.982172,"(-3, 5, 0, -8, -7, -4, -1, -3)"
2022/11/28/22:58:38.982183,"(-1, 0, -4, -6, -6, -4, -3, -2)"
2022/11/28/22:58:38.988854,"(1, -7, 0, 5, 4, 4, 2, 2)"
2022/11/28/22:58:38.988875,"(3, 1, -3, 3, 4, 2, -1, 2)"
2022/11/28/22:58:39.005578,"(-5, -3, 5, -2, -2, -4, -5, -6)"
2022/11/28/22:58:39.005614,"(1, -4, 0, 1, 3, 3, 4, 2)"
2022/11/28/22:58:39.007447,"(-1, 1, 0, -2, -5, -6, -2, -5)"
2022/11/28/22:58:39.007463,"(-3, -4, 2, 0, 2, 5, 1, -2)"
2022/11/28/22:58:39.018794,"(6, 1, 3, 4, 1, 3, 0, 1)"
2022/11/28/22:58:39.018815,"(-8, -3, -11, -22, -10, -11, -3, -4)"
2022/11/28/22:58:39.027968,"(-1, 3, 1, -2, -4, -4, -1, 0)"
2022/11/28/22:58:39.027988,"(-1, -2, -9, 9, -7, -3, -1, -1)"
2022/11/28/22:58:39.041937,"(-3, -1, 14, 8, 11, 4, -1, -4)"
2022/11/28/22:58:39.042042,"(2, 1, 5, 3, 2, 1, -1, 0)"
2022/11/28/22:58:39.049281,"(8, 0, -3, -3, -3, -3, -1, 1)"
2022/11/28/22:58:39.049299,"(7, 7, -5, 2, 5, 4, 1, 3)"
2022/11/28/22:58:39.065068,"(-9, -1, -4, -2, -9, -5, -3, -4)"
2022/11/28/22:58:39.065097,"(4, 2, 4, 4, 2, 1, 1, -1)"
2022/11/28/22:58:39.066900,"(3, 1, -3, -4, 4, 0, -1, 1)"
2022/11/28/22:58:39.066925,"(-4, -7, -3, -10, -2, -3, -4, -4)"
2022/11/28/22:58:39.087698,"(2, -4, 1, 0, 5, 4, 0, 1)"
2022/11/28/22:58:39.087710,"(1, 5, 1, -1, -2, 1, 0, 1)"
2022/11/28/22:58:39.089421,"(-6, -7, -7, -3, -7, -3, -4, -2)"
2022/11/28/22:58:39.089435,"(-1, -1, 2, -2, -3, -4, -3, -1)"
2022/11/28/22:58:39.102063,"(-3, 0, -6, -7, -9, -6, -5, -3)"
2022/11/28/22:58:39.102089,"(-4, 1, 2, -1, 0, -2, -3, -5)"
2022/11/28/22:58:39.108526,"(-2, -2, -5, -13, -8, -2, -2, -1)"
2022/11/28/22:58:39.108543,"(-7, -2, 2, 1, -1, -2, -4, -3)"
2022/11/28/22:58:39.125400,"(1, -3, 1, 10, 10, 0, -1, -1)"
2022/11/28/22:58:39.125441,"(4, -6, -2, 9, -2, 6, 3, 3)"
2022/11/28/22:58:39.126983,"(-2, 2, -4, -1, 8, -1, -1, 0)"
2022/11/28/22:58:39.127010,"(-1, 0, 1, -11, -10, -2, -1, -3)"
2022/11/28/22:58:39.148464,"(-1, 0, 0, -3, -6, -2, -2, -2)"
2022/11/28/22:58:39.148502,"(0, -8, 1, 17, 11, 4, 2, 2)"
2022/11/28/22:58:39.149872,"(2, 2, 5, 5, 2, 5, 2, 4)"
2022/11/28/22:58:39.149899,"(-3, -3, -9, -24, 1, -3, 0, 1)"
2022/11/28/22:58:39.162895,"(-1, 2, 1, 13, -2, -1, 0, 1)"
2022/11/28/22:58:39.162922,"(1, 2, 2, -1, 2, -1, -1, -3)"
2022/11/28/22:58:39.170787,"(-5, -4, 0, -1, -6, -4, -1, -4)"
2022/11/28/22:58:39.170801,"(1, 2, -1, 4, 5, 0, 0, 1)"
2022/11/28/22:58:39.192729,"(-3, -2, -3, -11, -4, 0, 0, -4)"
2022/11/28/22:58:39.192764,"(1, -3, 0, -2, -2, 0, -3, 0)"
2022/11/28/22:58:39.194538,"(-2, 3, 1, 3, -1, -3, 1, -1)"
2022/11/28/22:58:39.194564,"(-2, -2, -3, -1, -2, -2, -2, -1)"
2022/11/28/22:58:39.208483,"(2, -1, 1, -1, 1, 2, 4, 2)"
2022/11/28/22:58:39.208505,"(2, 0, -2, -4, -2, -1, 0, 2)"
2022/11/28/22:58:39.209825,"(1, -3, 1, 3, 2, 1, -1, -2)"
2022/11/28/22:58:39.209848,"(1, 0, 3, 6, 1, 1, -1, 0)"
2022/11/28/22:58:39.230423,"(-2, -2, -2, -6, -4, -3, 0, -1)"
2022/11/28/22:58:39.230462,"(1, -1, -5, -3, 2, 1, 1, 2)"
2022/11/28/22:58:39.232436,"(-3, -1, 1, 0, -3, -4, -2, -3)"
2022/11/28/22:58:39.232461,"(2, 0, -1, 14, 3, 1, 1, 0)"
2022/11/28/22:58:39.245133,"(-9, 1, 2, -6, -5, -5, -6, -4)"
2022/11/28/22:58:39.245157,"(0, 0, -5, -3, 0, 1, 0, 1)"
2022/11/28/22:58:39.246973,"(-8, -7, -14, -10, -3, -2, -1, -3)"
2022/11/28/22:58:39.246987,"(-1, -2, 0, -2, -1, -3, -2, -1)"
2022/11/28/22:58:39.267701,"(2, -3, -1, -2, 1, 2, 0, 0)"
2022/11/28/22:58:39.267732,"(0, 3, 3, 1, -1, 0, -1, -2)"
2022/11/28/22:58:39.269719,"(0, 1, 2, 2, -1, -3, -4, 1)"
2022/11/28/22:58:39.269742,"(-2, -4, -4, -2, 1, -2, -3, -1)"
2022/11/28/22:58:39.282161,"(-2, -2, -1, -3, 1, 0, 0, 1)"
2022/11/28/22:58:39.282177,"(-3, 0, -2, -4, -3, -3, -2, -3)"
2022/11/28/22:58:39.288791,"(1, 0, 0, 1, -1, 1, 1, 0)"
2022/11/28/22:58:39.288805,"(1, 0, -1, 2, 0, 1, 0, -1)"
2022/11/28/22:58:39.305463,"(0, 0, 1, -2, -1, -2, 0, -1)"
2022/11/28/22:58:39.305477,"(-3, -3, -3, 0, -2, -1, 0, -2)"
2022/11/28/22:58:39.307377,"(-2, -2, -1, 1, 1, -4, -2, -3)"
2022/11/28/22:58:39.307565,"(1, 7, 7, 3, -1, 2, 0, 1)"
2022/11/28/22:58:39.327892,"(1, -4, -7, -2, -2, 0, 0, -1)"
2022/11/28/22:58:39.327907,"(0, 0, 0, -2, -2, -3, -1, -2)"
2022/11/28/22:58:39.329908,"(-4, 2, -3, -3, -4, -3, -1, -1)"
2022/11/28/22:58:39.329921,"(-3, -10, -3, -2, 2, -2, 0, -4)"
2022/11/28/22:58:39.341971,"(1, 8, 0, -2, 0, -3, 0, 1)"
2022/11/28/22:58:39.341980,"(-3, -3, -4, -7, -3, -2, -2, -3)"
2022/11/28/22:58:39.348785,"(6, 0, 5, 4, 1, 0, 0, 3)"
2022/11/28/22:58:39.348798,"(-1, -2, -2, 0, -3, -3, -3, -3)"
2022/11/28/22:58:39.365168,"(-1, -5, -1, -1, 1, 3, 1, 0)"
2022/11/28/22:58:39.365186,"(0, -3, -2, 0, 1, -1, -1, -1)"
2022/11/28/22:58:39.367360,"(1, 0, 0, -2, -1, 1, -2, -1)"
2022/11/28/22:58:39.367386,"(-1, 0, -4, -1, -1, 1, 1, -1)"
2022/11/28/22:58:39.387756,"(-2, -1, 1, -2, -1, -2, -1, -1)"
2022/11/28/22:58:39.387781,"(-3, -4, 0, 0, -2, 1, 0, -1)"
2022/11/28/22:58:39.389872,"(0, 4, 1, 0, 0, 3, 0, 0)"
2022/11/28/22:58:39.389897,"(-1, 1, 2, -2, -3, -3, -3, -1)"
2022/11/28/22:58:39.401885,"(2, 2, -4, -2, -3, -2, -1, -2)"
2022/11/28/22:58:39.402170,"(1, -2, -3, 1, 2, 2, -1, 1)"
2022/11/28/22:58:39.408622,"(-9, -5, 1, -1, -1, -3, -3, -6)"
2022/11/28/22:58:39.408645,"(1, 1, -1, -2, 0, -1, 1, -1)"
2022/11/28/22:58:39.425558,"(-3, -4, -2, -1, -4, -1, -2, 2)"
2022/11/28/22:58:39.425590,"(-2, 2, 1, 1, 1, -4, -2, -3)"
2022/11/28/22:58:39.427178,"(-4, -4, -3, -5, -6, -3, -2, -1)"
2022/11/28/22:58:39.427204,"(4, 3, -1, -1, 2, 2, 1, 2)"
2022/11/28/22:58:39.448513,"(-1, -7, 1, -1, 2, 0, -1, -2)"
2022/11/28/22:58:39.448550,"(2, 0, -1, -3, -5, 0, 1, 1)"
2022/11/28/22:58:39.450607,"(-1, -1, -6, 1, 0, -1, -3, -2)"
2022/11/28/22:58:39.450633,"(-5, -3, -1, -3, -2, -2, 0, -3)"
2022/11/28/22:58:39.462109,"(0, -4, -3, -2, -1, 0, -1, 0)"
2022/11/28/22:58:39.462200,"(2, 9, 8, 0, 1, 0, 0, 1)"
2022/11/28/22:58:39.468621,"(-3, 2, 0, -2, -2, -1, 0, -3)"
2022/11/28/22:58:39.468635,"(1, -4, -6, -1, -4, 2, 2, 3)"
2022/11/28/22:58:39.485621,"(2, 1, -4, 3, 5, -1, -2, -1)"
2022/11/28/22:58:39.485657,"(-7, -3, 4, -6, -10, -5, -3, -3)"
2022/11/28/22:58:39.487541,"(2, 2, 2, -6, 1, 1, 0, 1)"
2022/11/28/22:58:39.487565,"(2, -2, 0, 16, 9, 4, 3, 2)"
2022/11/28/22:58:39.507590,"(-4, 7, 2, -1, -1, -4, -1, -2)"
2022/11/28/22:58:39.507778,"(-6, -9, -6, -6, -3, -5, -3, -4)"
2022/11/28/22:58:39.509382,"(4, -4, -4, -16, -6, 1, 1, 1)"
2022/11/28/22:58:39.509399,"(-6, -9, -10, -2, -14, -3, -3, -5)"
2022/11/28/22:58:39.521226,"(7, 6, 6, 21, 20, 3, 1, 3)"
2022/11/28/22:58:39.521245,"(-1, 2, -1, 2, -3, 0, 0, -2)"
2022/11/28/22:58:39.530538,"(-1, -7, 1, -2, 0, 1, 2, -3)"
2022/11/28/22:58:39.530563,"(5, 1, -7, -30, -6, 1, 1, 1)"
2022/11/28/22:58:39.545425,"(-10, -6, -4, -5, -10, -6, -5, -4)"
2022/11/28/22:58:39.545467,"(-1, 8, 16, 24, 5, 1, -1, -2)"
2022/11/28/22:58:39.547097,"(-3, 0, -8, 4, 1, -6, -3, -2)"
2022/11/28/22:58:39.547112,"(2, 2, 1, -4, 2, 1, 1, 1)"
2022/11/28/22:58:39.567821,"(3, 1, 0, -25, -5, 6, 1, -1)"
2022/11/28/22:58:39.568037,"(1, -4, -5, 23, -4, -3, -1, 3)"
2022/11/28/22:58:39.569757,"(-4, -1, 2, 6, 5, -3, -1, -2)"
2022/11/28/22:58:39.569766,"(-5, 6, 0, -4, 0, -1, -1, -2)"
2022/11/28/22:58:39.581538,"(2, -4, -1, -6, -2, 3, 2, 1)"
2022/11/28/22:58:39.581557,"(9, 0, -4, -11, 0, 5, 1, 2)"
2022/11/28/22:58:39.590806,"(-6, 1, 3, 10, 5, -1, -4, -3)"
2022/11/28/22:58:39.590821,"(-11, -1, 4, 0, -7, -10, -5, -5)"
2022/11/28/22:58:39.605468,"(2, 1, -2, -5, -7, 0, 0, -1)"
2022/11/28/22:58:39.605487,"(3, -3, -1, -4, 2, 6, 1, 1)"
2022/11/28/22:58:39.606799,"(0, 0, -5, 4, -6, -7, -3, -1)"
2022/11/28/22:58:39.606812,"(-3, -5, -12, -12, -1, 1, -1, -3)"
