time,.data
2022/11/28/23:08:23.915625,"(-6, -17, 6, -8, -2, 0, -21, -11)"
2022/11/28/23:08:23.915656,"(-25, -10, -10, -9, -6, 1, 7, -15)"
2022/11/28/23:08:23.916636,"(-7, 14, 14, 10, 0, -2, 12, 18)"
2022/11/28/23:08:23.916647,"(-5, 5, -23, -13, -1, -2, -32, 13)"
2022/11/28/23:08:23.938657,"(15, -12, 13, 5, 0, -2, 14, -1)"
2022/11/28/23:08:23.938688,"(6, 10, -3, 0, -3, 0, 1, 2)"
2022/11/28/23:08:23.939296,"(-14, -15, -12, -20, -4, -2, -6, 2)"
2022/11/28/23:08:23.939313,"(-12, 11, 12, 23, 0, -3, 4, -36)"
2022/11/28/23:08:23.961218,"(-17, -1, 17, -4, 3, 0, -12, -12)"
2022/11/28/23:08:23.961253,"(-2, -8, -19, -2, -1, 1, 1, 5)"
2022/11/28/23:08:23.962105,"(14, 29, 7, 1, -2, -1, -6, 0)"
2022/11/28/23:08:23.962130,"(2, -18, 8, -8, -2, 1, 13, -4)"
2022/11/28/23:08:23.974777,"(-7, 2, -6, 0, -1, 0, 6, 2)"
2022/11/28/23:08:23.974799,"(13, 4, -1, 4, -3, -2, -2, 0)"
2022/11/28/23:08:23.983391,"(17, 2, -14, -13, -1, -2, -10, -6)"
2022/11/28/23:08:23.983505,"(0, -37, 18, 4, -1, -1, -7, 19)"
2022/11/28/23:08:23.999203,"(-19, 14, 3, 10, 2, 3, 26, -10)"
2022/11/28/23:08:23.999254,"(-8, -9, -5, -1, 2, 3, -8, -5)"
2022/11/28/23:08:24.000062,"(-2, -6, 2, 6, -4, -2, -2, -3)"
2022/11/28/23:08:24.000085,"(-7, 25, 10, -7, 0, 1, 4, -9)"
2022/11/28/23:08:24.021990,"(16, -13, -29, -5, -5, -2, 3, 40)"
2022/11/28/23:08:24.022158,"(-13, -12, 14, 2, -1, -1, -10, -54)"
2022/11/28/23:08:24.023071,"(-74, 4, -8, -2, -2, -2, 5, -7)"
2022/11/28/23:08:24.023100,"(2, -3, -15, -3, -3, -1, 6, 10)"
2022/11/28/23:08:24.034749,"(25, -1, 4, -1, -2, -2, -7, -18)"
2022/11/28/23:08:24.034774,"(13, 2, -14, -12, -2, -3, -7, 14)"
2022/11/28/23:08:24.043459,"(1, 6, 9, 3, 0, 0, -4, -16)"
2022/11/28/23:08:24.043486,"(-22, 4, 9, 1, 0, 2, 12, 15)"
2022/11/28/23:08:24.058266,"(3, -1, -19, -21, -2, -2, -12, -5)"
2022/11/28/23:08:24.058283,"(-12, -2, 12, 20, 1, -1, 7, -7)"
2022/11/28/23:08:24.059164,"(11, -5, -8, -10, 0, 0, -4, -19)"
2022/11/28/23:08:24.059175,"(-4, 4, 10, 0, 0, -3, -2, 0)"
2022/11/28/23:08:24.081351,"(-2, -9, 8, 11, -1, 0, 0, 9)"
2022/11/28/23:08:24.081376,"(-7, -20, -15, -2, 4, 1, 1, 7)"
2022/11/28/23:08:24.082158,"(23, 34, 19, 10, 2, -1, 2, 4)"
2022/11/28/23:08:24.082269,"(-3, 10, 3, -7, -2, -2, -9, 1)"
2022/11/28/23:08:24.095140,"(14, -6, -2, -9, -5, -2, -5, 4)"
2022/11/28/23:08:24.095160,"(-40, -18, -16, -7, -4, -5, 2, -9)"
2022/11/28/23:08:24.103176,"(-18, -9, -12, 3, -2, 1, 3, 2)"
2022/11/28/23:08:24.103211,"(24, 12, 11, -2, -1, -2, 0, 11)"
2022/11/28/23:08:24.117914,"(8, -5, 6, 7, 1, -1, 4, -9)"
2022/11/28/23:08:24.118137,"(-1, 11, 0, -4, -4, -3, -8, 24)"
2022/11/28/23:08:24.118666,"(20, -5, -1, -2, -1, 1, -7, -22)"
2022/11/28/23:08:24.118690,"(1, -6, -10, -3, -1, -1, 3, -20)"
2022/11/28/23:08:24.141397,"(14, 4, -1, 6, -1, -1, -3, 21)"
2022/11/28/23:08:24.141408,"(12, 9, 10, -5, 1, 5, 14, 47)"
2022/11/28/23:08:24.142310,"(-17, 1, 3, 2, 0, -1, -4, -27)"
2022/11/28/23:08:24.142338,"(5, -10, -13, 2, -1, -1, 0, 0)"
2022/11/28/23:08:24.155321,"(-7, 3, 5, 4, -1, -1, -6, -2)"
2022/11/28/23:08:24.155361,"(-2, 8, 1, -6, -1, -4, -10, -2)"
2022/11/28/23:08:24.164207,"(-41, -15, -4, 1, -5, -2, 2, 39)"
2022/11/28/23:08:24.164469,"(-17, -12, -8, -1, -2, 2, 6, -30)"
2022/11/28/23:08:24.178298,"(-20, 3, 1, -5, 1, -3, -8, -49)"
2022/11/28/23:08:24.178320,"(9, 2, 3, -4, -3, -6, 21, 3)"
2022/11/28/23:08:24.179031,"(32, -3, -1, 11, 2, -2, -18, -35)"
2022/11/28/23:08:24.179052,"(-5, 2, -5, -2, 1, 0, 8, 27)"
2022/11/28/23:08:24.201592,"(10, -1, -2, -2, -1, -1, 0, 10)"
2022/11/28/23:08:24.201617,"(9, -5, -1, -2, -1, 1, 0, 2)"
2022/11/28/23:08:24.202545,"(17, -2, -2, -4, -1, -3, -3, -10)"
2022/11/28/23:08:24.202568,"(8, -1, -4, -1, 0, 2, 13, 29)"
2022/11/28/23:08:24.214968,"(-3, -2, -1, 2, 1, 0, -7, -8)"
2022/11/28/23:08:24.214993,"(-14, -6, -1, -1, -2, 0, 1, -20)"
2022/11/28/23:08:24.223592,"(26, 7, 4, 0, -1, 1, -2, 27)"
2022/11/28/23:08:24.223610,"(-36, -6, -8, -4, -3, -5, -9, -18)"
2022/11/28/23:08:24.238359,"(0, -5, -3, -3, -3, 0, 8, 20)"
2022/11/28/23:08:24.238383,"(2, 0, 1, -1, -2, -1, 4, -5)"
2022/11/28/23:08:24.239021,"(46, 7, -3, -1, 0, 0, 2, 11)"
2022/11/28/23:08:24.239032,"(17, -5, -2, -1, -2, -2, -7, 7)"
2022/11/28/23:08:24.261574,"(-19, 3, 3, 1, 2, 0, 8, -7)"
2022/11/28/23:08:24.261619,"(-11, -4, -4, -3, -3, -2, -15, -1)"
2022/11/28/23:08:24.262468,"(-11, -8, -9, -7, -5, -2, 4, 1)"
2022/11/28/23:08:24.262606,"(14, 6, 7, 4, -1, -4, -7, -6)"
2022/11/28/23:08:24.284911,"(-30, 2, 2, 3, 2, 3, 11, 25)"
2022/11/28/23:08:24.284943,"(38, 3, 0, 0, 0, -2, -10, 11)"
2022/11/28/23:08:24.285332,"(-15, 7, -1, -2, 0, 0, 7, -4)"
2022/11/28/23:08:24.285400,"(7, -21, -17, -7, -2, 1, 0, 6)"
2022/11/28/23:08:24.298213,"(-20, -21, 13, 1, -2, -3, -6, -4)"
2022/11/28/23:08:24.298235,"(36, -4, -3, 0, 1, 2, 5, 26)"
2022/11/28/23:08:24.298949,"(-92, 10, 13, -1, -2, 1, 3, -32)"
2022/11/28/23:08:24.298970,"(29, -19, -19, -2, 6, -2, -5, 8)"
2022/11/28/23:08:24.321592,"(-11, 50, 8, -3, -4, -2, -3, -20)"
2022/11/28/23:08:24.321609,"(8, 20, 25, 9, 3, 4, 9, 57)"
2022/11/28/23:08:24.322160,"(72, -20, -15, -6, -2, -2, -6, 7)"
2022/11/28/23:08:24.322197,"(12, -18, 7, 3, -5, -4, -3, 12)"
2022/11/28/23:08:24.344492,"(-30, 6, -11, -4, -3, -2, -5, -21)"
2022/11/28/23:08:24.344511,"(-35, -9, -11, -6, -1, 1, 17, 17)"
2022/11/28/23:08:24.344922,"(3, 4, 2, 1, -2, 0, 0, -12)"
2022/11/28/23:08:24.344929,"(-3, -4, -6, 0, 1, 5, 14, 5)"
2022/11/28/23:08:24.358137,"(-1, -17, -12, -5, -1, -3, -18, 2)"
2022/11/28/23:08:24.358166,"(-43, -6, 3, 2, 0, 1, 6, -2)"
2022/11/28/23:08:24.358794,"(45, 28, 0, -1, -1, -6, -27, -53)"
2022/11/28/23:08:24.358802,"(-11, 6, 5, -2, 0, 0, -1, -31)"
2022/11/28/23:08:24.381726,"(26, -6, -7, 2, -1, 1, 2, 36)"
2022/11/28/23:08:24.381746,"(-23, -1, 7, -4, -5, -4, -12, -23)"
2022/11/28/23:08:24.382406,"(-21, -12, -8, -2, -4, -2, 11, 5)"
2022/11/28/23:08:24.382536,"(25, 7, 5, -1, 2, 2, 4, 9)"
2022/11/28/23:08:24.403611,"(-11, -4, -5, -3, -1, 1, 3, 19)"
2022/11/28/23:08:24.403891,"(28, 2, -6, 0, 0, -1, -4, 5)"
2022/11/28/23:08:24.404169,"(6, 5, 7, 2, -1, 1, 6, 6)"
2022/11/28/23:08:24.404188,"(0, 22, 9, 1, 0, -1, -18, -24)"
2022/11/28/23:08:24.418082,"(16, -12, -1, 9, 0, -1, 5, 19)"
2022/11/28/23:08:24.418103,"(-4, 0, -8, -11, -4, -2, -7, -20)"
2022/11/28/23:08:24.418882,"(-9, -6, 2, 10, 3, 2, 4, 29)"
2022/11/28/23:08:24.418896,"(-25, 2, 3, -6, -6, -2, -3, -33)"
2022/11/28/23:08:24.441600,"(14, -7, -2, 2, -5, -5, -11, -30)"
2022/11/28/23:08:24.441667,"(3, 1, -3, 5, -3, -1, -9, -31)"
2022/11/28/23:08:24.442574,"(-6, -11, -4, -7, -1, -3, -3, 18)"
2022/11/28/23:08:24.442600,"(-20, 0, 6, -3, -4, -2, 0, -14)"
2022/11/28/23:08:24.464251,"(6, 7, 6, 12, -1, -1, -7, 5)"
2022/11/28/23:08:24.464271,"(-14, -12, -15, -9, 0, 0, 10, -30)"
2022/11/28/23:08:24.464730,"(19, -11, -4, -3, -2, -3, -4, -7)"
2022/11/28/23:08:24.464752,"(-2, -6, -10, -2, -1, -1, 12, 55)"
2022/11/28/23:08:24.478465,"(30, 8, 9, -9, 1, -4, -8, -22)"
2022/11/28/23:08:24.478485,"(1, 2, 0, 3, 1, 1, -4, -21)"
2022/11/28/23:08:24.479382,"(-1, -6, 1, 1, 0, -1, -3, -26)"
2022/11/28/23:08:24.479409,"(-10, 5, -3, -2, 2, 0, -4, 5)"
2022/11/28/23:08:24.501355,"(-9, -8, -11, -6, -2, -1, -1, -4)"
2022/11/28/23:08:24.501376,"(-14, -4, 0, -6, -5, -1, 3, -10)"
2022/11/28/23:08:24.502275,"(-4, 5, 3, 12, -1, 2, 6, 30)"
2022/11/28/23:08:24.502326,"(0, 0, -7, -9, 0, -2, -7, -1)"
2022/11/28/23:08:24.524326,"(6, -1, 0, 4, 4, -1, -4, -5)"
2022/11/28/23:08:24.524339,"(9, 2, -14, 5, 2, 0, -10, 0)"
2022/11/28/23:08:24.524612,"(-14, -3, 23, -6, -2, -3, -5, 4)"
2022/11/28/23:08:24.524618,"(-3, 0, -9, -10, -1, -2, 0, -2)"
2022/11/28/23:08:24.538421,"(15, -43, -28, -2, -2, 1, 8, 25)"
2022/11/28/23:08:24.538452,"(-21, 35, 37, 12, -2, -1, -14, -14)"
2022/11/28/23:08:24.539165,"(5, 1, 6, 10, 3, 1, -2, 1)"
2022/11/28/23:08:24.539180,"(5, 3, -1, 4, 0, 4, 16, 44)"
2022/11/28/23:08:24.562172,"(4, 5, 8, -15, -1, -3, -3, -5)"
2022/11/28/23:08:24.562186,"(2, -8, -26, -4, -2, -2, 4, -8)"
2022/11/28/23:08:24.563193,"(-2, -19, -11, -8, -2, 0, -11, 10)"
2022/11/28/23:08:24.563218,"(0, 21, 20, 7, -1, -6, -14, -22)"
2022/11/28/23:08:24.584011,"(33, 9, 3, 1, 1, 2, 4, -5)"
2022/11/28/23:08:24.584040,"(-41, 0, 1, -3, 1, -3, 0, 10)"
2022/11/28/23:08:24.586005,"(2, 10, 2, 0, -2, -1, 3, 4)"
2022/11/28/23:08:24.586022,"(-11, -11, -9, -1, 0, 0, -5, -22)"
2022/11/28/23:08:24.597410,"(-9, 0, 2, 1, -4, -2, 11, -3)"
2022/11/28/23:08:24.597445,"(20, -12, -4, -5, -1, -1, -5, 2)"
2022/11/28/23:08:24.606672,"(-16, -5, -6, -6, 0, 1, 15, 18)"
2022/11/28/23:08:24.606693,"(-13, -3, -2, 6, -2, -1, -4, -9)"
2022/11/28/23:08:24.621952,"(-11, 1, 1, -1, 0, 3, 6, 6)"
2022/11/28/23:08:24.621977,"(6, -2, 6, -2, 1, -1, 3, -3)"
2022/11/28/23:08:24.624120,"(-9, -1, -9, -1, 2, 1, 0, 28)"
2022/11/28/23:08:24.624135,"(18, 5, 3, 0, -2, 1, 6, 29)"
2022/11/28/23:08:24.644975,"(-17, 1, 0, -1, -6, -1, -3, -36)"
2022/11/28/23:08:24.645047,"(11, -3, -4, -4, -2, -3, 1, 0)"
2022/11/28/23:08:24.646376,"(5, 4, -2, -1, 1, -3, -8, -13)"
2022/11/28/23:08:24.646388,"(-12, -3, -2, -1, -2, -2, -9, -52)"
2022/11/28/23:08:24.657301,"(5, 6, 2, -4, 0, -2, -12, 26)"
2022/11/28/23:08:24.657314,"(8, -5, -3, -1, -2, 3, 11, 13)"
2022/11/28/23:08:24.667002,"(-9, -2, -2, -2, 0, -3, -15, -18)"
2022/11/28/23:08:24.667013,"(3, 0, 1, 0, 0, -1, -4, -3)"
2022/11/28/23:08:24.681895,"(-2, 13, 9, 5, 3, -1, -10, -5)"
2022/11/28/23:08:24.681931,"(24, -1, 0, -3, 0, -1, 1, -9)"
2022/11/28/23:08:24.683898,"(28, -1, -5, -3, -1, 1, 5, 24)"
2022/11/28/23:08:24.683906,"(-5, -3, -2, 0, -1, -2, -6, -11)"
2022/11/28/23:08:24.704007,"(-39, -7, -5, -4, -4, 0, 6, -47)"
2022/11/28/23:08:24.704048,"(5, -5, 1, 2, 10, -1, -5, 4)"
2022/11/28/23:08:24.705849,"(3, 2, 4, -2, -1, -2, -3, -2)"
2022/11/28/23:08:24.705876,"(3, 6, 0, 2, -1, -2, -3, 12)"
2022/11/28/23:08:24.717399,"(-6, -3, -1, -2, -1, -1, 3, -2)"
2022/11/28/23:08:24.717427,"(-6, -1, -1, -1, -6, 0, -3, -12)"
2022/11/28/23:08:24.726669,"(-8, -9, -8, -3, 5, -2, -5, -12)"
2022/11/28/23:08:24.726694,"(15, 0, -2, 0, 1, 0, 4, 19)"
2022/11/28/23:08:24.741698,"(-15, -7, -5, -4, -1, 1, 11, 10)"
2022/11/28/23:08:24.741992,"(7, 3, 1, 2, -2, 1, -3, 15)"
2022/11/28/23:08:24.743447,"(-4, 2, -1, -3, -3, -6, -4, -8)"
2022/11/28/23:08:24.743459,"(-5, -3, 0, 1, -1, 2, -3, 2)"
2022/11/28/23:08:24.764567,"(11, 0, 0, 0, 1, -2, -6, 6)"
2022/11/28/23:08:24.764610,"(-14, -3, -3, -3, -1, 3, -1, -3)"
2022/11/28/23:08:24.766563,"(3, 11, 8, 5, -1, 4, 4, 46)"
2022/11/28/23:08:24.766622,"(17, -9, -1, -1, 0, 0, 4, -14)"
2022/11/28/23:08:24.777329,"(-19, -3, -2, -2, -2, -2, 6, -20)"
2022/11/28/23:08:24.777339,"(14, 0, 0, -1, -2, -6, -29, 2)"
2022/11/28/23:08:24.786424,"(-18, -4, -7, -5, -4, -1, 8, -31)"
2022/11/28/23:08:24.786445,"(-10, 1, 2, 1, 1, 2, -3, 11)"
2022/11/28/23:08:24.801357,"(6, 2, 0, 1, -2, -6, -3, -5)"
2022/11/28/23:08:24.801488,"(18, 1, -2, -3, -3, 3, 14, 12)"
2022/11/28/23:08:24.803440,"(-5, -7, -3, 1, 2, 5, -3, -16)"
2022/11/28/23:08:24.803458,"(4, -1, -1, 0, -5, -14, -6, 4)"
2022/11/28/23:08:24.824041,"(-1, -1, -1, -2, 5, 3, 2, 7)"
2022/11/28/23:08:24.825145,"(-3, -2, 2, -2, -4, -5, -4, -7)"
2022/11/28/23:08:24.826072,"(1, -3, -2, -3, -4, 7, 10, -3)"
2022/11/28/23:08:24.826095,"(-7, -1, -1, -4, -4, -6, -13, -2)"
2022/11/28/23:08:24.837611,"(5, 1, -2, 0, -1, 0, 5, 19)"
2022/11/28/23:08:24.837628,"(-11, 0, 0, 1, -1, -1, 1, -7)"
2022/11/28/23:08:24.847059,"(4, -3, -2, -2, 7, -1, 0, -2)"
2022/11/28/23:08:24.847070,"(-10, 1, 0, 0, -1, 2, 7, -3)"
2022/11/28/23:08:24.862410,"(6, 0, -1, -3, -2, -3, -10, -10)"
2022/11/28/23:08:24.862452,"(-4, -3, -1, 0, 1, 0, 2, -6)"
2022/11/28/23:08:24.864453,"(-6, -2, -2, -1, -4, -5, -3, -6)"
2022/11/28/23:08:24.864482,"(3, 0, -1, 0, -1, 4, 4, 2)"
2022/11/28/23:08:24.884957,"(-3, 0, 0, -1, -2, 1, 6, 6)"
2022/11/28/23:08:24.884975,"(3, 3, -2, -1, 1, -3, -4, -13)"
2022/11/28/23:08:24.886690,"(-40, -4, 1, -3, -2, -3, -9, -8)"
2022/11/28/23:08:24.886701,"(-5, -3, -1, -3, 1, 1, -4, -3)"
2022/11/28/23:08:24.897482,"(2, -2, 0, 1, -3, 1, 11, 14)"
2022/11/28/23:08:24.897498,"(1, 2, 3, 1, 9, 3, 6, 60)"
2022/11/28/23:08:24.906898,"(22, 4, 0, -1, -3, -3, 0, 7)"
2022/11/28/23:08:24.906909,"(-6, -8, -4, -3, -9, 2, 2, 3)"
2022/11/28/23:08:24.921156,"(5, 3, 0, 1, 3, -1, -9, -7)"
2022/11/28/23:08:24.921363,"(-9, -4, -5, -3, -5, -4, 1, -14)"
2022/11/28/23:08:24.923590,"(-2, 0, 1, 1, -2, 2, -2, -12)"
2022/11/28/23:08:24.923599,"(23, -1, 0, -1, 1, 0, 8, 12)"
2022/11/28/23:08:24.943964,"(-12, 3, 0, -1, -1, -1, -6, 3)"
2022/11/28/23:08:24.943986,"(-2, -4, -4, -2, -3, -2, -1, -6)"
2022/11/28/23:08:24.945990,"(16, 6, 2, 0, -2, -2, -2, -5)"
2022/11/28/23:08:24.946014,"(-5, -3, 1, 0, 1, 2, -12, -34)"
2022/11/28/23:08:24.957234,"(-3, 5, 0, 0, -1, -2, -3, -16)"
2022/11/28/23:08:24.957252,"(-11, -2, 4, 3, 2, -3, -17, -15)"
2022/11/28/23:08:24.966639,"(-12, -48, -5, 0, 1, 2, 5, 0)"
2022/11/28/23:08:24.966658,"(12, 3, -6, -1, -2, -1, 2, -4)"
2022/11/28/23:08:24.980838,"(2, -1, -7, -4, -1, 0, -5, 17)"
2022/11/28/23:08:24.980851,"(9, 34, 14, 2, 0, 4, 1, 19)"
2022/11/28/23:08:24.987253,"(14, 9, -9, -3, -2, 0, -3, -6)"
2022/11/28/23:08:24.987265,"(-4, -38, -12, 0, 0, -5, -11, 4)"
2022/11/28/23:08:25.004373,"(-10, 24, 5, 2, -1, 0, -1, 37)"
2022/11/28/23:08:25.004394,"(-26, -6, 2, -1, -2, -2, 2, -7)"
2022/11/28/23:08:25.005991,"(15, 10, 8, 1, -2, -3, -1, -8)"
2022/11/28/23:08:25.006002,"(-43, -17, -13, -4, 1, 6, 12, 31)"
2022/11/28/23:08:25.017457,"(12, 2, -1, 2, 1, 6, 7, -11)"
2022/11/28/23:08:25.017484,"(21, -9, -11, -4, -2, -2, -12, 26)"
2022/11/28/23:08:25.027040,"(-29, -4, 16, 3, 3, 2, 6, -17)"
2022/11/28/23:08:25.027057,"(20, 11, 1, -3, -3, -4, -1, -11)"
2022/11/28/23:08:25.040544,"(-16, 3, -8, -2, -1, -1, -5, -39)"
2022/11/28/23:08:25.040614,"(-13, -44, 0, 2, 1, -1, -11, -8)"
2022/11/28/23:08:25.047390,"(71, 31, -4, -1, 0, -2, -2, 57)"
2022/11/28/23:08:25.047399,"(0, 16, 4, 1, 0, -1, 0, 0)"
2022/11/28/23:08:25.063829,"(-38, -41, -4, -3, 0, 0, 5, 7)"
2022/11/28/23:08:25.063854,"(39, 26, -8, -2, -3, -4, -10, 5)"
2022/11/28/23:08:25.065760,"(-52, -18, -15, -9, -4, -3, 2, -5)"
2022/11/28/23:08:25.065784,"(18, -6, 10, 0, -1, -1, 2, 31)"
2022/11/28/23:08:25.077099,"(13, 7, 14, 13, 0, 0, -1, -19)"
2022/11/28/23:08:25.077112,"(30, 10, -30, -15, -5, 2, 20, -3)"
2022/11/28/23:08:25.086755,"(-90, -40, 19, 3, -2, -4, -14, -6)"
2022/11/28/23:08:25.086771,"(0, 41, -2, 11, 2, 2, 4, -23)"
2022/11/28/23:08:25.100866,"(10, 5, 3, -9, -6, -11, -27, -26)"
2022/11/28/23:08:25.100890,"(-14, 2, 0, -2, 0, 1, 3, 15)"
2022/11/28/23:08:25.107270,"(38, 8, 6, -6, -2, 2, 6, -44)"
2022/11/28/23:08:25.107284,"(-6, -6, -24, 0, -1, 2, 27, 24)"
2022/11/28/23:08:25.124115,"(32, 23, 2, -9, -4, -5, -5, 53)"
2022/11/28/23:08:25.124139,"(-28, -67, -16, 8, 1, 1, 1, -39)"
2022/11/28/23:08:25.125924,"(45, 30, 23, -6, -3, -5, -6, 47)"
2022/11/28/23:08:25.125953,"(-73, 43, -6, -4, -3, -3, -9, -15)"
2022/11/28/23:08:25.137251,"(36, -34, 24, 8, 3, 6, 19, 29)"
2022/11/28/23:08:25.137264,"(26, 48, -17, -3, -3, -5, -11, -16)"
2022/11/28/23:08:25.146642,"(47, -95, -35, 12, 3, 1, 2, 7)"
2022/11/28/23:08:25.146658,"(92, 43, 50, 9, 1, 3, -10, 50)"
2022/11/28/23:08:25.161934,"(-47, 34, -23, -46, -5, -4, -2, -62)"
2022/11/28/23:08:25.161968,"(52, 21, 9, -16, -7, -2, -6, -1)"
2022/11/28/23:08:25.168866,"(-69, 22, -7, 77, 4, 0, 9, 69)"
2022/11/28/23:08:25.168874,"(40, -59, 21, -18, 0, -4, -11, -27)"
2022/11/28/23:08:25.184874,"(47, 16, 10, -28, 1, 3, 17, 21)"
2022/11/28/23:08:25.184897,"(26, -40, 4, 7, 1, 1, -6, -28)"
2022/11/28/23:08:25.189853,"(-70, 22, -59, -45, -3, -3, -3, 4)"
2022/11/28/23:08:25.189875,"(-33, -7, 91, -2, -1, -6, -4, -86)"
2022/11/28/23:08:25.197476,"(-24, -32, 38, 83, 10, 3, 10, 23)"
2022/11/28/23:08:25.197510,"(-2, -67, -81, -8, -4, -5, -7, -3)"
2022/11/28/23:08:25.206804,"(54, 97, 114, 18, 6, 6, 3, -6)"
2022/11/28/23:08:25.206816,"(-43, -30, -128, -96, -11, 2, 9, 19)"
2022/11/28/23:08:25.219892,"(-101, -23, 103, -33, -7, -5, -8, -29)"
2022/11/28/23:08:25.219917,"(40, -72, -21, 53, -3, -7, 1, -1)"
2022/11/28/23:08:25.229146,"(34, -7, -45, -31, -4, 0, -1, -5)"
2022/11/28/23:08:25.229173,"(61, 87, -23, 37, 1, 1, -5, -1)"
2022/11/28/23:08:25.244052,"(0, 11, 36, 11, 0, 0, -3, -7)"
2022/11/28/23:08:25.244069,"(-66, -4, -82, -21, -1, 2, 11, 17)"
2022/11/28/23:08:25.245730,"(-42, 59, 58, -24, -5, -7, -8, -65)"
2022/11/28/23:08:25.245739,"(8, -8, -21, -15, -5, 0, 3, 6)"
2022/11/28/23:08:25.266353,"(34, 37, 8, -41, -13, -8, -3, 1)"
2022/11/28/23:08:25.266382,"(-119, -37, -8, -1, -2, -1, -5, 11)"
2022/11/28/23:08:25.268289,"(75, 55, 57, 82, 6, 0, 4, 3)"
2022/11/28/23:08:25.268316,"(-19, 9, 16, 41, 11, 7, -1, 0)"
2022/11/28/23:08:25.279912,"(18, 2, -99, -44, -3, 0, -3, 20)"
2022/11/28/23:08:25.279938,"(43, 27, 9, 6, -5, 1, 10, 0)"
2022/11/28/23:08:25.289165,"(-17, -32, 51, -61, 1, 0, -4, -6)"
2022/11/28/23:08:25.289198,"(-34, -32, 8, 127, 3, -5, -4, 6)"
2022/11/28/23:08:25.304787,"(55, -13, -34, -57, -1, 3, -2, 1)"
2022/11/28/23:08:25.304920,"(15, 34, -3, -37, -7, -7, -1, -8)"
2022/11/28/23:08:25.307115,"(0, -36, -113, 21, -13, 1, -1, -3)"
2022/11/28/23:08:25.307128,"(-11, 17, 94, -13, 19, -3, -4, 9)"
2022/11/28/23:08:25.327403,"(12, -31, 24, 11, -11, 0, -1, 0)"
2022/11/28/23:08:25.327438,"(-5, 32, -17, 49, 12, 12, 9, -6)"
2022/11/28/23:08:25.329390,"(-8, -13, 70, -5, -3, -1, -1, 2)"
2022/11/28/23:08:25.329405,"(5, -44, -110, -48, -15, -15, -13, -1)"
2022/11/28/23:08:25.340019,"(-4, 5, 10, 68, 22, 9, 9, 0)"
2022/11/28/23:08:25.340045,"(-11, 18, 79, -20, -7, 0, -2, 5)"
2022/11/28/23:08:25.349203,"(0, -8, -25, -10, 0, -16, 1, 0)"
2022/11/28/23:08:25.349212,"(5, -24, -21, -37, -12, 42, 1, -3)"
2022/11/28/23:08:25.363940,"(-3, -8, -66, 11, -8, -16, 12, 0)"
2022/11/28/23:08:25.363973,"(-10, 28, 62, 7, -6, 23, 0, 2)"
2022/11/28/23:08:25.365841,"(8, -15, -8, 31, 7, -8, -21, -10)"
2022/11/28/23:08:25.365864,"(-2, -12, -18, -35, 3, 1, 7, -5)"
2022/11/28/23:08:25.386773,"(-2, -1, 6, 7, -3, -3, -11, 6)"
2022/11/28/23:08:25.386806,"(0, 8, 11, 21, 16, 3, 11, 1)"
2022/11/28/23:08:25.388354,"(-3, -11, -15, -48, -14, 14, -3, -4)"
2022/11/28/23:08:25.388364,"(-3, -9, 4, 10, 2, -1, 15, 2)"
2022/11/28/23:08:25.400020,"(-4, -4, -10, 1, -6, 10, -1, 2)"
2022/11/28/23:08:25.400047,"(-1, 7, -1, -27, -2, -23, -26, -8)"
2022/11/28/23:08:25.409350,"(-3, -14, -18, 9, 2, -3, 5, -4)"
2022/11/28/23:08:25.409360,"(0, 6, 11, -2, -3, -18, -17, 5)"
2022/11/28/23:08:25.423798,"(2, -7, -15, 14, -1, 11, 5, 1)"
2022/11/28/23:08:25.424127,"(-2, 7, 16, -33, -2, -19, -3, -2)"
2022/11/28/23:08:25.425802,"(-6, -17, -39, -11, -9, -14, -25, -12)"
2022/11/28/23:08:25.425964,"(4, 1, 20, 32, -4, -8, 11, 6)"
2022/11/28/23:08:25.446666,"(-8, -2, 7, -13, -3, -2, -20, -7)"
2022/11/28/23:08:25.446700,"(-1, 9, 0, 18, 6, 38, 23, 5)"
2022/11/28/23:08:25.448470,"(7, -3, 0, -2, -8, -48, 31, 9)"
2022/11/28/23:08:25.448486,"(2, -7, 2, -25, -5, 9, -3, -10)"
2022/11/28/23:08:25.459845,"(12, -2, -35, -10, -1, -9, -9, 15)"
2022/11/28/23:08:25.459868,"(-17, 5, 22, 13, -4, -4, -1, -30)"
2022/11/28/23:08:25.469133,"(5, -1, 3, 13, 15, 16, -1, 4)"
2022/11/28/23:08:25.469153,"(-7, 1, 22, 0, 3, 2, 0, 8)"
2022/11/28/23:08:25.483779,"(36, 1, -8, 11, 7, 5, 7, -5)"
2022/11/28/23:08:25.483795,"(-54, -12, -12, -35, -7, -9, -8, 19)"
2022/11/28/23:08:25.485696,"(-3, 1, -30, -13, -6, 15, 15, -8)"
2022/11/28/23:08:25.485706,"(11, -3, 22, 7, 0, -17, -5, 28)"
2022/11/28/23:08:25.506985,"(1, 10, 21, 21, 9, 2, -7, -23)"
2022/11/28/23:08:25.507006,"(34, 8, 10, -7, 3, 11, 4, 3)"
2022/11/28/23:08:25.508560,"(-20, -8, -18, -27, -4, 8, -6, -9)"
2022/11/28/23:08:25.508570,"(7, -13, -4, 61, 9, -25, -22, 1)"
2022/11/28/23:08:25.519757,"(-13, -15, -12, -19, -1, 12, 26, 5)"
